obs_id,x,y
0,1.569631,0.646491
1,1.650742,6.250482
2,8.375085,15.828741
3,16.518257,10.904787
4,15.734870,15.596743
5,3.684358,12.677156
6,4.806680,5.477422
7,6.738531,2.695572
8,8.002313,7.533725
9,5.266503,12.848727
10,5.756310,1.618638
11,4.976242,20.496367
12,5.277231,17.153032
13,6.784935,4.928527
14,11.346413,5.651276
15,16.840973,-0.597823
16,15.792137,6.761954
17,15.450792,11.482177
18,8.081381,15.252720
19,12.234106,7.254696
20,7.351569,7.867235
21,10.552930,1.800479
22,11.004020,21.018680
23,1.215494,2.211092
24,12.050784,1.295561
25,7.709867,18.735356
26,18.541178,6.593164
27,9.413508,6.107201
28,2.573657,10.743530
29,6.525498,0.078834
30,19.695175,1.928224
31,20.402518,6.217279
32,1.837422,10.837293
33,17.600582,1.109003
34,11.731076,-4.763047
35,11.769645,20.667195
36,9.657123,19.890370
37,23.728817,5.573378
38,11.986579,12.764021
39,12.965619,13.547185
40,10.621173,12.548691
41,15.821375,18.330790
42,7.314420,1.390155
43,20.511669,-1.088297
44,16.178796,1.252526
45,13.477654,-1.546860
46,17.946211,7.237154
47,20.247037,3.447852
48,12.163491,2.779104
49,13.394967,4.871901
50,4.109458,0.777824
51,15.564414,4.992207
52,12.759560,1.152277
53,-0.630172,19.797797
54,11.340973,5.242835
55,6.677191,14.707574
56,3.078737,7.796897
57,4.480262,15.375623
58,4.207857,15.754830
59,19.516321,0.291008
60,11.304781,3.145567
61,14.123627,10.220497
62,1.780449,10.669306
63,0.840117,2.640571
64,2.714900,-0.573355
65,16.008772,20.464512
66,14.617525,21.779282
67,6.939835,15.636454
68,19.427200,2.817279
69,14.838184,17.722028
70,12.800568,15.715876
71,20.270132,10.523646
72,7.477492,-4.822546
73,15.218977,4.699428
74,0.776033,16.226395
75,3.888826,6.343558
76,13.460109,7.125328
77,15.358161,20.090485
78,17.499799,18.464534
79,5.651464,10.662052
80,23.290070,14.469967
81,14.142132,7.543968
82,16.264756,12.129495
83,1.864358,11.885120
84,4.637219,12.889371
85,4.126329,12.822820
86,10.639103,17.376777
87,16.652348,8.072703
88,16.093674,12.053423
89,0.895547,15.584187
90,0.760624,17.752882
91,3.880493,20.518769
92,1.249592,10.927582
93,-1.357207,6.801296
94,11.221991,5.239234
95,8.240709,0.686337
96,-3.361803,14.008983
97,-0.538568,12.767859
98,10.797164,15.056379
99,13.494884,15.586766
100,0.117394,8.771493
101,13.507806,3.557752
102,12.042421,4.897756
103,3.421894,16.195142
104,4.339768,15.375983
105,14.164562,20.238365
106,10.986482,13.740649
