obs_id,x,y
0,2.612092,0.627900
1,0.147279,6.724296
2,11.534106,13.266757
3,15.065453,12.467245
4,4.308614,6.725107
5,15.890465,15.322126
6,9.578273,-1.648165
7,17.764319,11.705275
8,2.209929,12.911546
9,9.976903,1.598481
10,6.020968,7.307119
11,7.813699,7.090445
12,0.176866,4.876305
13,2.951664,16.098262
14,4.325418,10.037610
15,5.068082,3.046549
16,9.638341,7.688969
17,3.177800,12.498961
18,16.633680,9.022275
19,5.546077,18.517236
20,11.529117,15.190340
21,2.435095,1.801805
22,3.129870,20.968632
23,4.832048,18.450295
24,19.725587,13.698753
25,5.500717,7.372717
26,11.908103,3.450798
27,17.464909,4.509531
28,8.882160,0.908963
29,5.286865,20.231065
30,16.855483,6.495155
31,14.755461,14.301267
32,6.840296,14.840343
33,11.150091,7.863424
34,9.046038,10.577796
35,6.302948,12.477093
36,8.333978,5.317164
37,10.333023,6.485289
38,2.859386,13.877840
39,13.090553,18.643419
40,12.158354,10.189610
41,5.269290,9.263397
42,3.610826,1.192896
43,3.952189,11.872809
44,3.869011,1.641764
45,10.460849,3.166577
46,12.951377,5.246309
47,7.151169,1.927788
48,7.962655,18.098211
49,9.215196,18.675599
50,16.244450,5.457892
51,6.214208,9.582530
52,2.054617,6.557527
53,13.426611,2.695927
54,17.761393,2.592259
55,9.892877,0.610446
56,19.224203,2.634484
57,11.786743,13.457578
58,18.804147,11.361574
59,15.405016,5.992162
60,15.165843,14.721307
61,21.736071,12.696128
62,5.102668,11.297508
63,20.385207,0.944843
64,13.092061,10.724117
65,13.298254,-0.857923
66,9.943671,20.192675
67,3.630914,8.805883
68,15.254880,17.601179
69,14.954942,7.154256
70,7.993880,17.121334
71,6.292120,13.519867
72,1.958700,22.098061
73,21.729871,8.514913
74,-0.604603,13.413539
75,11.757191,12.963033
76,12.803063,9.459219
77,13.576182,9.209630
78,12.553412,9.273203
79,6.584382,14.511100
80,19.301941,14.810237
81,20.085672,13.585626
82,17.326867,17.306891
83,20.819256,14.509100
84,8.035952,14.569945
85,4.478546,13.637375
86,6.257557,1.317506
87,15.583929,20.633735
88,15.645739,19.446914
89,9.459987,9.458044
90,10.518771,10.241182
91,1.245023,8.393961
92,20.342729,1.527879
93,18.147297,2.631315
94,17.687166,-0.520914
95,19.030918,0.425139
96,16.578255,7.196405
97,15.411152,7.362382
98,18.106396,2.236334
99,19.219941,1.451851
100,5.425432,3.662198
101,13.589419,2.924477
102,11.328562,4.125796
103,4.324059,1.823448
104,18.024434,4.000725
105,19.033819,4.834524
106,20.207816,3.258008
107,21.725678,1.465406
108,13.679815,3.533601
109,10.559601,2.344888
110,-2.173194,18.574752
111,-0.409544,18.068967
112,5.106882,4.154136
113,4.692775,4.235315
114,13.354883,3.322442
115,13.968459,2.896345
116,6.207557,13.519507
117,6.634399,13.070971
118,0.643122,9.261825
119,1.090313,8.857625
120,3.358553,15.159325
121,3.226171,14.638757
122,7.134953,13.415447
123,5.746059,14.248647
124,21.617336,1.574562
125,22.256167,2.137147
126,10.442277,2.407969
127,10.532918,2.416176
128,11.357061,20.156835
129,11.203568,20.278017
130,13.076395,8.713845
131,13.089937,8.469906
