descendant_obs_id,ancestor_obs_id
0,1
1,2
2,3
3,5
4,7
5,9
6,10
7,11
8,13
9,17
10,18
11,22
12,23
13,24
14,31
15,37
16,38
17,39
18,40
19,41
20,42
21,43
22,44
23,45
24,46
25,50
26,51
27,52
28,55
29,56
30,57
31,58
32,59
33,60
34,62
35,66
36,67
37,68
38,71
39,72
40,73
41,76
42,77
43,78
44,81
45,82
46,86
47,87
48,88
49,92
50,93
51,94
52,95
53,99
54,100
55,101
56,102
57,105
58,112
59,115
60,117
61,125
62,126
63,128
64,131
65,136
66,139
67,142
68,146
69,147
70,149
71,152
72,111
73,89
74,141
75,141
76,35
77,145
78,61
79,61
80,111
81,111
82,111
83,65
84,65
85,47
86,29
87,6
88,137
89,20
90,20
91,36
92,151
93,108
94,108
95,21
96,151
97,151
98,143
99,143
100,129
101,48
102,8
103,8
104,64
105,64
106,53
107,53
108,89
109,89
110,120
111,122
112,54
113,138
114,29
115,12
116,12
117,103
118,103
119,148
120,148
121,84
122,85
123,133
124,133
125,133
126,14
127,140
128,29
129,26
130,140
131,79
132,145
133,129
134,129
135,16
136,16
137,98
138,98
139,25
140,25
141,118
142,118
143,134
144,110
145,27
146,30
147,12
148,12
149,96
150,96
151,34
152,47
153,47
154,69
155,69
156,114
157,4
158,4
159,155
160,155
161,48
162,48
163,123
164,21
165,54
166,54
167,144
168,63
169,63
170,114
171,114
172,96
173,96
174,84
175,84
176,122
177,106
178,106
179,63
180,63
181,79
182,79
183,90
184,19
185,19
186,90
187,90
188,153
189,153
190,15
191,32
192,32
193,140
194,140
195,121
196,121
197,145
198,145
199,21
200,21
201,132
202,132
203,80
204,80
205,30
206,30
207,123
208,28
209,134
210,134
211,138
212,150
213,28
214,28
215,107
216,107
217,53
218,53
219,127
220,127
221,14
222,14
223,123
224,123
225,116
226,116
227,33
228,74
229,137
230,137
231,29
232,29
233,97
234,97
235,144
236,144
237,133
238,133
239,145
240,145
241,36
242,36
243,49
244,49
245,85
246,85
247,150
248,150
249,121
250,138
251,154
252,154
253,47
254,47
255,113
256,113
257,110
258,138
259,138
260,130
261,26
262,26
263,35
264,35
265,109
266,33
267,33
268,120
269,120
270,91
271,91
272,124
273,124
274,70
275,29
276,29
277,27
278,29
279,29
280,135
281,135
282,119
283,119
284,109
285,109
286,104
287,104
288,6
289,6
290,121
291,121
292,34
293,34
294,74
295,74
296,36
297,36
298,121
299,121
300,34
301,34
302,75
303,75
304,33
305,33
306,15
307,15
308,122
309,122
310,27
311,27
312,83
313,83
314,70
315,70
316,0
317,0
318,110
319,110
320,130
321,130
