descendant_obs_id,ancestor_obs_id
0,2
1,5
2,7
3,10
4,11
5,13
6,17
7,22
8,23
9,24
10,31
11,38
12,39
13,41
14,42
15,43
16,44
17,55
18,58
19,59
20,62
21,66
22,67
23,72
24,73
25,76
26,77
27,78
28,81
29,87
30,92
31,93
32,94
33,95
34,99
35,101
36,102
37,105
38,115
39,117
40,128
41,131
42,136
43,139
44,142
45,147
46,149
47,152
48,89
49,141
50,141
51,35
52,145
53,111
54,111
55,65
56,65
57,47
58,29
59,6
60,20
61,36
62,151
63,108
64,21
65,151
66,151
67,143
68,143
69,129
70,48
71,8
72,8
73,64
74,53
75,53
76,89
77,120
78,122
79,54
80,138
81,12
82,12
83,103
84,103
85,148
86,84
87,85
88,133
89,133
90,133
91,14
92,140
93,145
94,129
95,129
96,98
97,98
98,25
99,118
100,118
101,134
102,110
103,27
104,30
105,12
106,12
107,96
108,34
109,47
110,47
111,69
112,155
113,155
114,48
115,123
116,21
117,54
118,54
119,63
120,63
121,114
122,114
123,96
124,96
125,84
126,84
127,122
128,106
129,63
130,63
131,79
132,79
133,90
134,19
135,19
136,90
137,153
138,15
139,32
140,32
141,140
142,121
143,121
144,145
145,145
146,21
147,21
148,132
149,80
150,80
151,30
152,30
153,28
154,134
155,150
156,28
157,107
158,53
159,53
160,127
161,14
162,14
163,123
164,116
165,116
166,33
167,74
168,137
169,29
170,97
171,97
172,144
173,144
174,133
175,145
176,36
177,36
178,49
179,49
180,85
181,150
182,121
183,154
184,154
185,47
186,47
187,113
188,138
189,130
190,26
191,35
192,109
193,33
194,33
195,120
196,91
197,91
198,124
199,70
200,29
201,27
202,29
203,29
204,135
205,119
206,119
207,104
208,104
209,6
210,6
211,121
212,121
213,34
214,34
215,121
216,34
217,75
218,75
219,33
220,33
221,15
222,15
223,122
224,122
225,27
226,83
227,83
228,0
229,0
230,110
231,110
232,130
233,112
234,37
235,1
236,1
237,74
238,74
239,29
240,29
241,70
242,70
243,85
244,85
245,135
246,37
247,79
248,79
249,123
250,123
251,148
252,148
253,140
254,114
255,114
256,4
257,4
258,112
259,112
260,74
261,74
262,57
263,57
264,70
265,70
266,120
267,120
268,135
269,135
270,121
271,69
272,69
273,150
274,134
275,9
276,9
277,4
278,4
279,126
280,126
281,106
282,106
283,61
284,61
285,127
286,90
287,109
288,109
289,121
290,121
291,137
292,137
293,82
294,46
295,16
296,16
297,140
298,140
299,113
300,113
301,145
302,145
303,111
304,36
305,109
306,109
307,137
308,137
309,16
310,36
311,36
312,20
313,138
314,64
315,68
316,68
317,88
318,51
319,51
320,61
321,61
322,50
323,29
324,29
325,90
326,90
327,50
328,50
329,138
330,138
331,130
332,130
333,37
334,37
335,16
336,138
337,138
338,28
339,28
340,36
341,46
342,46
343,124
344,124
345,133
346,133
347,86
348,86
349,48
350,48
351,89
352,89
353,26
354,26
355,100
356,112
357,112
358,71
359,71
360,146
361,146
362,134
363,134
364,88
365,52
366,52
367,56
368,56
369,138
370,138
371,96
372,96
373,153
374,153
375,20
376,20
377,25
378,25
379,29
380,29
381,34
382,34
383,144
384,144
385,36
386,36
387,120
388,120
389,64
390,64
391,150
392,150
393,110
394,110
395,111
396,111
397,3
398,3
399,100
400,100
401,127
402,127
403,123
404,123
405,107
406,107
407,40
408,40
409,140
410,140
411,88
412,88
413,29
414,29
415,35
416,35
417,82
418,82
419,18
420,18
421,16
422,16
423,60
424,60
425,27
426,27
427,125
428,125
429,132
430,132
431,26
432,26
433,111
434,111
435,45
436,45
437,108
438,108
