descendant_obs_id,ancestor_obs_id
0,3
1,6
2,8
3,11
4,12
5,16
6,27
7,37
8,38
9,40
10,50
11,64
12,65
13,67
14,68
15,69
16,71
17,90
18,93
19,94
20,97
21,87
22,82
23,20
24,20
25,15
26,41
27,21
28,28
29,26
30,84
31,84
32,41
33,41
34,88
35,22
36,36
37,79
38,60
39,51
40,54
41,18
42,39
43,55
44,75
45,87
46,85
47,98
48,85
49,63
50,63
51,58
52,33
53,53
54,53
55,25
56,25
57,74
58,48
59,7
60,32
61,59
62,79
63,21
64,35
65,79
66,79
67,75
68,75
69,13
70,76
71,9
72,9
73,25
74,86
75,86
76,85
77,88
78,34
79,89
80,55
81,14
82,14
83,36
84,36
85,85
86,17
87,63
88,62
89,62
90,62
91,19
92,63
93,33
94,13
95,13
96,70
97,70
98,42
99,81
100,81
101,45
102,18
103,44
104,49
105,14
106,14
107,63
108,57
109,74
110,74
111,47
112,18
113,18
114,76
115,75
116,35
117,89
118,89
119,99
120,99
121,60
122,60
123,63
124,63
125,17
126,17
127,34
128,30
129,99
130,99
131,63
132,63
133,82
134,31
135,31
136,82
137,98
138,23
139,52
140,52
141,63
142,88
143,88
144,33
145,33
146,35
147,35
148,62
149,28
150,28
151,49
152,49
153,46
154,45
155,79
156,46
157,30
158,86
159,86
160,54
161,19
162,19
163,75
164,51
165,51
166,56
167,26
168,39
169,48
170,70
171,70
172,33
173,33
174,62
175,33
176,59
177,59
178,77
179,77
180,63
181,79
182,88
183,18
184,18
185,74
186,74
187,45
188,55
189,13
190,43
191,58
192,21
193,56
194,56
195,88
196,82
197,82
198,34
199,0
200,48
201,44
202,48
203,48
204,45
205,81
206,81
207,33
208,33
209,7
210,7
211,88
212,88
213,57
214,57
215,88
216,57
217,15
218,15
219,56
220,56
221,23
222,23
223,34
224,34
225,44
226,17
227,17
228,1
229,1
230,18
231,18
232,13
233,53
234,61
235,2
236,2
237,26
238,26
239,48
240,48
241,0
242,0
243,63
244,63
245,45
246,61
247,63
248,63
249,75
250,75
251,85
252,85
253,63
254,60
255,60
256,5
257,5
258,53
259,53
260,26
261,26
262,92
263,92
264,0
265,0
266,88
267,88
268,45
269,45
270,88
271,47
272,47
273,79
274,45
275,10
276,10
277,5
278,5
279,75
280,75
281,30
282,30
283,96
284,96
285,54
286,82
287,21
288,21
289,88
290,88
291,39
292,39
293,36
294,73
295,24
296,24
297,63
298,63
299,45
300,45
301,33
302,33
303,53
304,59
305,21
306,21
307,39
308,39
309,24
310,59
311,59
312,32
313,55
314,25
315,47
316,47
317,26
318,80
319,80
320,96
321,96
322,78
323,48
324,48
325,82
326,82
327,78
328,78
329,55
330,55
331,13
332,13
333,61
334,61
335,24
336,55
337,55
338,46
339,46
340,59
341,73
342,73
343,34
344,34
345,62
346,62
347,18
348,18
349,76
350,76
351,85
352,85
353,43
354,43
355,22
356,53
357,53
358,0
359,0
360,87
361,87
362,45
363,45
364,26
365,83
366,83
367,91
368,91
369,55
370,55
371,63
372,63
373,98
374,98
375,32
376,32
377,42
378,42
379,48
380,48
381,57
382,57
383,33
384,33
385,59
386,59
387,88
388,88
389,25
390,25
391,79
392,79
393,18
394,18
395,53
396,53
397,4
398,4
399,22
400,22
401,54
402,54
403,75
404,75
405,30
406,30
407,66
408,66
409,63
410,63
411,26
412,26
413,48
414,48
415,58
416,58
417,36
418,36
419,29
420,29
421,24
422,24
423,95
424,95
425,44
426,44
427,34
428,34
429,62
430,62
431,43
432,43
433,53
434,53
435,72
436,72
437,21
438,21
