obs_id,x,y
0,4.414198,16.780966
1,18.431188,14.347887
2,14.452831,3.000644
3,15.996987,1.447021
4,5.304960,1.645281
5,10.974131,5.164705
6,19.248632,17.851211
7,6.251347,13.250100
8,1.938551,1.971201
9,11.870622,18.906110
10,0.478947,4.967750
11,7.846478,16.589280
12,7.196804,9.744956
13,6.553317,12.785602
14,11.763146,17.195934
15,1.044787,7.198659
16,14.886185,8.087424
17,6.963366,9.522033
18,14.972042,6.218580
19,10.087638,6.494082
20,0.331179,10.370658
21,3.244671,7.400318
22,9.289153,12.650020
23,3.402600,3.424967
24,3.099309,4.213153
25,19.591042,12.670664
26,3.140454,13.430535
27,2.979170,10.006255
28,9.386519,8.614624
29,14.714761,17.423436
30,5.470373,8.312520
31,5.681191,8.854353
32,3.804406,12.193660
33,2.547753,12.988739
34,0.067686,9.933994
35,13.445552,15.299998
36,10.816964,1.602709
37,1.245969,15.695287
38,15.837912,2.224692
39,1.364352,12.540003
40,16.706334,7.711302
41,12.300659,2.763281
42,11.242492,0.461642
43,1.313996,20.009299
44,0.668315,10.762803
45,2.183061,7.107830
46,17.645276,13.054828
47,1.757938,19.395105
48,16.929222,13.793568
49,16.913029,7.798680
50,16.566110,7.556208
51,9.963726,13.407117
52,14.488604,18.216790
53,8.233782,14.017509
54,6.955483,13.355292
55,16.480490,6.997192
56,16.903392,7.183487
57,17.899802,18.201251
58,0.624042,12.955297
59,11.097239,17.006608
60,4.321295,9.124535
61,7.652450,3.720463
62,0.505569,15.978660
63,1.697174,11.359864
64,8.890789,3.550475
65,-0.101930,15.853876
66,0.452603,15.696540
67,1.320853,11.502352
68,1.928743,10.824944
69,12.639499,11.497962
70,11.008076,1.196760
71,18.375319,14.134532
72,18.251243,14.574671
73,16.114483,4.950883
74,16.793380,7.963746
75,16.168994,8.839976
76,17.425234,14.463165
77,-0.651033,10.170930
78,1.481198,5.384348
79,13.414835,12.613740
80,1.426415,19.265491
81,7.835410,2.919001
82,8.417522,3.101559
83,8.559109,1.293542
84,10.092234,1.715031
85,17.727560,14.054061
86,3.308500,10.521959
87,18.394651,6.846128
88,12.714012,6.223450
89,13.947460,7.219628
90,14.179725,6.047479
91,14.262540,8.216359
92,18.527634,7.087057
93,14.498405,18.845358
94,12.601491,11.348162
95,11.861667,12.507337
96,7.739742,-0.000177
97,7.143143,-0.072363
98,3.853861,7.912085
99,5.101125,4.826820
100,5.296156,4.864859
101,3.758148,3.052479
102,12.230419,3.123759
103,6.909185,4.723057
104,9.553186,13.568463
105,7.315801,2.184963
106,7.207258,1.779811
107,17.361673,8.259857
108,4.939826,2.883173
109,17.595019,19.341145
110,16.767743,18.558232
111,11.866862,2.245758
112,11.271732,2.277183
113,12.214689,2.049968
114,10.610009,2.414520
115,1.823359,9.361921
116,9.747465,4.264693
117,13.458113,12.243513
118,13.168227,13.027168
119,13.750017,8.672160
120,13.733283,9.708343
121,14.151387,0.864310
122,14.339507,1.724339
123,17.884512,7.803390
124,17.348807,7.449687
125,3.858227,9.673299
126,3.602813,10.259918
127,2.010762,4.249942
128,13.636122,4.913498
129,12.903410,9.537256
130,12.316013,9.372069
131,18.323469,7.248931
132,18.159717,8.087262
133,8.293895,12.634997
134,6.046327,0.549274
135,5.601006,0.140889
136,8.415153,12.663512
137,0.755852,18.877079
138,5.629389,5.868566
139,9.960222,12.322492
140,10.370502,13.273239
141,17.247536,7.118688
142,-0.011050,10.300811
143,0.656163,11.130643
144,14.437240,18.528978
145,15.009857,18.678409
146,9.578236,4.240334
147,8.912535,4.422388
148,13.654744,6.810887
149,9.577320,7.104324
150,9.448365,6.968841
151,8.351833,13.531219
152,7.537320,14.100620
153,18.493089,4.440637
154,3.551852,3.076890
155,1.489981,15.685735
156,18.658452,4.010338
157,12.730519,6.128480
158,15.577407,8.195621
159,15.654562,7.996487
160,15.833022,8.400253
161,14.567871,8.456435
162,14.512338,8.598723
163,2.020431,10.019038
164,2.677829,12.960691
165,3.550436,12.164030
166,18.271124,4.048766
167,13.795444,18.250791
168,10.918447,0.904534
169,2.022094,13.188330
170,6.364125,0.123923
171,5.587955,0.860290
172,13.300801,18.878774
173,13.781344,19.057300
174,14.237809,7.177379
175,14.196558,19.999759
176,8.834738,3.429988
177,7.994038,2.880894
178,4.295015,18.193399
179,4.716702,17.720481
180,17.269019,6.788832
181,2.084196,15.818134
182,-0.127163,9.873234
183,11.322058,1.486402
184,11.194597,1.368703
185,16.787718,19.630710
186,16.705422,19.462923
187,5.320084,3.558191
188,0.377010,19.306135
189,11.443283,12.487857
190,3.690040,14.206693
191,8.687812,13.532609
192,2.191355,10.853465
193,17.772571,3.381734
194,18.551359,2.975343
195,-0.486896,11.067971
196,8.101789,12.255761
197,8.437321,11.513956
198,2.114418,3.420647
199,20.614611,8.694612
200,0.608468,13.536752
201,6.109358,5.060900
202,0.823546,13.370064
203,1.250562,12.838722
204,3.620163,3.692588
205,5.137855,6.112435
