descendant_obs_id,ancestor_obs_id
0,9
1,13
2,14
3,17
4,20
5,23
6,25
7,26
8,28
9,29
10,31
11,34
12,35
13,37
14,49
15,51
16,56
17,59
18,62
19,67
20,69
21,78
22,81
23,85
24,86
25,88
26,89
27,92
28,94
29,97
30,33
31,21
32,73
33,73
34,45
35,45
36,61
37,96
38,99
39,21
40,21
41,66
42,66
43,4
44,4
45,4
46,4
47,1
48,58
49,76
50,53
51,55
52,79
53,79
54,32
55,40
56,18
57,60
58,60
59,63
60,63
61,27
62,7
63,27
64,27
65,52
66,98
67,41
68,99
69,15
70,52
71,65
72,52
73,53
74,19
75,72
76,72
77,41
78,41
79,24
80,99
81,99
82,76
83,27
84,95
85,95
86,22
87,50
88,50
89,32
90,32
91,65
92,36
93,52
94,53
95,53
96,64
97,65
98,12
99,12
100,70
101,70
102,7
103,18
104,18
105,55
106,36
107,36
108,64
109,64
110,77
111,44
112,52
113,52
114,58
115,6
116,60
117,60
118,27
119,27
120,19
121,19
122,22
123,55
124,55
125,55
126,27
127,43
128,61
129,61
130,48
131,47
132,47
133,2
134,2
135,39
136,65
137,65
138,39
139,39
140,40
141,40
142,98
143,10
144,10
145,24
146,91
147,91
148,6
149,6
150,87
151,87
152,10
153,10
154,30
155,30
156,46
157,46
158,16
159,16
160,77
161,98
162,98
163,72
164,72
165,71
166,71
167,74
168,52
169,52
170,80
171,80
172,74
173,74
174,22
175,80
176,80
177,90
178,90
179,42
180,3
181,3
182,15
183,84
184,84
185,5
186,15
187,15
188,83
189,55
190,55
191,60
192,58
193,58
194,83
195,83
196,27
197,27
198,33
199,33
200,0
201,0
202,82
203,77
204,77
205,91
206,91
207,54
208,54
209,90
210,90
211,36
212,36
213,48
214,48
215,3
216,3
217,24
218,57
219,52
220,52
221,43
222,43
223,1
224,1
225,60
226,60
227,60
228,60
229,72
230,72
231,75
232,38
233,38
234,24
235,82
236,82
237,55
238,55
239,91
240,91
241,0
242,0
243,8
244,8
245,75
246,75
247,27
248,27
249,22
250,22
251,5
252,5
253,5
254,42
255,42
256,7
257,7
258,30
259,30
260,93
261,93
262,76
263,76
264,44
265,16
266,16
267,68
268,68
269,98
270,98
271,15
272,15
273,15
274,15
275,77
276,77
277,75
278,75
279,44
280,44
281,24
282,11
283,11
284,96
285,96
286,57
287,57
288,27
289,27
290,60
291,60
292,80
293,80
294,24
295,24
