descendant_obs_id,ancestor_obs_id
0,2
1,3
2,7
3,9
4,10
5,11
6,14
7,15
8,16
9,17
10,18
11,19
12,23
13,24
14,28
15,29
16,30
17,31
18,32
19,33
20,34
21,35
22,37
23,39
24,40
25,42
26,44
27,47
28,49
29,50
30,53
31,54
32,55
33,56
34,57
35,59
36,61
37,64
38,65
39,66
40,68
41,69
42,71
43,72
44,74
45,75
46,76
47,79
48,80
49,82
50,83
51,84
52,86
53,87
54,89
55,90
56,92
57,93
58,94
59,95
60,96
61,97
62,98
63,100
64,102
65,103
66,104
67,106
68,108
69,110
70,112
71,113
72,114
73,115
74,116
75,118
76,121
77,123
78,124
79,125
80,126
81,127
82,128
83,129
84,132
85,133
86,134
87,135
88,136
89,137
90,138
91,139
92,140
93,141
94,142
95,144
96,145
97,146
98,147
99,148
100,149
101,151
102,152
103,154
104,156
105,157
106,158
107,159
108,160
109,161
110,162
111,163
112,164
113,165
114,166
115,167
116,168
117,169
118,170
119,171
120,172
121,173
122,174
123,175
124,176
125,177
126,179
127,180
128,182
129,183
130,184
131,185
132,186
133,187
134,188
135,189
136,190
137,191
138,192
139,193
140,194
141,195
142,197
143,198
144,200
145,201
146,202
147,203
148,204
149,205
150,206
151,212
152,213
153,214
154,215
155,218
156,222
157,224
158,225
159,226
160,227
161,228
162,229
163,230
164,231
165,232
166,233
167,234
168,235
169,236
170,237
171,238
172,240
173,243
174,244
175,245
176,247
177,251
178,252
179,253
180,254
181,255
182,256
183,257
184,258
185,259
186,260
187,262
188,263
189,267
190,268
191,269
192,272
193,273
194,275
195,276
196,277
197,278
198,279
199,280
200,281
201,282
202,283
203,284
204,285
205,286
206,287
207,289
208,290
209,291
210,292
211,293
212,294
213,91
214,91
215,73
216,73
217,41
218,41
219,122
220,48
221,48
222,77
223,221
224,221
225,63
226,63
227,8
228,20
229,21
230,21
231,261
232,261
233,270
234,270
235,265
236,117
237,117
238,130
239,130
240,120
241,120
242,38
243,67
244,6
245,62
246,111
247,111
248,131
249,131
250,208
251,62
252,62
253,20
254,20
255,85
256,85
257,242
258,242
259,101
260,101
261,13
262,13
263,266
264,266
265,8
266,8
267,288
268,288
269,12
270,12
271,1
272,1
273,295
274,295
275,241
276,249
277,45
278,45
279,119
280,119
281,209
282,209
283,181
284,181
285,199
286,199
287,223
288,223
289,150
290,5
291,5
292,178
293,178
294,70
295,70
296,155
297,155
298,22
299,22
300,99
301,99
302,25
303,25
304,196
305,196
306,274
307,274
308,27
309,27
310,88
311,88
312,143
313,143
314,209
315,209
316,239
317,239
318,58
319,58
320,46
321,46
322,219
323,219
324,77
325,77
326,210
327,210
328,122
329,122
330,150
331,150
332,150
333,150
334,81
335,81
336,250
337,250
338,207
339,207
340,4
341,4
342,6
343,6
344,208
345,208
346,217
347,217
348,271
349,271
350,26
351,38
352,38
353,26
354,26
355,51
356,51
357,0
358,0
359,60
360,60
361,220
362,220
363,211
364,211
365,52
366,52
367,216
368,216
369,43
370,43
371,78
372,78
373,67
374,67
375,241
376,248
377,248
378,26
379,26
380,26
381,26
382,249
383,249
384,109
385,109
386,241
387,241
388,265
389,265
390,107
391,107
392,250
393,250
394,264
395,264
396,153
397,153
398,105
399,105
400,6
401,6
402,36
403,36
404,246
405,246
