obs_id,x,y
0,5.068701,18.075974
1,2.644079,4.884861
2,15.827627,-0.433119
3,18.369589,8.626589
4,15.771343,15.879984
5,9.371027,4.792659
6,0.836342,10.437930
7,15.385288,5.519220
8,8.649360,0.279730
9,17.153883,3.324525
10,17.543258,15.721594
11,11.757145,21.297143
12,8.869411,16.155223
13,12.482490,18.381121
14,6.526322,1.392655
15,9.871237,0.407924
16,9.957185,2.920041
17,6.216324,10.415642
18,7.774280,19.815934
19,-0.049259,1.459584
20,8.264807,10.727349
21,16.822547,17.355194
22,3.183738,18.570000
23,12.950035,9.043695
24,11.133524,7.641631
25,12.894176,6.847120
26,3.936234,16.564203
27,-1.166656,16.702859
28,2.004281,15.210491
29,15.895061,12.082853
30,15.017664,19.168666
31,4.584252,4.102055
32,2.240639,8.826480
33,3.864338,4.669288
34,11.427907,21.111493
35,6.940256,18.475283
36,17.156103,4.572728
37,14.645927,3.837714
38,10.064269,11.342433
39,9.518748,3.217329
40,18.009277,17.078923
41,15.900568,20.595556
42,13.933213,5.860496
43,12.061987,13.165685
44,9.218278,5.805388
45,11.845800,-0.888143
46,14.594296,5.588345
47,9.725273,-0.029494
48,16.450519,5.607055
49,3.712594,17.556390
50,10.819310,1.420041
51,12.002635,3.623260
52,11.177898,9.058433
53,4.694200,8.632867
54,14.970789,2.599610
55,4.858263,17.504786
56,10.705200,5.396601
57,1.278501,13.681634
58,9.722144,17.270461
59,17.440065,10.253671
60,14.265014,11.710970
61,17.126308,14.263752
62,1.386388,20.921704
63,18.326683,7.341425
64,16.927848,19.581872
65,-0.072035,0.439254
66,15.538253,2.558879
67,12.372833,2.741004
68,6.752611,16.979614
69,13.427977,8.967772
70,15.698138,4.343730
71,16.000692,1.844691
72,6.671945,11.822476
73,16.772769,18.053879
74,15.807454,1.486179
75,8.201980,16.733756
76,5.763682,13.140643
77,11.525998,2.394175
78,8.600458,1.875284
79,14.956790,2.038221
80,-1.696373,6.668756
81,14.809385,8.238290
82,15.977512,9.223733
83,19.130583,18.409211
84,17.367573,1.742776
85,14.181618,4.327392
86,13.189686,1.395082
87,10.088410,-0.575586
88,5.833515,-0.914392
89,5.655718,12.619077
90,5.617268,1.057573
91,7.871349,18.167692
92,7.518187,15.836843
93,2.465596,0.929504
94,2.886653,4.321292
95,18.080977,11.542822
96,19.300668,11.549448
97,20.114978,18.501717
98,18.604399,18.523201
99,13.040203,3.071447
100,2.664645,14.069459
101,11.310419,3.066661
102,12.498912,2.291054
103,14.083713,0.460437
104,1.500351,6.257098
105,1.926958,16.406456
106,1.873508,16.090964
107,18.131685,1.935542
108,-0.373337,7.282625
109,0.679456,6.650240
110,3.925255,15.560041
111,3.692401,16.496999
112,16.044156,12.460037
113,9.680341,5.064877
114,9.120435,3.153169
115,14.602154,12.175326
116,13.380661,11.285301
117,2.262787,1.184810
118,2.759375,1.063734
119,4.736429,6.686978
120,4.563451,5.976128
121,13.438863,3.269875
122,12.918939,2.783222
123,2.332378,5.062874
124,1.240670,5.548860
125,6.346953,10.927438
126,6.751998,9.820276
127,4.320589,15.145861
128,5.091268,16.243210
129,17.025531,1.744298
130,16.676417,0.812993
131,19.048960,15.350904
132,19.012300,15.270519
133,15.161365,0.432350
134,15.310051,0.016356
135,3.856128,0.021080
136,3.753847,-0.052469
