obs_id,x,y
0,11.984911,2.132117
1,16.092513,8.646174
2,17.843014,18.635366
3,9.704460,4.489276
4,16.126882,4.361436
5,11.522271,17.059689
6,14.549444,21.362837
7,6.614344,1.137934
8,5.451809,21.786141
9,-4.417015,3.439803
10,9.655989,14.671349
11,13.157848,14.769132
12,0.490709,19.025215
13,12.212030,7.568369
14,9.592977,6.113139
15,1.475608,16.932307
16,14.294499,8.789808
17,14.124581,16.503469
18,7.899992,6.397994
19,18.428525,1.981058
20,9.968472,8.945791
21,14.821152,15.685037
22,13.522609,18.922826
23,14.305788,8.708171
24,10.827409,-1.095855
25,16.221855,6.908184
26,13.560498,2.453855
27,2.072664,17.316158
28,12.193773,3.799169
29,12.018599,3.205025
30,9.234888,8.484413
31,4.326097,6.253151
32,17.414411,3.700773
33,8.871795,17.391236
34,8.672281,4.796868
35,3.594539,13.389067
36,17.927303,10.806975
37,13.736184,11.041206
38,1.242753,22.724410
39,20.309588,7.590932
40,1.025465,-0.601995
41,6.482264,15.695984
42,15.180461,15.411041
43,14.216567,1.372948
44,5.626288,16.541894
45,7.326829,3.351336
46,14.968460,0.913980
47,-1.727810,2.246836
48,18.090032,18.210675
49,18.513405,1.100522
50,16.428960,6.523531
51,2.491066,11.365703
52,-0.107011,-0.296112
53,2.157740,5.439495
54,11.794699,0.655043
55,2.049242,5.480845
56,3.486460,12.728697
57,0.336946,6.080991
58,16.942927,12.445837
59,11.487088,3.204181
60,10.909035,3.085219
61,0.394838,0.351477
62,4.707467,5.503507
63,2.189306,6.668871
64,2.338103,6.357091
65,0.946983,1.931224
66,7.172319,8.837982
67,17.730556,-0.854785
68,20.076356,17.909135
69,16.593475,0.928315
70,2.261740,12.884341
71,12.558839,18.478588
72,13.849698,6.124684
73,11.176317,-0.279914
74,11.595164,1.761745
75,2.465505,0.264050
76,4.707528,-0.572601
77,12.343511,-3.613390
78,10.402490,-1.156385
79,17.338066,13.744354
80,-3.840699,13.545997
81,6.009413,1.452021
82,15.195581,3.503732
83,6.611895,5.802777
84,11.991161,3.841064
85,1.780293,19.801712
86,13.944440,0.697556
87,-1.089516,14.343870
88,4.039575,13.684082
89,15.017381,6.832863
90,9.831749,4.292072
91,9.176555,4.803935
92,13.555169,3.049768
93,16.286350,17.933254
94,9.876889,24.114699
95,11.626891,19.857736
96,13.451619,21.074168
97,10.478188,12.783509
98,12.330400,4.880949
99,12.924804,-1.011873
100,15.568898,-1.695221
101,5.616829,19.506223
102,5.068758,18.620285
103,1.138431,17.722059
104,1.580005,15.491988
105,16.791266,10.866026
106,8.580957,0.999588
107,12.402166,0.278673
108,16.278383,1.402888
109,14.124102,3.133777
110,13.109837,1.183146
111,14.892202,-1.179055
112,5.370911,16.527627
113,8.189581,2.347514
114,10.434936,-1.065410
115,19.779634,22.262885
116,19.012186,21.113923
117,-4.594585,20.196089
118,-2.088740,18.238257
119,5.344868,19.858135
120,6.493968,18.370544
121,13.278191,20.124081
122,9.019612,11.015919
123,13.806559,2.427313
124,9.286431,4.305913
125,0.945758,13.389494
126,2.588232,15.971718
127,15.265996,4.226029
128,17.140899,4.885711
129,14.398521,2.323800
130,14.355633,2.641261
131,-0.154485,9.585329
132,-2.980580,8.143046
133,8.058302,3.770342
134,20.135306,10.103147
135,11.305492,4.079730
136,11.383519,-0.244620
137,6.959416,16.913103
138,14.450028,9.729284
139,9.655710,5.692820
140,7.906650,6.722640
141,-0.339079,6.350044
142,16.434511,10.460227
143,16.349732,11.705525
144,-1.566206,15.826028
145,2.376588,16.124259
146,7.733718,2.343488
147,10.052385,4.067082
148,12.656050,12.163319
149,13.441007,9.511968
150,0.602237,4.169921
151,6.241444,-2.512568
152,3.826810,0.040295
153,4.937301,2.320939
154,10.744136,0.650863
155,11.541528,1.105996
156,12.913976,9.420814
157,8.664342,22.856518
158,8.997272,21.685097
159,8.673015,17.613109
160,7.797710,18.359943
161,8.559516,3.213228
162,10.305676,3.931349
163,12.086401,-3.421508
164,10.633058,-0.337684
165,15.348408,12.049213
166,-1.116985,6.236608
167,0.881266,7.165071
168,8.509854,8.734713
169,10.259835,12.296185
170,4.542168,18.704996
171,3.884295,17.325388
172,16.556929,7.323256
173,15.651526,7.422841
174,10.520083,3.161802
175,10.991003,4.377945
176,10.400062,19.805403
177,9.538732,17.371714
178,15.353831,3.595205
179,14.952473,3.664236
180,17.284291,3.924368
181,0.588215,8.379408
182,1.269732,7.518945
183,4.533548,18.445956
184,2.820045,18.659954
185,16.897111,11.295874
186,16.066427,12.778879
187,9.651124,20.193091
188,12.348433,21.464954
189,4.328166,15.436470
190,3.305855,15.072526
191,15.886802,-3.160617
192,17.507566,-2.491795
193,20.625475,5.466334
194,18.063417,6.442921
195,16.091812,-2.601266
196,20.984945,14.645966
197,0.738129,3.743711
198,2.852333,2.082931
199,4.121591,-0.080739
200,3.676099,1.337378
201,4.954100,12.148449
202,7.073352,10.225397
203,-0.797315,2.066423
204,-0.579086,5.895054
205,18.499920,0.949823
206,16.023004,1.965721
207,0.945762,17.280695
208,19.942568,16.319163
209,17.637371,15.490324
210,20.418791,14.291623
211,20.052076,15.678121
212,2.761128,17.196773
213,1.093915,15.398445
214,20.357450,20.242582
215,18.255367,20.510850
216,18.024235,0.852081
217,17.733154,0.845058
218,17.005323,10.553848
219,18.863645,10.188216
220,6.462229,-0.994753
221,4.363095,-3.579465
222,18.058491,17.109341
223,20.385512,19.605084
224,2.255899,17.017333
225,3.221885,17.300916
226,1.878422,4.442900
227,-0.701078,2.654969
228,20.386122,9.018963
229,20.689839,9.591607
230,7.628252,17.044635
231,5.887144,16.305733
232,0.239764,17.542998
233,0.373349,18.475458
234,13.751767,-0.490248
235,0.496146,14.166766
