obs_id,x,y
0,4.789855,17.383861
1,17.309576,16.572191
2,1.066446,7.368929
3,4.308516,2.775260
4,16.918441,18.295514
5,9.641835,17.303704
6,16.035602,3.309909
7,8.350979,7.726683
8,14.131244,17.903163
9,11.765364,8.238909
10,11.502865,13.024613
11,6.492963,10.240395
12,13.028188,20.738556
13,15.740026,14.109686
14,9.698302,10.813663
15,16.921382,11.042696
16,6.042781,13.393141
17,14.557581,7.537307
18,13.677111,18.757064
19,17.933469,12.429895
20,7.778174,12.590388
21,12.560546,1.729953
22,0.861592,10.729391
23,0.979009,10.129335
24,12.257936,18.227315
25,7.797626,6.655599
26,1.755110,18.210340
27,13.716528,3.925633
28,2.950089,2.496466
29,9.283406,2.428385
30,11.318117,8.201839
31,5.105798,7.510839
32,8.615022,15.089738
33,2.434982,14.443582
34,1.814466,6.769859
35,12.976689,18.187502
36,7.780692,5.187830
37,10.869791,10.935816
38,16.920455,19.205352
39,8.849520,20.002127
40,17.833249,8.728422
41,12.527486,19.209601
42,13.237563,19.691196
43,18.622671,0.694438
44,6.925483,9.899521
45,6.638659,7.958475
46,6.691387,8.686151
47,17.918782,1.577716
48,7.563569,6.872202
49,14.159456,0.733172
50,9.473725,17.074887
51,5.301108,7.031240
52,14.942164,5.408602
53,10.235742,10.496474
54,17.335730,4.090365
55,1.627722,17.962180
56,3.751689,11.876803
57,8.718139,14.357331
58,11.360238,11.271816
59,10.185420,11.340698
60,11.977934,15.900311
61,15.136998,1.984860
62,13.658912,0.174981
63,1.905853,17.453639
64,12.366128,13.237920
65,9.485064,16.717433
66,17.699704,0.535368
67,1.810796,9.107761
68,9.859089,11.312881
69,10.189109,11.004591
70,9.812912,11.284475
71,17.567233,11.958342
72,10.780094,3.512571
73,10.925067,3.691315
74,17.575974,3.658228
75,1.774966,15.925620
76,2.471331,16.108174
77,9.646513,11.405945
78,9.566313,11.755750
79,15.650389,5.687105
80,4.842756,5.555921
81,4.929711,6.868536
82,10.346886,8.147049
83,3.087817,11.576099
84,10.481401,4.828973
85,10.206436,5.520715
86,2.102213,6.336981
87,1.508152,7.693420
88,2.108240,4.120966
89,19.443786,17.956019
90,9.634997,17.645810
91,16.634951,4.126528
92,1.634299,18.501503
93,3.461111,16.598549
94,1.090945,17.272397
95,16.872317,11.394631
96,8.308121,9.222077
97,7.472308,9.632493
98,2.394990,5.881237
99,3.380754,6.657545
100,10.951592,17.110539
101,11.406427,17.376342
102,12.253293,13.075179
103,2.927028,11.141923
104,2.887979,11.584061
105,7.282494,11.140569
106,7.523146,11.862043
107,5.342338,13.313112
108,4.436604,13.375137
109,4.708766,3.935087
110,4.379843,12.187513
111,5.255308,11.749474
112,9.734270,17.403384
113,9.819091,18.220947
114,2.072014,15.297488
115,8.591271,14.279179
116,9.126139,14.675167
117,9.259104,17.543126
118,2.187827,15.688057
119,3.634520,16.290190
120,17.253359,9.126147
121,1.969230,17.202600
122,0.757662,17.807907
123,18.369463,0.818839
124,1.185437,3.328076
125,19.019833,7.967472
126,9.565692,17.366871
127,9.665437,18.190738
128,1.323607,17.944069
129,0.449141,17.666075
130,8.950908,19.141808
131,8.989929,18.960561
132,1.226507,8.268557
133,1.163636,7.974210
134,6.272797,6.699139
135,3.047730,5.266438
136,20.124757,3.721407
137,5.274874,2.422718
138,14.450240,-0.074064
139,14.940644,0.479895
140,6.053914,6.648054
141,6.188287,5.813575
142,4.047294,3.501625
143,17.759398,13.640500
144,7.624056,7.823409
145,6.929321,8.121844
146,9.784017,11.321928
147,9.133828,11.277002
148,1.160630,17.378756
149,1.430147,17.678639
150,17.793480,13.122152
151,17.253649,13.548594
152,3.097852,5.805801
153,2.997845,5.135204
154,8.719667,7.658692
155,8.800693,7.646882
156,7.108276,12.571257
157,6.216238,13.482021
158,5.448941,7.001646
159,5.746540,7.427161
160,12.766337,0.383231
161,12.463852,0.084666
162,7.831213,6.716700
163,7.969596,7.601551
164,2.591950,15.947356
165,2.272095,16.000050
166,5.514839,1.624201
167,19.510938,9.402550
168,3.963321,3.029375
169,4.094036,3.847442
170,0.658453,12.460125
171,0.193530,12.369678
172,1.383773,17.202958
173,1.456395,17.353301
174,19.513101,18.242135
175,19.592133,18.199289
176,8.892841,12.356560
177,4.236290,16.230698
178,4.314560,16.558851
179,12.477151,17.138757
180,12.701706,17.611688
181,7.958784,4.147903
182,7.956651,4.283421
183,17.831814,0.358057
184,17.787170,1.075058
185,16.040985,4.893901
186,16.865286,5.300380
187,12.433334,13.718451
188,12.032757,14.139443
189,17.287560,12.813104
190,17.410519,12.539708
191,12.911602,17.153447
192,13.029861,16.538538
193,12.441971,14.932371
194,12.635472,15.247497
195,0.488827,12.506021
196,0.565697,11.907984
197,10.535388,13.282949
198,10.302043,13.278323
199,10.096481,12.225509
200,1.320014,1.597881
201,1.809425,1.905312
202,12.424796,10.254678
203,2.442395,-0.202049
204,2.153417,0.330319
205,8.844937,12.802031
206,18.894879,9.080992
207,19.196585,8.766772
208,17.653843,0.339759
209,17.176207,0.001409
210,17.528017,15.310922
211,17.789054,14.946574
212,12.194133,10.048787
213,11.349789,9.708865
214,3.410211,16.105552
215,4.385400,15.629233
216,10.664747,8.107619
217,16.012023,18.371358
218,15.632885,18.634102
219,7.146693,12.113024
220,7.195724,12.288918
221,18.836036,11.763952
222,19.265243,12.530232
223,1.223061,4.007886
224,1.057118,4.368480
225,17.200023,3.527339
226,16.963704,3.594935
227,17.328830,13.329655
228,17.113551,13.277217
229,15.719347,2.151556
230,3.576235,3.582865
231,3.680284,3.571889
232,6.174705,7.216519
233,6.077246,7.197274
234,17.035602,19.945145
235,16.954771,19.758260
236,16.617889,5.641152
237,16.725406,5.376049
238,9.010751,12.622858
239,8.919590,12.979545
240,15.691280,2.876716
241,15.856309,2.790837
242,9.808761,18.028428
243,9.326282,17.926914
244,17.423780,9.579120
245,16.162658,5.254899
246,16.373678,5.219667
247,17.186333,12.092868
248,17.507420,12.536256
249,0.496203,11.443617
250,0.490862,11.381771
251,1.472011,6.314446
252,1.759734,6.959023
253,17.908150,0.944189
254,18.226379,0.590183
255,11.366267,8.212025
256,11.108926,7.879653
257,2.655168,0.648403
258,5.569566,1.844499
259,5.886529,2.090862
260,17.134225,3.387471
261,2.926888,0.765292
262,2.639132,0.598069
263,16.486844,3.386125
264,16.290360,3.264456
265,15.942425,5.831364
266,15.909062,5.861219
267,15.742183,2.060509
268,15.541877,2.012573
269,17.337559,3.646938
270,2.356213,16.035281
271,2.194399,16.113845
272,10.326410,12.468364
273,10.566953,12.547329
274,0.767652,17.914635
275,0.939973,17.895079
276,18.386188,18.257399
277,18.357202,18.307170
278,17.520557,9.466065
279,17.475565,9.487212
280,19.972819,4.222434
281,20.086949,4.226683
282,1.423741,6.409451
283,1.471912,6.285439
284,19.157395,5.528276
285,19.146366,5.559906
286,17.130650,3.523854
287,17.136992,3.524112
