descendant_obs_id,ancestor_obs_id
0,0
1,2
2,4
3,5
4,7
5,8
6,10
7,12
8,15
9,16
10,17
11,20
12,21
13,23
14,26
15,29
16,34
17,35
18,37
19,39
20,42
21,44
22,46
23,49
24,52
25,53
26,54
27,55
28,57
29,59
30,62
31,64
32,65
33,66
34,67
35,68
36,71
37,72
38,73
39,74
40,76
41,78
42,80
43,84
44,85
45,87
46,93
47,95
48,96
49,97
50,98
51,99
52,1
53,18
54,13
55,33
56,90
57,32
58,32
59,36
60,60
61,30
62,94
63,94
64,43
65,69
66,11
67,45
68,36
69,36
70,48
71,48
72,90
73,90
74,18
75,18
76,31
77,31
78,86
79,70
80,70
81,22
82,22
83,45
84,18
85,18
86,45
87,63
88,63
89,88
90,88
91,83
92,83
93,79
94,38
95,38
96,33
97,45
98,45
99,11
100,47
101,33
102,33
103,30
104,30
105,77
106,75
107,43
108,13
109,75
110,75
111,24
112,9
113,9
114,82
115,82
116,27
117,50
118,58
119,43
120,43
121,19
122,19
123,92
124,92
125,28
126,28
127,58
128,58
129,11
130,45
131,45
132,91
133,91
134,19
135,19
136,86
137,86
138,51
139,51
140,19
141,19
142,25
143,25
144,13
145,13
146,61
147,61
148,27
149,27
150,24
151,24
152,69
153,69
154,14
155,14
156,77
157,77
158,79
159,56
160,56
161,11
162,11
163,89
164,89
165,47
166,47
167,41
168,41
169,25
170,25
171,45
172,45
173,50
174,50
175,1
176,1
177,60
178,60
179,81
180,81
181,79
182,79
183,40
184,40
185,6
186,6
187,3
188,3
