cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-4.709150791168213,-0.6343778371810913,-0.49084100127220154,-0.9901820421218872,-2.6030378341674805,0.3202565014362335,0.616615355014801,-0.5350381731987,0.6427476406097412,-1.763771891593933,2.090460777282715,-2.8820385932922363,-0.5089988708496094,-0.037252750247716904,-0.9485432505607605,-0.20865881443023682,2.6750094890594482,-0.11639665812253952,0.47506842017173767,-2.6621785163879395,-0.19229698181152344,1.0086734294891357,0.6779611706733704,-0.04548470303416252,-0.7840012907981873,0.6073917150497437,0.34407350420951843,0.5509971976280212,-0.569402813911438,-0.32005035877227783
1,7.7128472328186035,-7.069231986999512,-0.5041685104370117,-0.21274763345718384,-0.15333274006843567,-0.36806169152259827,0.3788464367389679,0.1422809660434723,-1.0273470878601074,0.43625640869140625,-0.38364917039871216,0.3992459774017334,-0.7360613346099854,-0.7517764568328857,-0.3405627906322479,-2.037508964538574,-0.16244083642959595,-1.0565013885498047,-0.843394935131073,-1.2297500371932983,-0.0995825007557869,1.7539912462234497,2.7759501934051514,-1.263542890548706,1.178701639175415,1.1180827617645264,-0.1000920981168747,2.8710575103759766,0.4704667925834656,-0.3309870958328247
2,4.502833843231201,4.721209526062012,3.3887810707092285,-0.36277836561203003,2.205531597137451,2.484442710876465,-1.1497262716293335,1.1857457160949707,1.0787140130996704,-3.618415355682373,-1.90181565284729,-0.8708966374397278,1.8038586378097534,-1.0630046129226685,0.9097297787666321,-0.17438393831253052,0.8852192759513855,-0.14899565279483795,-0.6594606637954712,-0.2186945676803589,-0.7321086525917053,-1.051995038986206,-0.07813185453414917,0.34230655431747437,-0.012929169461131096,0.46964141726493835,-0.9740767478942871,-1.1540358066558838,1.421554446220398,-1.1990916728973389
3,-0.5216324329376221,0.7604860663414001,2.560603380203247,4.007753849029541,-0.3436897099018097,-0.4989079535007477,-1.6545698642730713,-1.6294970512390137,-0.07332178950309753,0.3690657913684845,-1.2228683233261108,0.12972460687160492,0.9161466956138611,0.9830551743507385,0.31249064207077026,0.9158273339271545,2.2157864570617676,-0.45295941829681396,-0.7171105742454529,0.4772971272468567,-0.5444329977035522,-0.21236814558506012,0.5558628439903259,-0.8220150470733643,1.484803557395935,0.0357842817902565,0.0013324205065146089,-0.6926043629646301,-1.1692421436309814,0.027217626571655273
4,4.772021770477295,8.993038177490234,-1.3794437646865845,-2.7470619678497314,-0.43384459614753723,0.7775923609733582,-1.1649627685546875,-0.003906380385160446,0.11274290829896927,-0.8546435236930847,-0.531743049621582,0.16665607690811157,1.8004690408706665,-0.4307467043399811,0.047561753541231155,3.1004388332366943,-0.45390957593917847,-1.1000622510910034,0.7903167605400085,-0.7289827466011047,2.0975770950317383,-2.3347036838531494,1.9237300157546997,0.12853796780109406,-2.0062782764434814,0.5792953968048096,-0.8657881617546082,1.4407203197479248,0.5316808819770813,0.4436807632446289
5,0.5964521765708923,0.5923267602920532,4.2746357917785645,1.6102509498596191,0.8104520440101624,3.991192579269409,0.4150564968585968,0.5896241068840027,-0.2934943735599518,-1.680095911026001,-0.6297109127044678,1.5247845649719238,0.5028395056724548,-1.520110011100769,1.4412161111831665,1.3913954496383667,1.1949833631515503,-0.48121127486228943,-0.7442089915275574,-1.3125094175338745,1.1706693172454834,-0.8036766052246094,0.894916296005249,0.9452863931655884,-0.06932865083217621,0.15074603259563446,-0.09490998089313507,-0.5687156319618225,0.12446398288011551,-0.018677128478884697
6,5.827915668487549,5.621100425720215,0.19145521521568298,-1.144454836845398,1.1066689491271973,2.392390012741089,-1.2075073719024658,2.300774574279785,1.648573875427246,-1.7567873001098633,-1.1589289903640747,0.2916979193687439,1.376909613609314,2.606699228286743,-1.0123939514160156,0.4718899130821228,0.5230658054351807,0.6463810801506042,0.5919323563575745,1.469203233718872,-0.2498038113117218,0.5905388593673706,1.2027347087860107,0.846097469329834,0.7991219162940979,1.5157971382141113,-0.9134842753410339,0.7068192958831787,-1.139628291130066,1.3680963516235352
7,0.21843688189983368,-0.42270001769065857,0.7850391864776611,4.766154766082764,1.1233481168746948,-2.8847362995147705,0.6332077980041504,-0.8453453779220581,-0.04386284574866295,-0.5799466371536255,-1.7605440616607666,-1.2216464281082153,-0.22854898869991302,0.8627834916114807,0.018428457900881767,-0.5315418839454651,-1.1435977220535278,-0.4462670683860779,-1.3082164525985718,0.07604224979877472,-0.5925592184066772,-0.31139105558395386,0.6315485835075378,0.33364138007164,0.8184482455253601,0.3917789161205292,-1.2193827629089355,0.9425863027572632,0.24406591057777405,0.5389796495437622
8,2.4530270099639893,3.2498350143432617,-3.427877426147461,4.495146751403809,-0.2727546691894531,-1.1400632858276367,0.8014704585075378,-0.4429074227809906,-0.33093181252479553,-1.6265243291854858,-0.6845293045043945,-1.0801726579666138,-0.5023125410079956,-1.5023410320281982,0.2670089304447174,-1.3116995096206665,-0.34067192673683167,-0.6827367544174194,-0.4639420807361603,0.7591847777366638,0.11050668358802795,-1.1809555292129517,-0.5426490902900696,0.15981872379779816,-0.8669877648353577,-1.0517263412475586,0.06420858204364777,0.8979403972625732,-0.9226129651069641,-0.034640923142433167
9,-1.1265727281570435,-1.4062749147415161,-2.8297765254974365,2.87320876121521,-0.16265200078487396,-0.9423861503601074,0.09369760751724243,0.8779346346855164,-0.8709545731544495,-1.245475172996521,-0.7819810509681702,3.1070961952209473,-0.5406525731086731,1.3907727003097534,-0.6758788824081421,0.45096704363822937,-0.24906152486801147,-0.05607892572879791,0.1324276179075241,0.03618670254945755,-0.2070951610803604,-0.08909585326910019,-0.08512852340936661,-0.5173954963684082,-0.09660550206899643,-0.048219259828329086,0.48211824893951416,0.16968536376953125,0.5032203793525696,-1.2806320190429688
