descendant_obs_id,ancestor_obs_id
0,1
1,4
2,6
3,7
4,8
5,12
6,15
7,17
8,20
9,23
10,24
11,26
12,28
13,32
14,35
15,36
16,38
17,39
18,40
19,41
20,43
21,44
22,45
23,47
24,48
25,49
26,51
27,52
28,54
29,58
30,60
31,61
32,62
33,63
34,66
35,67
36,68
37,74
38,75
39,76
40,78
41,79
42,80
43,81
44,84
45,85
46,86
47,87
48,89
49,91
50,93
51,94
52,95
53,97
54,98
55,99
56,105
57,106
58,107
59,108
60,109
61,110
62,112
63,114
64,115
65,119
66,122
67,123
68,127
69,134
70,135
71,136
72,137
73,140
74,14
75,14
76,141
77,125
78,30
79,69
80,90
81,125
82,125
83,113
84,113
85,42
86,42
87,59
88,120
89,120
90,131
91,11
92,116
93,50
94,50
95,53
96,56
97,56
98,101
99,65
100,101
101,88
102,64
103,111
104,111
105,77
106,25
107,16
108,22
109,18
110,18
111,77
112,77
113,131
114,101
115,70
116,3
117,3
118,5
119,5
120,117
121,117
122,19
123,128
124,104
125,133
126,133
127,90
128,131
129,131
130,65
131,102
132,102
133,88
134,88
135,77
136,92
137,101
138,101
139,96
140,53
141,21
142,21
143,131
144,131
145,46
146,11
147,11
148,131
149,131
150,73
151,73
152,69
153,69
154,59
155,59
156,100
157,100
158,31
159,126
160,126
161,30
162,30
163,25
164,0
165,10
166,10
167,77
168,77
169,55
170,65
171,133
172,133
173,90
174,90
175,34
176,124
177,124
178,29
179,33
180,33
181,138
182,138
183,37
184,37
185,124
186,64
187,53
188,53
189,9
190,9
191,141
192,82
193,55
194,121
195,141
196,141
197,130
198,13
199,13
200,70
201,70
202,104
203,104
204,121
205,121
206,82
207,82
208,96
209,96
210,27
211,46
212,124
213,124
214,55
215,29
216,29
217,142
218,142
219,83
220,132
221,132
222,83
223,83
224,0
225,0
226,92
227,92
228,96
229,96
230,25
231,25
232,34
233,34
234,116
235,116
236,139
237,139
238,64
239,64
240,31
241,31
242,2
243,2
244,118
245,118
246,16
247,16
248,37
249,37
250,27
251,27
252,92
253,92
254,73
255,73
256,103
257,103
258,46
259,46
260,55
261,55
262,125
263,125
264,19
265,19
266,65
267,65
268,129
269,129
270,22
271,22
272,72
273,72
274,57
275,57
276,71
277,71
278,130
279,130
280,128
281,128
