descendant_obs_id,ancestor_obs_id
0,1
1,2
2,3
3,5
4,6
5,7
6,8
7,9
8,10
9,12
10,13
11,15
12,16
13,17
14,21
15,24
16,25
17,26
18,27
19,28
20,29
21,30
22,31
23,32
24,33
25,35
26,36
27,37
28,38
29,39
30,40
31,41
32,42
33,43
34,44
35,45
36,46
37,47
38,50
39,51
40,52
41,55
42,56
43,57
44,59
45,60
46,62
47,63
48,64
49,67
50,68
51,69
52,70
53,72
54,73
55,74
56,75
57,77
58,82
59,85
60,87
61,91
62,92
63,94
64,96
65,99
66,100
67,101
68,103
69,104
70,105
71,107
72,114
73,115
74,117
75,118
76,120
77,121
78,122
79,123
80,124
81,127
82,128
83,129
84,130
85,131
86,133
87,134
88,137
89,138
90,139
91,140
92,142
93,143
94,144
95,145
96,147
97,148
98,149
99,150
100,153
101,155
102,156
103,157
104,158
105,159
106,160
107,161
108,162
109,163
110,164
111,167
112,168
113,170
114,172
115,173
116,174
117,175
118,176
119,177
120,178
121,180
122,181
123,183
124,187
125,188
126,190
127,191
128,193
129,195
130,197
131,199
132,203
133,204
134,205
135,206
136,207
137,208
138,209
139,210
140,211
141,212
142,213
143,214
144,81
145,18
146,20
147,126
148,126
149,185
150,185
151,152
152,116
153,116
154,48
155,48
156,84
157,4
158,4
159,110
160,110
161,154
162,154
163,89
164,146
165,169
166,169
167,102
168,217
169,217
170,84
171,84
172,184
173,184
174,179
175,179
176,166
177,78
178,78
179,216
180,216
181,198
182,198
183,65
184,14
185,14
186,65
187,65
188,108
189,108
190,11
191,22
192,22
193,196
194,196
195,112
196,112
197,186
198,186
199,146
200,146
201,97
202,97
203,58
204,58
205,20
206,20
207,89
208,19
209,215
210,215
211,171
212,106
213,19
214,19
215,79
216,79
217,125
218,125
219,93
220,93
221,189
222,189
223,89
224,89
225,86
226,86
227,23
228,53
229,136
230,136
231,200
232,200
233,71
234,71
235,102
236,102
237,113
238,113
239,202
240,202
241,141
242,141
243,34
244,34
245,182
246,182
247,106
248,106
249,111
250,171
251,109
252,109
253,132
254,132
255,83
256,83
257,81
258,171
259,171
260,95
261,194
262,194
263,119
264,119
265,80
266,23
267,23
268,165
269,165
270,66
271,66
272,90
273,90
274,49
275,201
276,201
277,18
278,192
279,192
280,98
281,98
282,88
283,88
284,80
285,80
286,76
287,76
288,135
289,135
290,111
291,111
292,152
293,152
294,53
295,53
296,141
297,141
298,111
299,111
300,151
301,151
302,54
303,54
304,23
305,23
306,11
307,11
308,166
309,166
310,18
311,18
312,61
313,61
314,49
315,49
316,0
317,0
318,81
319,81
320,95
321,95
