descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,3
4,7
5,8
6,9
7,10
8,12
9,14
10,15
11,16
12,17
13,20
14,21
15,22
16,23
17,24
18,26
19,27
20,29
21,30
22,31
23,32
24,33
25,34
26,36
27,37
28,38
29,40
30,41
31,42
32,43
33,44
34,47
35,49
36,50
37,52
38,53
39,54
40,57
41,58
42,59
43,60
44,62
45,63
46,64
47,65
48,66
49,67
50,68
51,69
52,71
53,73
54,74
55,77
56,79
57,80
58,81
59,82
60,84
61,85
62,87
63,88
64,89
65,90
66,91
67,92
68,93
69,94
70,95
71,96
72,97
73,98
74,99
75,75
76,75
77,6
78,6
79,55
80,76
81,76
82,61
83,61
84,83
85,83
86,46
87,5
88,5
89,78
90,78
91,25
92,86
93,86
94,39
95,39
96,13
97,13
98,28
99,28
100,19
101,35
102,35
103,19
104,18
105,18
106,72
107,72
108,11
109,46
110,45
111,45
112,19
113,19
114,11
115,11
116,70
117,70
118,25
119,25
120,56
121,56
122,55
123,55
124,51
125,51
126,46
127,46
128,4
129,4
130,48
131,48
