descendant_obs_id,ancestor_obs_id
0,0
1,2
2,3
3,8
4,10
5,15
6,16
7,17
8,21
9,22
10,23
11,25
12,26
13,30
14,31
15,32
16,33
17,34
18,37
19,39
20,45
21,49
22,50
23,51
24,52
25,56
26,61
27,63
28,65
29,66
30,75
31,76
32,86
33,93
34,94
35,96
36,98
37,99
38,101
39,103
40,109
41,110
42,115
43,117
44,119
45,121
46,130
47,91
48,42
49,87
50,79
51,88
52,88
53,7
54,104
55,13
56,100
57,89
58,24
59,77
60,43
61,7
62,83
63,13
64,13
65,72
66,91
67,91
68,127
69,127
70,74
71,57
72,57
73,4
74,114
75,38
76,38
77,20
78,40
79,36
80,91
81,46
82,64
83,106
84,14
85,24
86,125
87,125
88,9
89,128
90,128
91,107
92,48
93,48
94,71
95,67
96,7
97,90
98,6
99,72
100,72
101,11
102,28
103,28
104,54
105,83
106,120
107,120
108,95
109,12
110,12
111,104
112,104
113,60
114,64
115,64
116,90
117,4
118,35
119,4
120,111
121,83
122,81
123,81
124,36
125,36
126,24
127,24
128,9
129,19
130,106
131,106
132,19
133,19
134,64
135,112
136,47
137,89
138,116
139,116
140,9
141,79
142,54
143,54
144,113
145,69
146,69
147,113
148,18
149,18
150,113
151,59
152,59
153,29
154,129
155,7
156,7
157,41
158,41
159,29
160,20
161,54
162,83
163,64
164,113
165,131
166,131
167,102
168,105
169,105
170,107
171,95
172,95
173,123
174,123
175,100
176,100
177,131
178,6
179,6
180,24
181,24
182,35
183,35
184,58
185,58
186,80
187,53
188,9
189,9
190,84
191,84
192,4
193,4
194,97
195,55
196,64
197,64
198,97
199,62
200,62
201,64
202,64
203,122
204,113
205,113
206,29
207,42
208,89
209,40
210,89
211,89
212,43
213,43
214,131
215,14
216,5
217,5
218,9
219,9
220,60
221,60
222,28
223,97
224,118
225,118
226,29
227,79
228,79
229,111
230,14
231,4
232,84
233,84
234,42
235,42
236,91
237,9
238,9
239,97
240,68
241,68
242,6
243,6
244,55
245,102
246,102
247,90
248,90
249,55
250,74
251,67
252,67
253,97
254,97
255,54
256,54
257,29
258,29
259,111
260,4
261,4
262,73
263,73
264,46
265,40
266,40
267,87
268,87
269,126
270,126
271,89
272,89
273,85
274,85
275,70
276,108
277,108
278,131
279,131
280,48
281,107
282,107
283,74
284,74
285,53
286,27
287,111
288,111
289,29
290,29
291,11
292,11
293,114
294,114
295,129
296,129
297,11
298,11
299,11
300,11
301,53
302,53
303,80
304,80
305,83
306,83
307,68
308,64
309,64
310,91
311,91
312,44
313,44
314,92
315,92
316,9
317,9
318,47
319,47
320,111
321,111
322,71
323,71
324,122
325,122
326,20
327,20
328,35
329,35
330,112
331,112
332,85
333,85
334,54
335,54
336,57
337,57
338,78
339,78
340,85
341,27
342,68
343,68
344,48
345,28
346,28
347,27
348,27
349,82
350,82
351,55
352,55
353,77
354,77
355,46
356,46
357,48
358,48
359,70
360,70
361,124
362,124
363,85
364,85
365,55
366,55
367,111
368,111
369,90
370,90
371,35
372,35
373,14
374,14
375,113
376,113
377,1
378,1
379,100
380,100
381,118
382,118
