cell_id,parent_id,founder_id,birth_time,div_time
121,63,63,0.094157,0.917155
122,28,28,0.099479,1.221260
123,28,28,0.099479,
124,36,36,0.102859,0.201358
125,36,36,0.102859,1.662354
126,17,17,0.105863,1.482602
127,17,17,0.105863,0.836335
128,120,63,0.111062,0.172424
129,120,63,0.111062,0.843022
130,18,18,0.116518,0.246606
131,18,18,0.116518,1.818155
132,113,26,0.130950,
133,113,26,0.130950,1.755716
134,85,85,0.135775,0.479870
135,85,85,0.135775,0.547206
136,105,82,0.137267,1.164753
137,105,82,0.137267,1.397223
138,84,84,0.141194,
139,84,84,0.141194,
140,116,41,0.162327,
141,116,41,0.162327,
142,128,63,0.172424,0.844978
143,128,63,0.172424,0.459280
144,70,70,0.173319,1.315652
145,70,70,0.173319,0.958452
146,88,88,0.173663,
147,88,88,0.173663,0.336055
148,22,22,0.182611,1.823844
149,22,22,0.182611,
150,124,36,0.201358,
151,124,36,0.201358,0.825363
152,33,33,0.211451,0.464067
153,33,33,0.211451,1.431242
154,79,79,0.212068,
155,79,79,0.212068,0.483586
156,30,30,0.236157,1.143452
157,30,30,0.236157,1.257923
158,118,21,0.245499,0.672580
159,118,21,0.245499,1.391430
160,130,18,0.246606,0.437822
161,130,18,0.246606,1.010548
162,53,53,0.259723,0.521310
163,53,53,0.259723,1.502441
164,45,45,0.284793,1.380050
165,45,45,0.284793,0.443746
166,60,60,0.312415,1.072200
167,60,60,0.312415,
168,51,51,0.321521,1.294836
169,51,51,0.321521,
170,81,81,0.322405,0.983771
171,81,81,0.322405,1.428558
172,147,88,0.336055,0.753164
173,147,88,0.336055,0.511702
174,34,34,0.352590,0.773363
175,34,34,0.352590,0.402906
176,75,75,0.361921,1.087313
177,75,75,0.361921,0.426445
178,175,34,0.402906,1.398314
179,175,34,0.402906,1.986354
180,177,75,0.426445,1.646616
181,177,75,0.426445,0.460353
182,54,54,0.426945,1.279496
183,54,54,0.426945,
184,13,13,0.429600,0.712659
185,13,13,0.429600,1.386222
186,160,18,0.437822,
187,160,18,0.437822,0.492807
188,62,62,0.439189,1.215686
189,62,62,0.439189,0.515712
190,165,45,0.443746,0.997454
191,165,45,0.443746,1.419067
192,39,39,0.446261,
193,39,39,0.446261,0.662811
194,55,55,0.457476,0.799630
195,55,55,0.457476,
196,143,63,0.459280,0.877552
197,143,63,0.459280,0.554924
198,181,75,0.460353,
199,181,75,0.460353,0.698584
200,152,33,0.464067,1.101547
201,152,33,0.464067,0.559013
202,102,87,0.466272,1.837125
203,102,87,0.466272,
204,134,85,0.479870,0.829903
205,134,85,0.479870,
206,155,79,0.483586,1.251421
207,155,79,0.483586,0.668553
208,98,98,0.491403,
209,98,98,0.491403,1.181437
210,187,18,0.492807,1.376523
211,187,18,0.492807,1.085219
212,173,88,0.511702,1.361008
213,173,88,0.511702,1.203353
214,189,62,0.515712,0.844843
215,189,62,0.515712,1.326034
216,162,53,0.521310,0.604569
217,162,53,0.521310,1.705236
218,135,85,0.547206,0.750401
219,135,85,0.547206,
220,74,74,0.547733,0.633227
221,74,74,0.547733,1.069172
222,197,63,0.554924,
223,197,63,0.554924,
224,58,58,0.556801,1.389433
225,58,58,0.556801,
226,201,33,0.559013,0.855298
227,201,33,0.559013,
228,96,96,0.571001,1.760485
229,96,96,0.571001,1.646927
230,216,53,0.604569,0.620485
231,216,53,0.604569,
232,86,86,0.606883,0.740033
233,86,86,0.606883,1.262802
234,14,14,0.610155,0.814580
235,14,14,0.610155,1.047460
236,230,53,0.620485,
237,230,53,0.620485,1.995585
238,101,25,0.628228,
239,101,25,0.628228,
240,220,74,0.633227,
241,220,74,0.633227,1.378769
242,48,48,0.652865,0.735164
243,48,48,0.652865,
244,7,7,0.658771,
245,7,7,0.658771,1.439329
246,193,39,0.662811,1.312456
247,193,39,0.662811,1.656748
248,32,32,0.666729,1.733862
249,32,32,0.666729,
250,59,59,0.668294,
251,59,59,0.668294,1.331040
252,207,79,0.668553,
253,207,79,0.668553,0.691668
254,158,21,0.672580,1.999914
255,158,21,0.672580,
256,35,35,0.690886,
257,35,35,0.690886,1.089707
258,253,79,0.691668,
259,253,79,0.691668,
260,199,75,0.698584,
261,199,75,0.698584,
262,57,57,0.703002,1.453944
263,57,57,0.703002,1.063136
264,184,13,0.712659,
265,184,13,0.712659,0.932961
266,76,76,0.719142,1.086464
267,76,76,0.719142,
268,9,9,0.726811,
269,9,9,0.726811,
270,242,48,0.735164,0.802635
271,242,48,0.735164,0.878253
272,100,25,0.739445,
273,100,25,0.739445,1.742476
274,232,86,0.740033,
275,232,86,0.740033,
276,218,85,0.750401,
277,218,85,0.750401,1.821131
278,172,88,0.753164,
279,172,88,0.753164,1.395207
280,174,34,0.773363,1.137688
281,174,34,0.773363,
282,89,89,0.786739,
283,89,89,0.786739,1.097663
284,194,55,0.799630,
285,194,55,0.799630,1.246656
286,270,48,0.802635,1.967891
287,270,48,0.802635,0.918130
288,234,14,0.814580,
289,234,14,0.814580,
290,151,36,0.825363,
291,151,36,0.825363,
292,204,85,0.829903,
293,204,85,0.829903,1.554987
294,127,17,0.836335,1.128649
295,127,17,0.836335,
296,129,63,0.843022,
297,129,63,0.843022,1.351778
298,214,62,0.844843,
299,214,62,0.844843,0.874394
300,142,63,0.844978,1.128238
301,142,63,0.844978,1.050363
302,226,33,0.855298,0.918903
303,226,33,0.855298,1.213118
304,299,62,0.874394,
305,299,62,0.874394,
306,19,19,0.876465,1.294348
307,19,19,0.876465,
308,196,63,0.877552,1.676823
309,196,63,0.877552,0.895190
310,271,48,0.878253,1.409308
311,271,48,0.878253,1.763866
312,43,43,0.889939,1.387301
313,43,43,0.889939,1.821195
314,309,63,0.895190,1.200828
315,309,63,0.895190,
316,121,63,0.917155,1.155799
317,121,63,0.917155,1.548543
318,287,48,0.918130,1.315073
319,287,48,0.918130,1.403762
320,302,33,0.918903,1.328814
321,302,33,0.918903,
322,265,13,0.932961,
323,265,13,0.932961,
324,24,24,0.949740,1.671036
325,24,24,0.949740,1.718503
326,145,70,0.958452,
327,145,70,0.958452,
328,42,42,0.978002,1.881337
329,42,42,0.978002,
330,170,81,0.983771,
331,170,81,0.983771,
332,190,45,0.997454,
333,190,45,0.997454,1.242958
334,99,99,0.997949,1.149846
335,99,99,0.997949,1.111233
336,161,18,1.010548,1.384065
337,161,18,1.010548,
338,44,44,1.011035,1.406015
339,44,44,1.011035,
340,49,49,1.034709,1.222711
341,49,49,1.034709,
342,235,14,1.047460,
343,235,14,1.047460,
344,301,63,1.050363,
345,301,63,1.050363,1.871414
346,263,57,1.063136,1.442343
347,263,57,1.063136,
348,221,74,1.069172,
349,221,74,1.069172,
350,107,47,1.070988,1.620884
351,107,47,1.070988,
352,166,60,1.072200,1.123955
353,166,60,1.072200,1.574724
354,5,5,1.076212,1.587557
355,5,5,1.076212,1.646475
356,211,18,1.085219,
357,211,18,1.085219,
358,266,76,1.086464,1.820295
359,266,76,1.086464,
360,176,75,1.087313,1.233675
361,176,75,1.087313,
362,257,35,1.089707,1.215412
363,257,35,1.089707,
364,283,89,1.097663,
365,283,89,1.097663,
366,56,56,1.098839,1.299298
367,56,56,1.098839,1.470298
368,200,33,1.101547,1.902674
369,200,33,1.101547,1.321139
370,335,99,1.111233,
371,335,99,1.111233,
372,352,60,1.123955,
373,352,60,1.123955,
374,300,63,1.128238,
375,300,63,1.128238,
376,294,17,1.128649,
377,294,17,1.128649,
378,280,34,1.137688,1.473255
379,280,34,1.137688,
380,156,30,1.143452,
381,156,30,1.143452,1.646926
382,334,99,1.149846,
383,334,99,1.149846,
384,316,63,1.155799,
385,316,63,1.155799,
386,136,82,1.164753,1.177448
387,136,82,1.164753,
388,31,31,1.175292,
389,31,31,1.175292,
390,386,82,1.177448,1.651355
391,386,82,1.177448,
392,209,98,1.181437,1.872245
393,209,98,1.181437,
394,23,23,1.186292,
395,23,23,1.186292,1.472930
396,52,52,1.186871,
397,52,52,1.186871,
398,314,63,1.200828,
399,314,63,1.200828,1.561845
400,213,88,1.203353,
401,213,88,1.203353,
402,303,33,1.213118,
403,303,33,1.213118,
404,362,35,1.215412,
405,362,35,1.215412,
406,188,62,1.215686,
407,188,62,1.215686,1.988313
408,122,28,1.221260,
409,122,28,1.221260,
410,340,49,1.222711,
411,340,49,1.222711,
412,360,75,1.233675,1.949957
413,360,75,1.233675,1.294550
414,46,46,1.237435,
415,46,46,1.237435,1.253919
416,333,45,1.242958,
417,333,45,1.242958,1.632193
418,285,55,1.246656,1.371918
419,285,55,1.246656,1.737447
420,206,79,1.251421,
421,206,79,1.251421,1.366136
422,415,46,1.253919,
423,415,46,1.253919,1.800396
424,157,30,1.257923,1.952756
425,157,30,1.257923,
426,233,86,1.262802,
427,233,86,1.262802,
428,182,54,1.279496,
429,182,54,1.279496,1.651196
430,306,19,1.294348,
431,306,19,1.294348,
432,413,75,1.294550,
433,413,75,1.294550,1.550080
434,168,51,1.294836,
435,168,51,1.294836,
436,366,56,1.299298,1.392113
437,366,56,1.299298,
438,112,26,1.302758,1.446040
439,112,26,1.302758,
440,246,39,1.312456,1.713023
441,246,39,1.312456,
442,318,48,1.315073,
443,318,48,1.315073,1.885281
444,144,70,1.315652,
445,144,70,1.315652,
446,369,33,1.321139,
447,369,33,1.321139,
448,215,62,1.326034,
449,215,62,1.326034,1.817162
450,320,33,1.328814,1.703138
451,320,33,1.328814,
452,251,59,1.331040,
453,251,59,1.331040,1.340350
454,453,59,1.340350,1.446426
455,453,59,1.340350,
456,77,77,1.345037,
457,77,77,1.345037,
458,297,63,1.351778,1.530924
459,297,63,1.351778,
460,212,88,1.361008,1.367295
461,212,88,1.361008,1.441333
462,421,79,1.366136,
463,421,79,1.366136,1.621904
464,460,88,1.367295,1.453044
465,460,88,1.367295,
466,418,55,1.371918,1.384266
467,418,55,1.371918,1.779294
468,210,18,1.376523,
469,210,18,1.376523,
470,241,74,1.378769,
471,241,74,1.378769,
472,164,45,1.380050,
473,164,45,1.380050,1.695415
474,336,18,1.384065,1.912528
475,336,18,1.384065,1.497658
476,466,55,1.384266,
477,466,55,1.384266,1.860237
478,185,13,1.386222,1.498502
479,185,13,1.386222,
480,312,43,1.387301,1.989572
481,312,43,1.387301,
482,224,58,1.389433,
483,224,58,1.389433,1.974149
484,159,21,1.391430,1.430046
485,159,21,1.391430,
486,436,56,1.392113,
487,436,56,1.392113,
488,279,88,1.395207,1.563755
489,279,88,1.395207,
490,137,82,1.397223,
491,137,82,1.397223,
492,178,34,1.398314,
493,178,34,1.398314,1.810277
494,108,0,1.399133,1.495059
495,108,0,1.399133,
496,319,48,1.403762,
497,319,48,1.403762,1.521248
498,338,44,1.406015,1.480468
499,338,44,1.406015,
500,310,48,1.409308,
501,310,48,1.409308,
502,191,45,1.419067,
503,191,45,1.419067,1.531032
504,171,81,1.428558,
505,171,81,1.428558,
506,484,21,1.430046,1.653668
507,484,21,1.430046,1.712109
508,153,33,1.431242,
509,153,33,1.431242,
510,245,7,1.439329,
511,245,7,1.439329,
512,461,88,1.441333,
513,461,88,1.441333,
514,346,57,1.442343,
515,346,57,1.442343,
516,438,26,1.446040,1.517749
517,438,26,1.446040,1.591569
518,454,59,1.446426,1.806301
519,454,59,1.446426,1.711578
520,464,88,1.453044,1.619345
521,464,88,1.453044,
522,262,57,1.453944,1.894105
523,262,57,1.453944,
524,114,15,1.469011,
525,114,15,1.469011,
526,367,56,1.470298,
527,367,56,1.470298,
528,395,23,1.472930,
529,395,23,1.472930,
530,378,34,1.473255,
531,378,34,1.473255,
532,498,44,1.480468,1.982818
533,498,44,1.480468,
534,126,17,1.482602,
535,126,17,1.482602,
536,494,0,1.495059,1.527072
537,494,0,1.495059,1.596139
538,1,1,1.495450,
539,1,1,1.495450,
540,475,18,1.497658,
541,475,18,1.497658,
542,478,13,1.498502,
543,478,13,1.498502,1.789464
544,163,53,1.502441,1.577386
545,163,53,1.502441,
546,61,61,1.514361,1.538463
547,61,61,1.514361,
548,2,2,1.516597,
549,2,2,1.516597,
550,516,26,1.517749,
551,516,26,1.517749,
552,497,48,1.521248,
553,497,48,1.521248,
554,536,0,1.527072,
555,536,0,1.527072,
556,458,63,1.530924,
557,458,63,1.530924,
558,503,45,1.531032,
559,503,45,1.531032,1.607975
560,546,61,1.538463,
561,546,61,1.538463,1.791425
562,317,63,1.548543,
563,317,63,1.548543,
564,433,75,1.550080,
565,433,75,1.550080,
566,293,85,1.554987,
567,293,85,1.554987,
568,399,63,1.561845,
569,399,63,1.561845,1.965078
570,488,88,1.563755,1.904675
571,488,88,1.563755,1.601895
572,353,60,1.574724,
573,353,60,1.574724,
574,544,53,1.577386,1.587774
575,544,53,1.577386,1.825614
576,354,5,1.587557,
577,354,5,1.587557,
578,574,53,1.587774,
579,574,53,1.587774,
580,517,26,1.591569,
581,517,26,1.591569,
582,92,92,1.591576,
583,92,92,1.591576,
584,537,0,1.596139,
585,537,0,1.596139,
586,571,88,1.601895,
587,571,88,1.601895,
588,559,45,1.607975,
589,559,45,1.607975,
590,520,88,1.619345,
591,520,88,1.619345,1.656420
592,350,47,1.620884,
593,350,47,1.620884,
594,463,79,1.621904,1.909662
595,463,79,1.621904,
596,417,45,1.632193,
597,417,45,1.632193,1.840840
598,10,10,1.643616,
599,10,10,1.643616,
600,355,5,1.646475,
601,355,5,1.646475,
602,180,75,1.646616,
603,180,75,1.646616,
604,381,30,1.646926,
605,381,30,1.646926,
606,229,96,1.646927,
607,229,96,1.646927,
608,429,54,1.651196,1.944408
609,429,54,1.651196,
610,390,82,1.651355,1.770852
611,390,82,1.651355,
612,506,21,1.653668,
613,506,21,1.653668,
614,591,88,1.656420,
615,591,88,1.656420,
616,247,39,1.656748,
617,247,39,1.656748,
618,125,36,1.662354,
619,125,36,1.662354,1.975458
620,73,73,1.670081,
621,73,73,1.670081,1.810210
622,324,24,1.671036,
623,324,24,1.671036,
624,308,63,1.676823,
625,308,63,1.676823,
626,473,45,1.695415,
627,473,45,1.695415,
628,450,33,1.703138,
629,450,33,1.703138,
630,217,53,1.705236,
631,217,53,1.705236,1.916172
632,519,59,1.711578,
633,519,59,1.711578,1.730080
634,507,21,1.712109,
635,507,21,1.712109,
636,440,39,1.713023,
637,440,39,1.713023,
638,325,24,1.718503,1.797782
639,325,24,1.718503,
640,633,59,1.730080,
641,633,59,1.730080,
642,248,32,1.733862,1.873484
643,248,32,1.733862,
644,419,55,1.737447,
645,419,55,1.737447,1.799099
646,273,25,1.742476,
647,273,25,1.742476,1.908149
648,106,47,1.750473,
649,106,47,1.750473,
650,133,26,1.755716,
651,133,26,1.755716,1.842745
652,80,80,1.759558,
653,80,80,1.759558,
654,228,96,1.760485,
655,228,96,1.760485,
656,78,78,1.762946,
657,78,78,1.762946,1.775015
658,311,48,1.763866,
659,311,48,1.763866,
660,610,82,1.770852,
661,610,82,1.770852,
662,657,78,1.775015,
663,657,78,1.775015,
664,467,55,1.779294,
665,467,55,1.779294,
666,543,13,1.789464,
667,543,13,1.789464,
668,561,61,1.791425,
669,561,61,1.791425,
670,638,24,1.797782,
671,638,24,1.797782,1.978077
672,645,55,1.799099,
673,645,55,1.799099,
674,423,46,1.800396,
675,423,46,1.800396,
676,518,59,1.806301,1.903379
677,518,59,1.806301,
678,621,73,1.810210,
679,621,73,1.810210,
680,493,34,1.810277,
681,493,34,1.810277,
682,449,62,1.817162,
683,449,62,1.817162,
684,131,18,1.818155,
685,131,18,1.818155,
686,358,76,1.820295,
687,358,76,1.820295,
688,277,85,1.821131,
689,277,85,1.821131,
690,313,43,1.821195,
691,313,43,1.821195,
692,148,22,1.823844,
693,148,22,1.823844,1.932763
694,575,53,1.825614,
695,575,53,1.825614,
696,109,0,1.826759,
697,109,0,1.826759,
698,202,87,1.837125,
699,202,87,1.837125,
700,597,45,1.840840,
701,597,45,1.840840,
702,651,26,1.842745,
703,651,26,1.842745,1.965713
704,83,83,1.847468,
705,83,83,1.847468,
706,91,91,1.858859,
707,91,91,1.858859,
708,477,55,1.860237,
709,477,55,1.860237,
710,345,63,1.871414,
711,345,63,1.871414,
712,392,98,1.872245,
713,392,98,1.872245,
714,642,32,1.873484,
715,642,32,1.873484,
716,328,42,1.881337,
717,328,42,1.881337,
718,443,48,1.885281,
719,443,48,1.885281,
720,522,57,1.894105,
721,522,57,1.894105,
722,368,33,1.902674,
723,368,33,1.902674,
724,676,59,1.903379,
725,676,59,1.903379,
726,570,88,1.904675,
727,570,88,1.904675,
728,647,25,1.908149,
729,647,25,1.908149,
730,594,79,1.909662,
731,594,79,1.909662,
732,474,18,1.912528,
733,474,18,1.912528,
734,631,53,1.916172,
735,631,53,1.916172,
736,4,4,1.923868,
737,4,4,1.923868,
738,693,22,1.932763,
739,693,22,1.932763,
740,608,54,1.944408,
741,608,54,1.944408,
742,412,75,1.949957,
743,412,75,1.949957,
744,424,30,1.952756,
745,424,30,1.952756,
746,66,66,1.957851,
747,66,66,1.957851,
748,569,63,1.965078,
749,569,63,1.965078,
750,703,26,1.965713,
751,703,26,1.965713,
752,286,48,1.967891,
753,286,48,1.967891,
754,483,58,1.974149,
755,483,58,1.974149,
756,619,36,1.975458,
757,619,36,1.975458,
758,29,29,1.977144,
759,29,29,1.977144,
760,671,24,1.978077,
761,671,24,1.978077,
762,95,95,1.978956,
763,95,95,1.978956,
764,532,44,1.982818,
765,532,44,1.982818,
766,179,34,1.986354,
767,179,34,1.986354,
768,407,62,1.988313,
769,407,62,1.988313,
770,480,43,1.989572,
771,480,43,1.989572,
772,237,53,1.995585,
773,237,53,1.995585,
774,72,72,1.998604,
775,72,72,1.998604,
776,254,21,1.999914,
777,254,21,1.999914,
