obs_id,x,y
0,9.177740,10.285727
1,7.356372,4.295670
2,7.049235,20.139959
3,0.358117,1.236222
4,1.478534,13.271045
5,0.567799,16.445312
6,19.980177,11.684667
7,19.364836,14.526669
8,16.659925,14.510870
9,16.606628,7.835394
10,5.332172,0.405552
11,4.585674,3.824854
12,16.934101,4.349953
13,5.645379,10.189524
14,1.917062,13.292037
15,-0.132563,11.879057
16,0.302344,5.048324
17,8.737498,18.964940
18,3.451228,6.801245
19,18.725583,12.472933
20,7.122051,20.420995
21,0.775655,15.244286
22,17.995239,13.983808
23,13.542291,0.500891
24,10.898834,2.164692
25,3.380578,18.495350
26,19.955090,9.595185
27,7.633740,2.804554
28,3.102102,20.026393
29,11.284373,11.347504
30,5.552518,0.802709
31,13.856276,16.603342
32,12.336023,19.013158
33,9.743914,13.545391
34,3.858411,1.798872
35,18.710629,8.517183
36,15.767039,6.606634
37,10.476640,9.202243
38,10.282557,15.519431
39,0.532135,11.296026
40,16.542610,17.671338
41,2.979446,14.799161
42,9.116192,14.814515
43,15.503687,4.475144
44,19.486750,12.285996
45,5.608014,14.844352
46,2.821972,10.562310
47,10.398829,5.362485
48,13.682555,16.908452
49,8.116607,15.852008
50,9.898170,5.786067
51,16.714960,2.310279
52,1.871154,11.813823
53,7.759082,9.420469
54,12.480665,4.802896
55,-0.304808,9.539902
56,2.694724,4.231333
57,11.613738,18.524818
58,12.399877,18.329445
59,7.660281,15.060845
60,16.873042,13.653199
61,16.111674,4.808566
62,13.301419,5.082221
63,12.653049,4.486131
64,15.057534,17.156169
65,2.915952,15.390287
66,5.263159,14.110957
67,18.204333,7.186977
68,7.024193,15.163798
69,7.400344,15.493079
70,13.970786,8.018146
71,13.656005,8.426413
72,3.033888,2.803741
73,2.679112,3.572105
74,7.317918,9.194263
75,7.610350,9.204028
76,7.043940,15.970342
77,8.092848,16.436411
78,1.942033,10.147809
79,4.174378,7.145808
80,3.516194,6.496167
81,0.701620,9.684220
82,0.093982,9.956293
83,18.354976,8.306135
84,7.678295,9.072312
85,6.851377,10.146824
86,18.097869,8.213479
87,15.704690,15.974492
88,15.735937,15.250967
89,2.821455,4.507565
90,2.408791,4.531471
91,9.694689,18.705678
92,9.788238,19.312640
93,11.860468,13.105241
94,15.543230,5.731336
95,15.021491,5.323422
96,0.532881,9.180324
97,18.650352,8.053476
98,18.195002,8.204131
99,4.448549,14.028614
100,17.079143,11.786420
101,0.577282,9.320318
102,0.210154,9.058024
103,17.054537,3.767114
104,16.849763,4.355300
105,4.359241,7.169449
106,19.706410,1.313522
107,14.338369,16.407405
108,11.678277,5.278029
109,20.106090,0.819205
110,19.319628,1.750329
111,0.985351,2.409671
112,5.384122,10.145003
113,5.220922,9.299532
114,8.901477,20.072316
115,8.923250,19.659349
116,14.509041,13.087020
117,2.819908,9.654803
118,1.071394,5.781510
119,13.945122,15.740114
120,13.912180,15.456880
121,18.865578,16.958098
122,18.714777,16.599576
123,14.915795,4.468396
124,15.184101,4.274500
125,6.538782,17.545032
126,5.855963,17.343645
127,1.258440,5.311001
128,0.654191,6.233367
129,5.445325,14.093048
130,17.466757,7.475284
131,17.204181,7.900061
132,9.737195,2.551105
133,11.026189,2.141271
134,17.839550,16.744236
135,18.236026,16.497252
136,2.333121,10.390591
137,2.652498,10.205628
138,9.429384,2.323679
139,9.755228,2.483469
140,18.766590,16.760338
141,18.635027,16.441693
142,8.910202,13.521139
143,8.625704,13.506200
144,12.465424,5.362682
145,12.283636,5.394337
146,1.884792,12.220424
147,1.524114,12.463032
148,14.613211,13.092190
149,14.661349,12.816736
150,0.468644,1.926605
151,0.332903,1.996780
152,2.899710,14.738696
153,2.978224,15.036495
154,7.815223,18.162914
155,7.563066,18.054113
156,4.721371,6.966228
157,4.985445,6.896187
158,11.795603,14.274854
159,15.041080,6.391664
160,14.953153,6.347355
161,4.972793,14.118719
162,5.464456,13.825492
163,15.913156,2.389443
164,15.903954,2.190947
165,17.435062,12.194933
166,17.807754,12.124107
167,13.517800,11.366281
168,13.406809,11.216161
169,9.534850,13.229906
170,9.286169,13.131754
171,18.195058,8.499638
172,18.010582,8.681913
173,3.093522,9.883975
174,2.708274,9.958035
175,1.913756,11.934195
176,2.035609,11.939665
177,16.830075,13.187443
178,16.616347,13.235658
179,11.528007,2.728393
180,11.492756,2.663875
181,11.417263,14.195748
182,11.301039,14.246669
183,2.935800,2.622829
184,2.820889,2.800593
185,2.710210,3.283374
186,2.484816,3.228791
187,3.199089,7.571136
188,3.309246,7.471665
