descendant_obs_id,ancestor_obs_id
0,1
1,2
2,3
3,4
4,5
5,7
6,9
7,11
8,12
9,13
10,14
11,16
12,17
13,18
14,21
15,22
16,24
17,25
18,26
19,28
20,29
21,30
22,31
23,32
24,33
25,35
26,38
27,40
28,42
29,43
30,44
31,46
32,47
33,48
34,51
35,54
36,55
37,57
38,58
39,59
40,60
41,61
42,62
43,63
44,64
45,65
46,66
47,69
48,70
49,72
50,73
51,74
52,76
53,77
54,78
55,79
56,82
57,83
58,84
59,86
60,88
61,89
62,90
63,91
64,92
65,94
66,95
67,96
68,97
69,100
70,101
71,102
72,103
73,104
74,105
75,106
76,107
77,108
78,109
79,112
80,113
81,114
82,115
83,116
84,117
85,119
86,120
87,122
88,125
89,126
90,127
91,128
92,129
93,130
94,131
95,133
96,39
97,39
98,85
99,36
100,36
101,6
102,49
103,50
104,85
105,85
106,56
107,56
108,123
109,123
110,121
111,121
112,87
113,93
114,93
115,49
116,49
117,34
118,34
119,87
120,98
121,20
122,45
123,67
124,67
125,20
126,20
127,41
128,41
129,53
130,6
131,71
132,118
133,118
134,68
135,68
136,134
137,6
138,6
139,23
140,23
141,81
142,81
143,52
144,52
145,98
146,98
147,80
148,80
149,27
150,27
151,111
152,111
153,111
154,75
155,75
156,0
157,0
158,19
159,19
160,8
161,8
162,37
163,110
164,110
165,10
166,10
167,111
168,111
169,132
170,132
171,99
172,99
173,37
174,37
175,124
176,124
177,124
178,124
179,87
180,87
181,71
182,71
183,50
184,50
185,134
186,134
187,53
188,53
189,45
190,45
191,15
192,15
