descendant_obs_id,ancestor_obs_id
0,4
1,5
2,7
3,8
4,9
5,11
6,20
7,22
8,36
9,42
10,46
11,48
12,49
13,50
14,52
15,59
16,64
17,65
18,84
19,85
20,86
21,88
22,89
23,90
24,93
25,99
26,58
27,58
28,96
29,92
30,6
31,15
32,30
33,3
34,74
35,74
36,44
37,44
38,13
39,78
40,78
41,41
42,41
43,72
44,24
45,24
46,69
47,34
48,97
49,73
50,35
51,35
52,21
53,21
54,12
55,12
56,92
57,53
58,57
59,54
60,54
61,10
62,75
63,76
64,83
65,63
66,39
67,39
68,3
69,13
70,75
71,75
72,51
73,53
74,32
75,95
76,95
77,32
78,60
79,60
80,80
81,15
82,2
83,2
84,98
85,53
86,10
87,10
88,37
89,68
90,79
91,79
92,53
93,27
94,43
95,15
96,15
97,15
98,96
99,96
100,0
101,0
102,31
103,31
104,14
105,14
106,55
107,97
108,18
109,18
110,15
111,15
112,61
113,61
114,72
115,72
116,55
117,63
118,63
119,15
120,76
121,53
122,53
123,80
124,80
125,66
126,66
127,25
128,56
129,69
130,69
131,87
132,87
133,17
134,17
135,28
136,28
137,32
138,32
139,3
140,3
141,62
142,62
143,27
144,27
145,66
146,68
147,68
148,15
149,47
150,1
151,1
152,53
153,53
154,1
155,1
156,37
157,43
158,43
159,15
160,15
161,97
162,97
163,77
164,55
165,55
166,69
167,69
168,30
169,70
170,70
171,73
172,66
173,39
174,39
175,68
176,68
177,30
178,30
179,38
180,38
181,33
182,47
183,47
184,98
185,6
186,6
187,51
188,51
189,51
190,66
191,15
192,15
193,33
194,33
195,17
196,13
197,13
198,3
199,3
200,3
201,3
202,10
203,10
204,98
205,98
206,81
207,81
208,56
209,56
210,40
211,37
212,37
213,17
214,17
215,76
216,76
217,26
218,26
219,25
220,77
221,77
222,16
223,16
224,57
225,57
226,40
227,40
228,82
229,82
230,94
231,30
232,30
233,61
234,61
235,83
236,83
237,45
238,25
239,25
240,71
241,71
242,30
243,30
244,19
245,19
246,63
247,63
248,67
249,67
250,2
251,2
252,34
253,34
254,91
255,91
256,73
257,73
258,63
259,63
260,66
261,66
262,81
263,81
264,23
265,23
266,27
267,92
268,92
269,63
270,63
271,27
272,27
273,29
274,29
275,45
276,45
277,53
278,53
279,33
280,33
281,94
282,94
