descendant_obs_id,ancestor_obs_id
0,1
1,2
2,3
3,4
4,5
5,7
6,12
7,13
8,22
9,26
10,29
11,31
12,32
13,33
14,35
15,40
16,43
17,44
18,57
19,58
20,59
21,61
22,62
23,63
24,65
25,69
26,72
27,73
28,74
29,76
30,78
31,83
32,84
33,86
34,88
35,89
36,90
37,91
38,92
39,94
40,95
41,96
42,97
43,100
44,101
45,102
46,105
47,107
48,109
49,113
50,119
51,120
52,125
53,126
54,127
55,128
56,130
57,133
58,39
59,36
60,36
61,6
62,49
63,50
64,56
65,123
66,121
67,121
68,87
69,93
70,49
71,49
72,34
73,98
74,20
75,67
76,67
77,20
78,41
79,41
80,53
81,71
82,118
83,118
84,68
85,134
86,6
87,6
88,23
89,81
90,52
91,52
92,98
93,80
94,27
95,111
96,111
97,111
98,75
99,75
100,0
101,0
102,19
103,19
104,8
105,8
106,37
107,110
108,10
109,10
110,111
111,111
112,132
113,132
114,99
115,99
116,37
117,124
118,124
119,71
120,50
121,134
122,134
123,53
124,53
125,45
126,45
127,15
128,38
129,106
130,106
131,60
132,60
133,116
134,116
135,17
136,17
137,20
138,20
139,87
140,87
141,42
142,42
143,80
144,80
145,45
146,82
147,82
148,71
149,30
150,104
151,104
152,98
153,98
154,103
155,103
156,23
157,27
158,27
159,112
160,112
161,110
162,110
163,51
164,37
165,37
166,70
167,70
168,85
169,47
170,47
171,114
172,45
173,122
174,122
175,81
176,81
177,85
178,85
179,24
180,24
181,21
182,30
183,30
184,68
185,77
186,77
187,34
188,34
189,34
190,45
191,71
192,71
193,21
194,21
195,115
196,93
197,93
198,87
199,87
200,87
201,87
202,6
203,6
204,68
205,68
206,54
207,54
208,38
209,38
210,25
211,23
212,23
213,115
214,115
215,50
216,50
217,16
218,16
219,15
220,51
221,51
222,9
223,9
224,39
225,39
226,25
227,25
228,55
229,55
230,66
231,85
232,85
233,131
234,131
235,56
236,56
237,28
238,15
239,15
240,48
241,48
242,85
243,85
244,11
245,11
246,124
247,124
248,46
249,46
250,117
251,117
252,108
253,108
254,64
255,64
256,114
257,114
258,124
259,124
260,45
261,45
262,54
263,54
264,14
265,14
266,79
267,129
268,129
269,123
270,123
271,79
272,79
273,18
274,18
275,28
276,28
277,98
278,98
279,21
280,21
281,66
282,66
