descendant_obs_id,ancestor_obs_id
0,0
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,12
10,13
11,15
12,16
13,17
14,18
15,19
16,22
17,24
18,27
19,28
20,30
21,31
22,32
23,33
24,35
25,39
26,41
27,42
28,43
29,44
30,45
31,47
32,49
33,50
34,51
35,52
36,53
37,54
38,56
39,58
40,60
41,61
42,63
43,64
44,65
45,66
46,67
47,71
48,72
49,73
50,75
51,76
52,79
53,80
54,81
55,82
56,83
57,84
58,86
59,87
60,88
61,89
62,90
63,91
64,92
65,93
66,96
67,97
68,98
69,99
70,101
71,102
72,106
73,107
74,108
75,110
76,111
77,115
78,116
79,117
80,122
81,123
82,125
83,126
84,127
85,128
86,131
87,132
88,134
89,138
90,139
91,140
92,141
93,142
94,144
95,146
96,147
97,148
98,150
99,151
100,152
101,153
102,154
103,155
104,157
105,158
106,159
107,160
108,161
109,162
110,165
111,166
112,167
113,168
114,169
115,170
116,172
117,174
118,175
119,176
120,177
121,178
122,179
123,180
124,182
125,183
126,184
127,185
128,186
129,187
130,188
131,189
132,190
133,194
134,195
135,196
136,197
137,199
138,204
139,205
140,206
141,207
142,208
143,209
144,210
145,211
146,212
147,214
148,215
149,216
150,217
151,219
152,220
153,221
154,222
155,223
156,224
157,226
158,227
159,229
160,230
161,231
162,232
163,233
164,234
165,238
166,242
167,243
168,244
169,245
170,246
171,249
172,250
173,252
174,253
175,255
176,100
177,193
178,193
179,104
180,95
181,95
182,69
183,69
184,38
185,38
186,113
187,85
188,94
189,94
190,136
191,200
192,55
193,55
194,48
195,228
196,228
197,74
198,74
199,20
200,20
201,163
202,118
203,118
204,136
205,136
206,137
207,137
208,201
209,201
210,26
211,103
212,103
213,57
214,57
215,145
216,145
217,29
218,29
219,70
220,129
221,129
222,200
223,218
224,46
225,218
226,133
227,62
228,124
229,239
230,173
231,173
232,109
233,109
234,105
235,105
236,59
237,37
238,37
239,119
240,119
241,25
242,25
243,1
244,21
245,1
246,1
247,26
248,26
249,23
250,133
251,40
252,171
253,239
254,163
255,163
256,240
257,240
258,164
259,236
260,236
261,192
262,130
263,130
264,59
265,59
266,181
267,104
268,104
269,85
270,85
271,225
272,225
273,23
274,36
275,36
276,213
277,213
278,34
279,34
280,120
281,120
282,213
283,213
284,247
285,247
286,239
287,239
288,143
289,143
290,23
291,23
292,100
293,100
294,112
295,112
296,70
297,70
298,241
299,133
300,133
301,164
302,164
303,40
304,121
305,121
306,248
307,248
308,40
309,113
310,113
311,48
312,48
313,78
314,78
315,124
316,241
317,241
318,62
319,62
320,46
321,46
322,114
323,114
324,77
325,77
326,14
327,14
328,119
329,119
330,156
331,156
332,251
333,251
334,124
335,124
336,163
337,163
338,200
339,124
340,124
341,191
342,191
343,171
344,200
345,200
346,203
347,203
348,40
349,40
350,135
351,135
352,218
353,68
354,68
355,254
356,254
357,149
358,149
359,218
360,198
361,198
362,21
363,21
364,202
365,202
366,192
367,192
368,181
369,181
370,235
371,235
372,11
373,11
374,237
375,237
376,10
377,10
378,171
379,171
380,218
381,218
