descendant_obs_id,ancestor_obs_id
0,3
1,5
2,11
3,12
4,16
5,18
6,21
7,26
8,32
9,36
10,38
11,39
12,41
13,42
14,45
15,48
16,49
17,51
18,52
19,53
20,55
21,56
22,58
23,59
24,60
25,61
26,64
27,65
28,66
29,71
30,72
31,74
32,76
33,85
34,86
35,87
36,88
37,90
38,91
39,92
40,96
41,97
42,98
43,28
44,28
45,20
46,44
47,81
48,62
49,50
50,31
51,31
52,57
53,95
54,14
55,14
56,15
57,78
58,78
59,70
60,70
61,0
62,17
63,17
64,22
65,10
66,1
67,0
68,0
69,0
70,82
71,99
72,93
73,46
74,20
75,79
76,23
77,81
78,40
79,40
80,22
81,73
82,20
83,24
84,10
85,10
86,7
87,81
88,44
89,27
90,27
91,99
92,73
93,73
94,79
95,79
96,46
97,94
98,29
99,93
100,93
101,99
102,24
103,24
104,99
105,22
106,22
107,89
108,89
109,81
110,69
111,99
112,99
113,54
114,54
115,67
116,43
117,20
118,20
119,95
120,95
121,10
122,7
123,6
124,19
125,44
126,23
127,13
128,7
129,8
130,8
131,29
132,99
133,23
134,23
135,23
136,30
137,30
138,6
139,6
140,69
141,81
142,46
143,46
144,82
145,82
146,99
147,33
148,7
149,7
150,44
151,44
152,43
153,46
154,4
155,4
156,47
157,47
158,9
159,9
160,34
161,34
162,99
163,99
164,80
165,80
166,57
167,57
168,15
169,15
170,83
171,69
172,69
173,1
174,1
175,29
176,37
177,37
178,7
179,7
180,83
181,25
182,25
183,20
184,20
185,46
186,43
187,43
188,35
189,99
190,99
191,43
192,50
193,50
194,7
195,7
196,68
197,68
198,68
199,20
200,20
201,10
202,10
203,63
204,63
205,99
206,99
207,83
208,83
209,33
210,35
211,35
212,62
213,62
214,13
215,13
216,69
217,69
218,33
219,33
220,77
221,77
222,81
223,81
224,43
225,43
226,83
227,83
228,94
229,94
230,95
231,95
232,2
233,2
234,83
235,83
236,67
237,67
238,75
239,75
240,68
241,68
242,30
243,30
244,69
245,69
246,79
247,79
248,46
249,46
250,29
251,29
252,84
253,84
254,19
255,19
