descendant_obs_id,ancestor_obs_id
0,14
1,17
2,26
3,29
4,31
5,34
6,49
7,51
8,56
9,59
10,62
11,67
12,85
13,86
14,94
15,97
16,33
17,21
18,73
19,73
20,45
21,45
22,96
23,21
24,21
25,66
26,4
27,1
28,76
29,53
30,79
31,32
32,40
33,18
34,60
35,63
36,27
37,27
38,52
39,98
40,99
41,15
42,65
43,52
44,19
45,72
46,72
47,24
48,99
49,76
50,27
51,95
52,22
53,50
54,32
55,32
56,36
57,52
58,53
59,53
60,64
61,65
62,12
63,70
64,7
65,18
66,18
67,36
68,64
69,77
70,52
71,52
72,58
73,6
74,60
75,27
76,19
77,55
78,55
79,55
80,27
81,43
82,61
83,61
84,47
85,2
86,2
87,39
88,65
89,65
90,39
91,39
92,40
93,40
94,98
95,10
96,24
97,91
98,91
99,6
100,6
101,87
102,10
103,30
104,46
105,46
106,16
107,16
108,77
109,98
110,98
111,72
112,72
113,71
114,71
115,74
116,52
117,52
118,80
119,80
120,74
121,74
122,22
123,80
124,80
125,90
126,42
127,3
128,15
129,84
130,84
131,5
132,15
133,15
134,83
135,55
136,55
137,60
138,58
139,58
140,83
141,83
142,27
143,33
144,0
145,0
146,82
147,77
148,77
149,91
150,91
151,36
152,48
153,48
154,3
155,57
156,43
157,1
158,60
159,60
160,60
161,60
162,72
163,72
164,75
165,38
166,38
167,24
168,82
169,82
170,55
171,55
172,91
173,8
174,8
175,75
176,27
177,5
178,5
179,5
180,42
181,42
182,7
183,7
184,30
185,30
186,93
187,76
188,76
189,68
190,68
191,98
192,15
193,15
194,77
195,77
196,75
197,75
198,44
199,44
200,24
201,11
202,11
203,96
204,96
205,57
206,57
207,27
208,60
209,60
210,80
211,80
212,24
213,65
214,65
215,53
216,53
217,66
218,66
219,22
220,58
221,58
222,41
223,43
224,43
225,27
226,27
227,28
228,69
229,78
230,78
231,93
232,93
233,98
234,98
235,16
236,60
237,60
238,48
239,48
240,19
241,19
242,99
243,41
244,25
245,7
246,44
247,44
248,47
249,47
250,54
251,7
252,7
253,69
254,69
255,95
256,95
257,0
258,0
259,70
260,70
261,37
262,37
263,16
264,16
265,28
266,28
267,27
268,27
269,35
270,35
271,13
272,13
273,24
274,24
275,0
276,22
277,4
278,4
279,27
280,27
281,90
282,90
283,3
284,3
285,33
286,33
287,1
288,1
289,87
290,23
291,23
292,90
293,90
294,52
295,52
296,30
297,30
298,81
299,81
300,12
301,12
302,88
303,88
304,27
305,27
306,15
307,15
308,92
309,92
310,50
311,50
312,10
313,10
314,90
315,90
316,91
317,91
318,60
319,60
320,4
321,4
322,52
323,52
324,41
325,41
326,90
327,90
328,22
329,22
330,87
331,87
332,87
333,87
334,99
335,99
336,22
337,22
338,54
339,54
340,20
341,20
342,25
343,25
344,54
345,54
346,24
347,24
348,15
349,15
350,89
351,99
352,99
353,89
354,89
355,55
356,55
357,9
358,9
359,63
360,63
361,52
362,52
363,36
364,36
365,79
366,79
367,3
368,3
369,4
370,4
371,41
372,41
373,41
374,41
375,0
376,27
377,27
378,89
379,89
380,89
381,89
382,22
383,22
384,64
385,64
386,0
387,0
388,16
389,16
390,36
391,36
392,22
393,22
394,44
395,44
396,10
397,10
398,55
399,55
400,25
401,25
402,61
403,61
404,75
405,75
