descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,3
4,4
5,8
6,11
7,13
8,17
9,18
10,19
11,20
12,22
13,25
14,29
15,30
16,31
17,33
18,34
19,35
20,36
21,39
22,43
23,44
24,47
25,48
26,51
27,53
28,54
29,58
30,61
31,64
32,65
33,67
34,71
35,72
36,73
37,76
38,79
39,80
40,81
41,83
42,84
43,85
44,95
45,97
46,99
47,102
48,104
49,105
50,106
51,111
52,114
53,116
54,118
55,120
56,121
57,123
58,125
59,127
60,128
61,130
62,131
63,135
64,136
65,138
66,140
67,141
68,143
69,148
70,149
71,151
72,153
73,154
74,158
75,159
76,160
77,161
78,162
79,163
80,164
81,165
82,171
83,173
84,174
85,176
86,178
87,179
88,181
89,183
90,186
91,192
92,193
93,194
94,195
95,196
96,197
97,202
98,204
99,205
100,207
101,208
102,211
103,212
104,62
105,62
106,41
107,41
108,14
109,42
110,69
111,69
112,200
113,200
114,175
115,198
116,93
117,117
118,117
119,126
120,126
121,45
122,156
123,156
124,52
125,170
126,144
127,142
128,155
129,155
130,139
131,139
132,92
133,98
134,98
135,24
136,24
137,40
138,87
139,87
140,45
141,175
142,96
143,96
144,37
145,37
146,40
147,40
148,50
149,50
150,115
151,5
152,5
153,89
154,103
155,103
156,172
157,94
158,201
159,188
160,185
161,55
162,145
163,145
164,45
165,45
166,21
167,91
168,166
169,112
170,112
171,66
172,122
173,68
174,115
175,86
176,191
177,94
178,86
179,86
180,129
181,49
182,49
183,6
184,94
185,199
186,199
187,98
188,157
189,32
190,166
191,189
192,189
193,28
194,28
195,15
196,15
197,94
198,94
199,57
200,209
201,209
202,157
203,157
204,12
205,12
206,46
207,46
208,109
209,119
210,119
211,66
212,52
213,52
214,94
215,92
216,59
217,59
218,167
219,167
220,187
221,187
222,191
223,191
224,132
225,60
226,60
227,152
228,42
229,144
230,144
231,66
232,57
233,57
234,182
235,182
236,188
237,93
238,93
239,75
240,75
241,68
242,68
243,16
244,119
245,198
246,198
247,133
248,133
249,185
250,101
251,101
252,78
253,78
254,201
255,190
256,190
257,134
258,119
259,119
260,201
261,201
262,98
263,98
264,23
265,23
266,66
267,177
268,177
269,129
270,129
271,89
272,89
273,42
274,42
275,109
276,170
277,150
278,150
279,109
280,109
281,132
282,132
283,122
284,110
285,110
286,168
287,168
288,152
289,152
290,115
291,115
292,26
293,26
294,70
295,70
296,124
297,133
298,133
299,184
300,184
301,91
302,38
303,38
304,203
305,203
306,124
307,124
308,9
309,9
310,122
311,122
312,88
313,88
314,142
315,191
316,185
317,185
318,175
319,175
320,57
321,57
322,147
323,147
324,16
325,134
326,134
327,210
328,210
329,14
330,14
331,6
332,180
333,27
334,27
335,107
336,107
337,108
338,108
339,172
340,172
341,146
342,146
343,100
344,100
345,74
346,74
347,182
348,182
349,77
350,77
351,6
352,6
353,137
354,137
355,91
356,91
357,91
358,91
359,10
360,10
361,16
362,16
363,113
364,113
365,16
366,16
367,94
368,94
369,142
370,142
371,66
372,66
373,170
374,170
375,166
376,166
377,7
378,7
379,206
380,206
381,169
382,169
383,55
384,55
385,63
386,63
387,92
388,92
389,90
390,90
391,188
392,188
393,6
394,6
395,32
396,32
397,56
398,56
399,21
400,21
401,191
402,191
403,180
404,180
405,98
406,98
407,82
408,82
