obs_id,x,y
0,13.091595,2.811994
1,11.146398,2.365283
2,5.240401,17.221452
3,7.693004,3.582374
4,9.206713,17.916150
5,3.722408,10.595350
6,24.616060,17.350263
7,14.039479,16.853090
8,7.010904,9.705564
9,-0.228451,10.047592
10,4.114510,4.619439
11,14.049856,3.636089
12,0.355844,10.842757
13,11.884906,6.979999
14,5.124649,9.405574
15,1.463815,0.909838
16,16.303833,16.818289
17,11.505994,0.821965
18,16.166398,12.748994
19,-0.409865,5.275910
20,2.938424,-2.990545
21,17.013509,10.018330
22,9.125360,14.718039
23,10.424376,9.938593
24,16.657828,4.179525
25,6.606462,14.119210
26,20.410581,3.801913
27,13.838095,6.158613
28,0.815277,12.673543
29,2.741896,16.985004
30,5.158928,5.359909
31,1.516711,13.234867
32,17.181101,14.314252
33,4.006697,10.652608
34,7.401309,6.649192
35,6.030984,5.822919
36,2.916418,8.705288
37,7.479436,3.577129
38,22.480328,-1.626423
39,4.397746,20.230197
40,2.165179,20.884255
41,24.325321,12.510565
42,21.091397,10.139895
43,1.674964,14.247751
44,9.607461,-2.439498
45,12.630863,-0.363928
46,18.395366,20.190865
47,10.678210,-2.867336
48,7.986364,0.378930
49,6.798190,19.920871
50,14.081690,11.336270
51,13.556790,11.523900
52,4.447193,7.807603
53,6.136523,4.390271
54,10.725076,6.930393
55,10.614103,7.589248
56,7.446657,15.579343
57,21.585552,13.752198
58,14.091705,3.115997
59,13.947940,13.575422
60,10.901767,16.849605
61,-0.609967,11.426160
62,10.613274,10.966251
63,9.655362,2.752668
64,19.892139,7.877177
65,4.933340,16.507092
66,14.637782,10.179044
67,19.386830,10.596995
68,0.219749,9.162381
69,18.765020,2.315810
70,10.017939,11.676950
71,7.106219,12.361230
72,19.239675,3.247278
73,22.089139,10.897640
74,15.053061,3.497159
75,8.716915,16.437612
76,9.578667,12.299919
77,14.045140,5.508700
78,9.269957,2.561837
79,13.898178,5.115066
80,3.920049,4.704896
81,-2.670127,12.723017
82,17.025548,18.189005
83,15.744117,18.118224
84,11.038318,12.380302
85,21.049078,12.465218
86,-0.515267,12.493160
87,-3.208774,12.657499
88,6.380108,3.134268
89,18.431811,4.719510
90,13.419233,11.441714
91,13.513171,10.228104
92,20.373016,15.257450
93,8.879075,-0.100915
94,5.825228,7.677390
95,1.452404,12.247827
96,-0.056100,12.335202
97,0.074791,13.601201
98,5.163135,6.197178
99,6.854595,7.801707
100,9.638773,21.178583
101,7.174985,22.201070
102,10.683266,4.506316
103,15.067314,4.705995
104,12.080840,9.341239
105,9.798127,6.201042
106,1.117303,-1.270550
107,13.207994,0.230190
108,5.847875,12.625604
109,8.865635,12.710063
110,0.637202,11.738260
111,2.731721,11.640685
112,7.529913,21.049105
113,2.477451,19.768095
114,8.475781,10.805884
115,4.914861,10.289066
116,3.368259,1.652158
117,4.942098,14.755171
118,6.347911,12.422012
119,0.140263,10.334876
120,8.860888,3.541582
121,22.358472,12.150526
122,19.755494,12.296206
123,3.774830,4.728832
124,3.805435,1.358575
125,15.020701,13.353157
126,18.221590,14.577025
127,12.665454,-1.237337
128,17.634892,7.153489
129,19.344884,18.771229
130,20.883114,18.910440
131,3.676192,11.862379
132,4.089839,11.046377
133,15.724418,11.304443
134,17.530921,13.115200
135,16.767304,16.729808
136,18.996154,17.011117
137,12.465879,2.983704
138,13.987816,1.820663
139,2.114133,11.813335
140,2.759055,10.097531
141,0.048992,8.364239
142,3.322993,9.829519
143,4.470241,0.675243
144,5.477664,2.128632
145,14.378089,15.735176
146,15.834493,7.433876
147,16.822451,7.249539
148,1.068429,11.172829
149,14.034477,0.570428
150,11.578186,1.507552
151,11.615761,2.432202
152,20.287789,12.178497
153,22.934942,12.874817
154,10.786357,-0.407446
155,12.067615,-0.877192
156,7.204075,2.753960
157,4.062114,7.236581
158,6.242966,6.620750
159,-1.234864,10.256097
160,-2.193859,10.021584
161,13.584771,2.613516
162,18.677792,2.624988
163,4.272824,13.679278
164,3.286592,4.185991
165,4.461969,3.905033
166,19.547774,15.689060
167,18.667405,16.496917
168,11.811536,13.443457
169,11.997248,11.568088
170,14.494636,10.833394
171,3.258399,15.912416
172,16.171888,17.512227
173,16.434989,11.809765
174,15.170662,11.087807
175,16.487516,6.137223
176,12.852782,4.503686
177,11.343129,13.227092
178,12.515161,12.601651
179,-0.594563,16.149504
180,0.648098,15.524977
181,15.662453,18.865624
182,12.514289,-1.516129
183,12.015554,-1.432504
184,7.820477,11.606732
185,2.386614,4.878131
186,5.443187,4.248441
187,15.074207,4.259709
188,13.533125,6.654299
189,14.260189,5.082798
190,14.262157,17.774602
191,-0.347483,11.170417
192,-0.228941,9.261928
193,14.759962,17.674335
194,13.484205,17.871273
195,18.006723,8.162121
196,18.033494,-1.227737
197,17.822957,0.249695
198,2.917910,10.767803
199,0.918357,11.579419
200,0.678546,10.112098
201,0.577913,11.485856
202,-1.959883,11.327211
203,-2.046958,13.334033
204,8.562169,12.582108
205,7.432064,11.955768
206,5.253068,3.310854
207,3.565816,5.011064
208,16.551581,6.029484
209,18.028565,5.495930
210,13.492442,17.552304
211,6.420018,6.123092
212,7.842794,4.614088
213,18.423452,9.328422
214,17.114115,10.359733
215,6.456261,5.048980
216,6.804122,4.344661
217,12.387967,1.839002
218,12.306401,2.664632
219,14.295699,1.483693
220,5.378263,11.121537
221,6.675125,12.926628
222,6.900795,11.420009
223,6.839344,13.817283
224,12.707260,2.275028
225,14.212328,3.605144
226,14.346791,19.347996
227,12.254553,19.526756
228,5.664405,11.150132
229,6.232916,11.606673
230,12.285352,15.411580
231,17.751653,13.800975
232,15.638922,14.142520
233,9.433113,18.293710
234,9.734000,19.648936
235,15.593711,6.479203
236,15.166625,5.851097
237,6.161768,6.460512
238,15.395119,1.350479
239,15.342363,1.333770
240,6.146101,12.227621
241,6.568314,11.778868
242,15.222137,12.286391
243,14.282867,13.285074
244,15.290373,13.029803
245,15.274043,13.206546
246,6.920837,15.295788
247,7.756352,14.914267
248,13.122158,10.441454
249,13.701045,10.436819
250,17.806572,22.309012
251,16.860619,22.009642
252,9.727622,0.757538
253,9.369610,0.930639
254,0.438088,1.863131
255,0.390291,3.630645
256,2.561210,17.130797
257,2.361939,16.275278
258,7.143653,16.269171
259,6.771955,15.203266
260,16.382449,14.953097
261,16.670782,16.081246
262,5.123944,4.270156
263,4.156944,4.919818
264,19.287142,3.778781
265,19.365371,4.794652
266,0.742606,-3.434323
267,5.163395,18.321475
268,5.126598,19.385125
269,6.818523,16.184313
270,6.676442,16.231090
271,0.719700,-4.735120
272,1.339669,-4.764923
273,2.103553,8.930160
274,1.994344,8.600545
275,6.633498,5.043278
276,6.083894,4.862263
277,21.259137,11.992969
278,21.006004,11.768208
279,16.342796,17.080342
280,15.814989,16.808943
281,12.234641,16.304544
282,12.259641,15.978146
