obs_id,x,y
0,1.417098,4.517354
1,17.416887,0.964714
2,16.322911,8.118388
3,16.558461,14.502492
4,9.437615,4.173577
5,2.181168,8.069137
6,9.621823,0.653646
7,18.515578,2.932744
8,18.043093,16.337071
9,7.301043,14.339322
10,12.402065,17.572885
11,6.127349,2.346583
12,7.823433,19.050156
13,0.630018,3.393715
14,7.521278,11.174215
15,15.011131,14.987029
16,2.960358,17.786508
17,11.559974,10.469842
18,10.618114,7.148332
19,2.411345,16.722828
20,1.586616,15.330773
21,16.252585,10.340576
22,14.677914,16.434237
23,1.992838,5.915059
24,1.567141,5.967975
25,6.887834,18.763893
26,17.444823,3.119287
27,9.015970,11.154515
28,16.698341,17.570372
29,16.930105,19.904688
30,11.467133,5.970970
31,12.620856,0.811473
32,13.433111,4.780518
33,18.109733,4.838799
34,3.739430,17.995603
35,10.615744,0.885613
36,11.330372,3.835168
37,10.027435,8.241412
38,7.422964,10.127751
39,14.906248,3.943540
40,6.560055,18.794151
41,11.452477,5.835503
42,2.360985,12.927584
43,10.014622,17.629598
44,18.082319,10.143070
45,14.490863,12.674187
46,17.212711,11.992647
47,1.246170,18.859169
48,18.996318,7.285119
49,15.982600,18.702836
50,0.936138,1.727926
51,14.070500,6.882887
52,14.939927,4.310022
53,6.922127,11.500731
54,16.428275,18.066764
55,15.744250,0.967473
56,7.096948,15.630841
57,10.049177,2.290272
58,16.546660,1.478330
59,0.838837,3.705863
60,14.771399,9.202244
61,19.537856,19.246972
62,16.970622,2.724940
63,15.535526,3.263498
64,11.466335,0.426100
65,5.022064,10.915130
66,0.912276,2.596138
67,1.242278,3.716180
68,19.363762,19.489007
69,12.211035,2.811340
70,3.003479,16.159316
71,12.056019,2.670427
72,16.133388,0.674578
73,1.168343,7.580134
74,3.151111,16.463235
75,16.727006,2.438833
76,0.592950,7.771977
77,1.133625,7.389471
78,2.720880,17.184642
79,13.918009,11.345974
80,8.967151,6.796534
81,8.653086,6.486483
82,14.469856,10.488744
83,0.858561,1.635798
84,0.638762,1.780425
85,3.915561,6.358866
86,3.833552,6.286799
87,10.100102,4.071965
88,1.568256,3.811145
89,1.430015,3.637504
90,6.191279,10.535144
91,6.326276,9.683328
92,4.073242,16.013743
93,16.551674,1.800931
94,19.094156,15.573417
95,16.575524,1.628902
96,16.467665,0.904555
97,2.501218,0.123629
98,2.824059,-0.226174
99,3.173671,17.000917
100,3.237866,16.255553
101,16.013790,1.838301
102,11.299980,17.830334
103,15.700523,4.476357
104,16.446099,4.407794
105,14.620320,0.777613
106,15.951231,1.016645
107,7.651427,1.421864
108,2.811631,-0.223795
109,3.045135,-0.119277
110,8.030288,0.138588
111,7.695828,0.780198
112,18.950627,11.534317
113,9.542028,3.381140
114,-0.033804,15.179825
115,3.293314,0.783846
116,15.673313,1.928616
117,18.935493,11.274691
118,8.165425,4.595091
119,8.615172,5.006644
120,11.005172,18.515549
121,0.340895,15.554663
122,11.199308,3.874803
123,6.371885,14.947992
124,6.633947,14.501355
125,14.936482,5.381783
126,15.354610,4.728538
127,0.202738,14.679880
128,0.240734,14.688548
129,9.604683,3.263079
130,9.553774,3.528346
131,11.738061,0.650622
132,18.987202,15.107740
133,18.972244,15.204174
134,11.156238,18.779635
135,15.320569,18.591737
136,15.075789,18.656333
137,10.978523,13.371172
138,10.462708,13.392127
139,10.089321,3.242299
140,10.588382,3.186482
141,15.774383,1.525353
142,16.232394,1.881445
143,4.282366,18.500783
144,4.516531,18.407043
145,2.158873,16.907289
146,2.659387,16.711583
147,14.072294,10.739423
148,14.153440,10.637995
149,3.492696,0.527545
150,2.876168,0.149021
151,12.326942,2.261684
152,12.598801,2.578964
153,16.066663,1.440801
154,15.804111,1.505029
155,16.609958,2.666283
156,16.349931,2.976998
157,7.479330,16.755046
158,7.057039,16.843268
159,9.417853,2.681264
160,9.314193,2.675911
161,10.634008,0.157421
162,10.361465,0.281817
163,9.313416,10.932592
164,19.223656,19.239371
165,19.331305,19.378368
166,-0.547238,15.522108
167,-0.307925,15.412733
168,6.943982,17.249384
169,7.038630,17.463663
170,11.485122,18.329465
171,11.499181,18.607508
172,9.459735,10.986480
173,9.274371,10.784672
174,11.921526,5.214019
175,11.834842,5.163698
176,3.367878,15.649636
177,3.615484,15.332821
178,14.828862,9.049549
179,14.766869,8.794496
180,10.509819,3.722104
181,10.575168,3.807343
182,0.662311,8.048499
183,0.754810,7.729160
184,11.694614,0.928305
185,19.392301,11.374860
186,19.633054,11.285927
187,11.811550,1.000146
188,11.884238,0.885117
189,4.805808,18.367279
190,4.856202,18.606997
191,18.642055,11.618264
192,18.647410,11.579360
