obs_id,x,y
0,12.046318,9.060170
1,20.079545,16.819453
2,18.856943,4.349817
3,12.724184,6.845607
4,12.570726,16.106044
5,4.325485,16.860752
6,8.282649,6.209787
7,18.987470,13.056580
8,3.475337,9.838247
9,18.591431,16.292677
10,1.257436,18.852985
11,6.175589,4.259588
12,15.233828,12.310756
13,4.294918,11.390985
14,5.479208,1.204071
15,15.184332,0.671944
16,4.910536,14.159611
17,1.474291,4.151489
18,2.736463,11.287518
19,12.999506,5.239569
20,20.155484,12.567476
21,0.236880,11.754334
22,7.059414,18.470715
23,6.362921,6.785388
24,7.261083,20.091758
25,5.807061,6.142918
26,1.724891,13.357163
27,11.911853,5.777748
28,1.868825,12.469241
29,7.573502,14.798572
30,1.587137,16.774047
31,8.403121,6.901665
32,13.614741,3.218669
33,17.112454,17.223870
34,4.255204,4.315216
35,17.628898,12.960051
36,5.929056,13.510581
37,-0.960774,16.730955
38,7.195854,10.150489
39,6.968173,17.766019
40,9.610616,1.613599
41,12.040002,16.200139
42,11.010281,0.925971
43,12.513085,9.608533
44,11.092098,10.462791
45,12.924011,4.391781
46,10.104952,17.805396
47,1.313635,3.311250
48,9.576588,16.738683
49,7.913348,11.985485
50,7.735922,10.264517
51,15.813178,1.845400
52,19.496480,19.692337
53,20.316541,18.106520
54,19.743030,11.947221
55,15.573142,6.497115
56,14.226693,16.232106
57,15.912984,8.401971
58,7.731623,5.600464
59,9.112140,16.753359
60,8.769648,17.398151
61,11.292002,18.793839
62,10.608739,3.688336
63,9.962828,5.296838
64,1.328169,2.709860
65,0.936385,3.510947
66,15.507828,2.238231
67,20.514666,10.496317
68,7.720907,16.311660
69,8.405411,17.243825
70,14.826432,15.333746
71,18.944631,6.076326
72,4.175361,8.940242
73,11.348202,6.005422
74,18.870730,10.854756
75,-0.001105,9.283442
76,1.380190,10.088755
77,18.255548,10.215118
78,18.256482,10.166243
79,14.009622,18.714952
80,19.997152,14.290835
81,0.200870,10.195366
82,10.489877,16.293586
83,19.975989,7.429695
84,20.056165,7.457361
85,20.257481,13.608347
86,19.216049,15.885777
87,12.113566,9.366805
88,12.106638,10.575640
89,0.458047,18.835194
90,2.058707,4.047044
91,2.598688,5.188495
92,15.927875,18.978920
93,8.401809,16.119635
94,18.727496,6.167005
95,13.273813,16.202431
96,12.977410,15.254489
97,0.073226,17.260223
98,3.397361,1.687953
99,19.611215,10.249271
100,19.529683,10.700671
101,3.969613,18.387004
102,3.784057,17.493735
103,1.326619,15.009798
104,2.463539,14.471871
105,8.217993,5.961458
106,-0.524136,10.366966
107,19.689277,11.497174
108,10.111401,15.936116
109,10.041265,15.845593
110,12.759043,10.020115
111,14.353720,9.262453
112,-1.089563,10.803486
113,13.943532,5.294717
114,15.004551,15.308928
115,10.574425,17.481517
116,9.984693,17.255415
117,20.036595,13.649215
118,20.448319,13.886980
119,0.244693,10.528274
120,0.845345,11.061275
121,19.122607,5.968967
122,6.055887,9.486333
123,7.046621,18.472499
124,6.482194,17.761113
125,20.323300,8.876289
126,20.547441,9.073939
127,5.768965,7.439848
128,5.051772,8.524142
129,18.456510,16.839076
130,18.961415,16.155236
131,19.116165,6.473242
132,18.263867,6.640811
133,15.952189,19.629879
134,12.501809,18.861948
135,15.411366,18.431456
136,15.317255,19.174015
137,12.345941,2.766157
138,12.527080,18.262089
139,3.386022,1.233096
140,4.037035,1.270002
141,18.171133,13.984573
142,13.209354,18.541105
143,13.407655,18.941188
144,20.295911,13.230939
145,20.115279,12.859194
146,14.288184,4.390949
147,14.472181,5.300805
148,0.542272,18.651142
149,1.229507,18.033591
150,8.191173,3.975910
151,-0.305331,8.851660
152,-0.220245,9.859025
153,-0.705181,9.393069
154,15.825330,18.957008
155,15.479802,18.567013
156,9.277471,5.581203
157,19.989535,7.060534
158,19.948089,6.376071
159,13.449763,3.535955
160,13.722020,2.898567
161,2.308257,4.090312
162,2.368189,4.437202
163,14.655720,14.561440
164,14.424613,15.301191
165,9.035362,5.721771
166,17.541876,13.705177
167,18.516150,14.271689
168,5.746520,9.716676
169,5.529826,9.266106
170,2.122227,13.946987
171,1.999939,14.067112
172,5.477371,8.308326
173,5.615315,8.601934
174,18.198396,17.541034
175,17.939445,16.623300
176,18.506125,17.585250
177,18.442999,17.412092
178,10.658730,5.791126
179,4.615458,8.701162
180,4.773227,8.716356
181,14.595540,6.932299
182,15.551229,6.522551
183,9.441736,0.706650
184,9.602338,0.192069
185,8.913639,5.623222
186,9.419974,5.258594
187,19.264025,5.482978
