cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.255779,0.741007,12.180934
1,-1,1,0.000000,0.278775,7.635760,7.906320
2,-1,2,0.000000,,,
3,-1,3,0.000000,0.717585,7.044616,7.123699
4,-1,4,0.000000,0.847198,2.119167,13.028798
5,-1,5,0.000000,0.375818,10.975289,11.867759
6,-1,6,0.000000,0.697796,3.389909,5.909205
7,-1,7,0.000000,0.243664,19.458077,7.560875
8,-1,8,0.000000,,,
9,-1,9,0.000000,0.244202,19.121348,3.535442
10,-1,10,0.000000,,,
11,-1,11,0.000000,,,
12,-1,12,0.000000,,,
13,-1,13,0.000000,0.420713,9.086556,4.707887
14,-1,14,0.000000,1.183261,16.722969,3.376149
15,-1,15,0.000000,1.278354,16.840147,16.741036
16,-1,16,0.000000,0.471626,6.838203,0.707145
17,-1,17,0.000000,0.650510,14.123703,9.529453
18,-1,18,0.000000,1.933831,18.477686,13.070971
19,-1,19,0.000000,0.730336,5.756004,9.728093
20,-1,20,0.000000,,,
21,-1,21,0.000000,0.191084,18.850003,10.131725
22,-1,22,0.000000,1.784469,16.621036,15.978544
23,-1,23,0.000000,1.878717,15.328433,8.898239
24,-1,24,0.000000,0.312024,16.621470,15.884145
25,-1,25,0.000000,,,
26,-1,26,0.000000,1.515167,6.269797,3.841884
27,-1,27,0.000000,0.442381,11.389189,8.090534
28,-1,28,0.000000,0.746836,17.799246,15.063999
29,-1,29,0.000000,,,
30,-1,30,0.000000,0.270906,15.179903,4.429833
31,-1,31,0.000000,0.927464,13.265902,8.228006
32,-1,32,0.000000,1.010436,18.395687,4.495800
33,-1,33,0.000000,0.305604,14.215455,4.398411
34,-1,34,0.000000,0.622691,14.987028,16.936886
35,-1,35,0.000000,1.494278,4.885165,13.896648
36,-1,36,0.000000,0.988267,12.012880,18.838946
37,-1,37,0.000000,0.153141,15.522674,17.265673
38,-1,38,0.000000,0.919052,8.251237,16.272557
39,-1,39,0.000000,1.639115,7.765282,6.035625
40,-1,40,0.000000,0.060000,11.122935,7.814769
41,-1,41,0.000000,0.757453,13.976512,4.768100
42,-1,42,0.000000,,,
43,-1,43,0.000000,0.973534,9.878218,1.442472
44,-1,44,0.000000,,,
45,-1,45,0.000000,,,
46,-1,46,0.000000,,,
47,-1,47,0.000000,0.366089,11.915497,19.079768
48,-1,48,0.000000,1.341761,13.661055,13.567721
49,-1,49,0.000000,,,
50,-1,50,0.000000,1.703038,0.752209,1.141277
51,-1,51,0.000000,0.229160,15.417380,3.799461
52,-1,52,0.000000,1.148089,12.226378,5.227871
53,-1,53,0.000000,0.598012,2.236310,9.531787
54,-1,54,0.000000,,,
55,-1,55,0.000000,1.750121,7.993838,13.568298
56,-1,56,0.000000,0.134380,1.132289,7.362257
57,-1,57,0.000000,0.088675,15.343765,1.308052
58,-1,58,0.000000,0.471819,6.845181,14.737333
59,-1,59,0.000000,0.166641,13.557951,15.876859
60,-1,60,0.000000,0.253721,14.456748,1.192580
61,-1,61,0.000000,1.839167,19.497888,1.998382
62,-1,62,0.000000,0.036920,10.859422,1.087415
63,-1,63,0.000000,0.286408,17.399133,17.477226
64,-1,64,0.000000,0.797902,2.545804,8.352906
65,-1,65,0.000000,0.312391,9.982985,14.465845
66,-1,66,0.000000,0.478252,7.354983,1.261113
67,-1,67,0.000000,0.145332,6.929488,4.082580
68,-1,68,0.000000,1.492992,4.794301,15.512619
69,-1,69,0.000000,,,
70,-1,70,0.000000,0.934290,4.918582,11.928832
71,-1,71,0.000000,,,
72,-1,72,0.000000,0.663004,7.523265,18.046761
73,-1,73,0.000000,,,
