cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-2.5781667232513428,0.4391288757324219,-0.41708600521087646,-1.649538516998291,3.18184757232666,0.05734417587518692,0.9692527651786804,0.38881945610046387,-0.07511594146490097,0.6801645755767822,0.473286896944046,2.1235311031341553,1.541054606437683,0.9204972982406616,1.8525846004486084,-0.6224119067192078,0.3198607563972473,-0.22978204488754272,-1.4905248880386353,0.3499220013618469,0.6132086515426636,-0.6830359697341919,0.0037393481470644474,-0.3906061351299286,-1.2647768259048462,-0.39498183131217957,0.27356767654418945,-1.0558570623397827,1.7447565793991089,0.45207035541534424
1,-0.37584757804870605,1.0763887166976929,0.518307626247406,3.7554922103881836,1.3606505393981934,-1.6986637115478516,0.004406801890581846,-0.7216291427612305,-1.604996681213379,-1.610099196434021,1.1045525074005127,-0.9505658745765686,-0.8186267018318176,-1.1747008562088013,0.33451494574546814,0.011815689504146576,0.3686559200286865,0.4382454752922058,1.0915658473968506,0.7322685122489929,0.005098693072795868,0.7120271921157837,0.6716017723083496,-0.1399383544921875,-0.41731539368629456,-0.18212585151195526,0.6716659069061279,0.18489593267440796,1.5095044374465942,-0.4590757489204407
2,-0.1964816153049469,5.751609802246094,2.254697799682617,-2.987684726715088,-1.5599480867385864,-1.9343349933624268,-0.06892132014036179,0.4197417199611664,0.627722978591919,1.599669337272644,1.2757285833358765,0.9108604192733765,-0.07897058129310608,-0.8159322738647461,-1.1697639226913452,0.25600937008857727,0.7253606915473938,-1.0689431428909302,0.3119732737541199,0.23102088272571564,0.16197118163108826,0.6337442994117737,-1.0852640867233276,-1.1449030637741089,1.18851637840271,-0.6587774157524109,0.10633578896522522,0.1320190578699112,-0.3410310447216034,0.07658417522907257
3,-2.050360918045044,0.20047301054000854,-4.434404373168945,1.7254267930984497,-3.48508620262146,1.2187294960021973,2.0637528896331787,1.0312812328338623,2.1685454845428467,0.7730191349983215,-1.5987155437469482,1.4915227890014648,-0.5538790225982666,0.5708796977996826,0.08887915313243866,-0.3335248529911041,-1.2234253883361816,-0.9128453731536865,0.4397241175174713,-1.4561121463775635,-0.3838028609752655,-0.8679898381233215,0.3937484622001648,0.05298431217670441,0.7520893812179565,1.2452527284622192,0.640914797782898,0.29265210032463074,-0.569474995136261,-0.08701915293931961
4,-7.157505989074707,-2.8732528686523438,-1.425949215888977,-1.279334306716919,0.15453238785266876,1.61984384059906,-0.30889400839805603,-1.8105744123458862,0.4416487216949463,-1.8148399591445923,-0.8330757021903992,-0.011462092399597168,2.1919572353363037,0.17444518208503723,0.5765144228935242,0.5498900413513184,-0.09963911771774292,0.8407678008079529,-0.9644637703895569,1.0507428646087646,0.22001244127750397,-0.5423663854598999,-0.6650404930114746,-0.11693532019853592,-0.1909743845462799,1.6561272144317627,0.26128992438316345,0.5681667327880859,1.2636698484420776,-0.4213925004005432
5,3.106870651245117,5.443810939788818,-3.23413348197937,1.9205583333969116,0.2668919861316681,-1.3810688257217407,0.1487952321767807,-1.1507636308670044,0.030530596151947975,-0.276518851518631,0.8829551935195923,-0.5781723856925964,-0.2539433240890503,-0.8948383331298828,-0.3638213872909546,0.6609699726104736,-0.22442582249641418,0.48855993151664734,-0.18422852456569672,0.2777649760246277,0.5952968001365662,-0.8552178740501404,-0.9266757369041443,0.6649132966995239,-0.6418067812919617,-0.15994606912136078,0.15090742707252502,0.05151249095797539,1.2349512577056885,0.7380221486091614
6,0.4531845450401306,2.6513867378234863,2.5793559551239014,1.0615750551223755,-0.2485700100660324,2.6362764835357666,0.74103844165802,-1.6726698875427246,0.8105736970901489,-1.1572519540786743,0.5926117300987244,0.6689972281455994,0.9476069211959839,-1.6013481616973877,1.138635516166687,0.09357600659132004,0.8772781491279602,-0.5468863844871521,0.21534332633018494,-0.5722295641899109,-0.2934454083442688,-0.6979317665100098,-1.3007429838180542,1.055404543876648,0.19630713760852814,-0.014209980145096779,-0.027557814493775368,-0.8042764663696289,0.47572895884513855,0.20358780026435852
7,-3.0160365104675293,-0.7834863662719727,-4.408192157745361,3.239563226699829,-1.280822515487671,0.6914035081863403,-0.23608040809631348,3.127056360244751,1.5712330341339111,1.9328864812850952,1.7735216617584229,0.9069036245346069,-0.4470715820789337,-0.38773486018180847,0.3396771550178528,0.20498959720134735,-0.09728540480136871,0.1766301393508911,-0.26474449038505554,-0.10607128590345383,-0.46232032775878906,0.15524038672447205,-0.48335009813308716,-1.5738898515701294,-1.0468459129333496,0.7597548961639404,0.47421619296073914,-1.0253181457519531,-0.9549972414970398,1.3229326009750366
8,1.3238270282745361,0.3626970946788788,4.612405776977539,-1.239394187927246,1.892200231552124,1.1579443216323853,-0.0037597278133034706,1.2720301151275635,-3.092984914779663,0.8734128475189209,2.20636248588562,0.5849004983901978,-0.010106460191309452,-0.4275023341178894,-0.3985917568206787,-1.4046611785888672,-0.6475249528884888,-0.23867422342300415,0.8056513667106628,-0.7212650775909424,0.008673830889165401,-0.5348609685897827,0.049126528203487396,0.21425776183605194,0.33288294076919556,-0.4262717366218567,0.27331581711769104,1.0470705032348633,-0.059770580381155014,0.2709396779537201
9,-2.9489827156066895,-1.4503519535064697,-3.581695079803467,2.724682569503784,-2.551248788833618,0.46336600184440613,1.4933850765228271,0.060570284724235535,1.5043662786483765,-0.4383907616138458,-0.33360111713409424,2.3576817512512207,0.12963397800922394,0.5433370471000671,-0.8380791544914246,-0.6372352242469788,0.3181284964084625,0.44645488262176514,-0.043810028582811356,1.163475513458252,0.7500241994857788,0.06821579486131668,-1.1182024478912354,0.7401615381240845,-0.016849614679813385,-0.23245081305503845,0.20805935561656952,0.6974042057991028,-0.6191003322601318,-0.039373572915792465
