obs_id,x,y
0,16.729336,4.610641
1,12.018136,4.015053
2,17.747172,10.403328
3,19.704642,14.755845
4,18.847858,7.026201
5,2.276623,19.222261
6,5.444698,5.136231
7,3.999233,8.518297
8,7.479591,5.795068
9,15.930303,5.381618
10,2.395232,11.900214
11,20.000659,13.866434
12,18.250205,8.748756
13,4.657165,8.056754
14,12.634378,15.042832
15,18.369498,16.741448
16,16.248638,4.484627
17,3.178988,1.000009
18,4.134922,13.144799
19,-0.263001,13.179670
20,9.547307,7.564411
21,17.085436,8.101341
22,7.482320,5.715748
23,10.733818,11.642820
24,15.894241,8.026727
25,9.017615,16.502565
26,11.841375,6.782953
27,19.174200,4.300325
28,2.632537,0.835988
29,8.172596,6.039577
30,2.248076,12.384947
31,1.443131,7.609419
32,19.003023,7.221623
33,1.246474,11.037704
34,7.503746,6.160299
35,2.229024,10.825432
36,8.371849,16.623594
37,8.825838,20.136667
38,3.235752,1.648404
39,11.893588,20.175838
40,18.474607,4.783945
41,18.901732,6.321758
42,6.438579,10.267567
43,3.634919,7.542689
44,4.061045,7.700873
45,16.637161,11.786496
46,16.492877,11.249654
47,14.533014,16.068940
48,13.999174,15.143325
49,5.131283,5.108574
50,18.021096,18.678549
51,16.965555,12.371520
52,17.699106,12.899011
53,7.965467,6.360793
54,1.283215,1.935560
55,0.831128,2.023484
56,-0.168586,5.996837
57,19.778041,0.193382
58,18.872156,0.297274
59,18.765181,14.836064
60,18.858581,15.008705
61,3.631740,1.973898
62,3.877028,2.529260
63,2.832901,17.764357
64,16.115229,18.851906
65,9.117951,10.662054
66,0.681623,7.362931
67,10.483728,9.458613
68,1.699021,8.202292
69,8.682406,3.879590
70,7.291958,5.277899
71,15.303666,18.171101
72,3.362016,19.719215
73,0.330121,8.032220
74,0.361338,6.959801
75,6.019135,6.959364
76,6.527137,6.430404
77,12.506936,8.274101
78,7.981382,0.045392
79,10.610834,16.261525
80,14.581050,3.408518
81,12.383613,2.269854
82,8.088436,15.135736
83,10.141631,15.731662
84,9.060751,10.218978
85,8.976088,8.805118
86,4.041011,19.227356
87,3.470338,19.418241
88,12.307485,2.321619
89,12.352329,8.466874
90,2.168149,11.922304
91,2.875154,12.115582
92,1.381328,5.002133
93,0.537730,6.897025
94,0.493802,5.607263
95,16.908071,19.350670
96,3.761718,18.762478
97,3.089335,18.987324
98,10.956667,15.372695
99,11.018954,15.356246
100,12.941742,3.298486
101,13.984313,3.871626
102,18.366413,1.714617
103,4.745423,7.346397
104,8.939083,10.618654
105,5.566108,9.607268
106,5.876629,10.149565
107,8.658933,19.261361
108,8.326781,19.358550
109,7.056422,2.113819
