obs_id,x,y
0,-1.664284,19.810089
1,7.419070,18.948204
2,14.964728,7.808176
3,2.781226,16.010187
4,21.432756,11.629062
5,15.619788,15.907849
6,14.325286,0.880819
7,13.982939,16.575951
8,15.426159,7.860679
9,18.177390,9.745201
10,6.599416,5.660438
11,14.357736,3.735788
12,5.655954,4.144316
13,18.058188,8.213665
14,7.487624,14.529565
15,4.245500,12.196923
16,15.124522,5.121016
17,-1.925997,1.861064
18,1.480225,2.022912
19,5.191750,18.573857
20,7.547812,12.950211
21,21.907529,0.162082
22,13.870627,15.544940
23,2.176323,14.717075
24,16.873796,5.643775
25,14.068210,8.531211
26,2.454104,1.004470
27,4.759324,16.955522
28,3.582157,21.361237
29,9.681920,17.143967
30,19.727514,3.916227
31,9.810832,8.032563
32,6.830235,10.575764
33,13.069765,3.084110
34,21.147504,7.175362
35,11.121380,-0.671738
36,-4.620080,1.799905
37,18.307301,15.512646
38,19.281055,17.912956
39,12.435359,15.651046
40,15.828373,10.977327
41,8.379912,14.237496
42,6.170023,16.109925
43,16.974421,1.815398
44,20.239329,3.586712
45,14.439106,0.936457
46,8.397750,2.920808
47,14.911362,0.878578
48,14.960758,1.922567
49,5.550656,5.706568
50,16.370865,18.098589
51,20.893645,8.405256
52,15.294655,0.417208
53,12.134503,9.720257
54,14.753390,4.165816
55,22.352730,10.174525
56,19.932181,15.482176
57,10.502898,14.160250
58,13.663961,4.907847
59,10.629551,9.568778
60,7.772728,-0.699481
61,3.648256,5.337972
62,2.079077,7.194578
63,10.712217,20.782334
64,-2.286604,5.302867
65,11.295539,11.946889
66,7.440414,-2.678639
67,5.661816,-0.568142
68,12.769052,3.631067
69,16.996467,15.892452
70,17.425501,14.175339
71,6.597110,10.236518
72,17.329377,7.485090
73,12.235689,7.891360
74,14.275944,4.688776
75,7.573530,4.077213
76,7.386583,1.627371
77,14.521467,21.152317
78,14.613557,17.983736
79,13.348702,-1.226459
80,21.578828,11.450053
81,21.922300,12.683710
82,4.221515,6.662655
83,13.474664,14.313297
84,14.832873,15.494075
85,16.599271,16.599629
86,18.363092,6.283443
87,6.642085,2.657854
88,13.526208,8.044424
89,6.189548,15.528146
90,20.912633,16.766740
91,16.153582,8.144819
92,23.085671,7.249459
93,10.700441,19.019882
94,16.845127,7.310303
95,7.609988,3.226978
96,3.297698,5.230216
97,1.209037,4.686614
98,5.207299,9.776173
99,6.778222,16.177003
100,6.406080,8.005849
101,8.254350,4.502928
102,-0.168061,4.079723
103,12.030228,17.593006
104,17.894596,16.613097
105,6.430962,8.640551
106,5.874888,6.108684
107,16.771203,14.898237
108,15.062062,15.259490
109,16.479048,5.519316
110,20.138128,14.849533
111,18.407150,14.987306
112,19.742082,17.855111
113,22.231860,19.066397
114,8.949854,-0.136920
115,10.130800,13.154220
116,7.845657,12.770473
117,18.177394,15.139359
118,12.453636,18.917690
119,13.625739,19.432146
120,12.702739,14.656728
121,24.661170,10.022918
122,22.627021,5.178006
123,4.092144,13.657184
124,14.626265,9.812045
125,17.422691,9.491354
126,17.171683,16.072213
127,18.259208,19.346682
128,10.175131,19.923046
129,9.223157,17.853784
130,8.401896,14.950270
131,12.409257,15.886718
132,9.289298,3.126825
133,10.079438,4.875272
134,6.643473,18.614889
135,8.431275,12.465680
136,11.837416,9.848890
137,6.336276,13.159734
138,6.239707,4.273904
139,4.951322,5.004149
140,12.312594,0.520713
141,13.098129,2.589475
142,9.699063,4.674026
143,0.793566,5.168664
144,11.986031,19.513661
145,11.195649,18.228791
146,12.718041,6.532973
147,11.116300,8.550859
148,19.518779,6.538656
149,23.030542,10.941849
150,2.517909,7.071985
151,1.934261,5.904494
152,4.656474,13.715086
153,3.980816,15.012228
154,18.771211,0.489999
155,16.758826,2.602222
156,4.537857,-2.992393
157,5.574004,1.812354
158,17.307475,6.211016
159,16.613829,3.485958
160,2.103684,13.248783
161,3.488965,13.520235
162,14.353357,5.281219
163,18.448893,4.586908
164,10.923650,2.590774
165,9.039814,2.093790
166,4.996773,13.522436
167,17.447020,8.590737
168,14.066109,2.848551
169,13.456171,4.229620
170,-1.158597,13.090817
171,-4.425497,14.034143
172,10.532709,17.717244
