obs_id,x,y
0,-0.235811,21.667806
1,6.531431,7.788440
2,1.652829,12.842968
3,3.282638,5.339025
4,8.715961,16.023956
5,11.974088,10.450964
6,4.655358,18.287488
7,20.526481,11.079856
8,16.479653,4.226798
9,16.789952,16.596430
10,13.525272,8.909420
11,18.358163,12.899609
12,7.227185,10.400823
13,13.647968,-0.481868
14,17.128673,13.607439
15,14.783038,9.894582
16,21.056685,7.663761
17,6.216482,3.618810
18,17.896216,15.145434
19,16.321563,3.581802
20,12.908149,7.832749
21,17.996301,4.844719
22,15.023194,16.091918
23,5.237471,10.232143
24,13.185231,19.725027
25,8.690382,15.231798
26,8.085316,6.114770
27,14.085831,4.587538
28,17.416757,9.691431
29,9.831181,0.716996
30,10.319402,11.350194
31,3.495432,9.645842
32,16.394744,5.117137
33,14.857675,13.349992
34,0.894443,2.052552
35,1.085649,-0.570908
36,12.696693,5.213311
37,2.948341,7.822932
38,5.781079,19.882360
39,8.202573,13.722770
40,18.271710,1.099421
41,3.761257,7.618207
42,4.680111,16.150817
43,14.845255,15.262658
44,5.022632,12.496624
45,1.585665,14.342335
46,6.002503,16.573465
47,16.715230,4.549410
48,13.162864,15.353992
49,12.213262,5.675914
50,3.684849,1.680274
51,4.008732,17.910307
52,2.344040,20.104684
53,4.222959,9.515318
54,13.021822,17.789499
55,14.474773,8.290386
56,20.323470,2.614716
57,16.029355,0.618871
58,13.843908,13.100026
59,2.344566,0.309984
60,4.719017,12.501245
61,10.084645,7.883754
62,7.755717,8.726424
63,4.375532,19.917580
64,19.605742,15.473687
65,14.699780,4.761554
66,20.573479,6.971865
67,18.846862,2.588140
68,12.587902,-0.878102
69,15.718820,-1.308696
70,12.217089,17.357185
71,-0.255699,6.461465
72,1.067265,7.816453
73,7.684527,3.130742
74,15.402784,19.212248
75,14.717480,16.231864
76,11.617564,16.482668
77,8.925121,14.769600
78,10.720464,15.741158
79,12.694460,18.854666
80,12.887309,18.446748
81,19.682312,8.585839
82,18.296575,9.395203
83,7.822693,15.041743
84,6.904180,14.853465
85,16.926758,0.779652
86,20.263140,7.434346
87,17.736498,1.745405
88,20.661952,3.576309
89,13.447448,1.467562
90,12.971823,0.580078
91,16.783874,14.472615
92,16.100907,18.900630
93,1.686409,12.765741
94,14.861430,2.383510
95,14.552416,1.563728
96,15.388022,4.765311
97,15.196485,5.391741
98,6.308497,4.159069
99,8.123734,8.313479
100,9.692169,6.378606
101,18.593339,16.859693
102,17.843165,18.373433
103,19.949821,9.588564
104,20.069729,9.771522
105,13.864048,1.303557
106,15.420083,-0.166816
107,9.985762,7.718355
108,9.771668,7.348913
109,15.671357,4.907854
110,19.528525,7.281718
111,20.259544,9.412939
112,17.441246,14.605770
113,17.219934,15.603014
114,8.649562,16.154147
115,10.406419,15.864551
116,12.382690,7.281845
117,12.310477,7.245297
118,9.994482,1.946511
119,10.774866,2.340444
120,5.646644,7.663622
121,5.376025,5.804223
122,11.351868,20.165099
123,12.383924,19.973742
124,12.185615,11.365719
125,12.056202,11.233278
126,0.743567,4.754970
127,0.029610,4.491527
128,8.592349,3.384693
129,8.604340,2.939560
130,7.640439,7.028736
131,7.372631,7.942728
132,11.362546,8.987494
133,11.176352,8.595405
134,-0.189374,10.648363
135,-1.078020,11.799717
136,17.049112,5.402080
137,16.789733,5.304689
138,6.126161,-0.208531
139,6.177073,0.779299
140,6.146333,15.796705
141,6.134968,15.115198
142,7.469361,2.424095
143,7.332694,2.060059
144,10.481981,8.421006
145,10.500087,8.177765
