cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,1.153546,8.811874,-3.504145
1,-1,1,0.000000,0.229484,11.785756,3.943434
2,-1,2,0.000000,0.977408,15.327838,12.052137
3,-1,3,0.000000,0.887345,14.277337,14.777918
4,-1,4,0.000000,0.061534,14.051931,3.311584
5,-1,5,0.000000,1.183205,7.302153,3.521842
6,-1,6,0.000000,0.890291,7.481194,10.482202
7,-1,7,0.000000,0.473258,0.640190,2.579182
8,-1,8,0.000000,1.378203,14.797127,16.528331
9,-1,9,0.000000,1.939853,17.623575,16.308945
10,-1,10,0.000000,0.676679,20.687724,3.785984
11,-1,11,0.000000,1.471755,1.825871,17.203826
12,-1,12,0.000000,0.793705,4.805454,10.307292
13,-1,13,0.000000,1.767698,7.172397,8.301730
14,-1,14,0.000000,,,
15,-1,15,0.000000,0.189979,11.283191,7.899227
16,-1,16,0.000000,1.064855,6.981774,4.790613
17,-1,17,0.000000,,,
18,-1,18,0.000000,0.411492,11.471517,8.855218
19,-1,19,0.000000,0.645864,5.919796,12.148225
20,-1,20,0.000000,1.910272,6.866592,-1.149545
21,-1,21,0.000000,0.017597,18.375303,11.524685
22,-1,22,0.000000,0.675238,13.628816,8.567485
23,-1,23,0.000000,1.817596,14.342587,5.832934
24,-1,24,0.000000,0.657470,6.199723,12.487309
25,-1,25,0.000000,1.527811,15.045895,13.369112
26,-1,26,0.000000,,,
27,-1,27,0.000000,0.305614,0.529019,19.026739
28,-1,28,0.000000,1.595320,2.244425,9.608334
29,-1,29,0.000000,,,
30,-1,30,0.000000,0.510919,8.274294,21.475380
31,-1,31,0.000000,,,
32,-1,32,0.000000,0.381135,12.066072,13.753928
33,-1,33,0.000000,0.015546,10.389229,13.094776
34,-1,34,0.000000,,,
35,-1,35,0.000000,1.764529,7.975679,7.836542
36,-1,36,0.000000,0.195153,8.979444,8.579425
37,-1,37,0.000000,1.752597,12.808729,1.371134
38,-1,38,0.000000,1.357412,13.785784,16.422948
39,-1,39,0.000000,0.979245,7.118790,13.826778
40,-1,40,0.000000,0.382424,13.313652,3.768852
41,-1,41,0.000000,0.570561,8.440327,16.440756
42,-1,42,0.000000,1.154042,12.419896,17.525041
43,-1,43,0.000000,0.946998,7.329345,6.459019
44,-1,44,0.000000,0.871170,9.040953,2.675552
45,-1,45,0.000000,0.026642,12.485514,17.672730
46,-1,46,0.000000,1.061719,7.435309,9.493571
47,-1,47,0.000000,0.963716,7.903302,16.052760
48,-1,48,0.000000,0.948115,12.542103,11.422526
49,-1,49,0.000000,,,
50,-1,50,0.000000,0.686744,14.458746,23.069073
51,-1,51,0.000000,,,
52,-1,52,0.000000,0.315730,2.117226,1.698252
53,-1,53,0.000000,0.282275,7.716800,0.421280
54,-1,54,0.000000,1.252981,14.228732,8.508313
