descendant_obs_id,ancestor_obs_id
0,7
1,8
2,9
3,11
4,22
5,36
6,46
7,49
8,52
9,59
10,64
11,65
12,84
13,85
14,88
15,93
16,58
17,58
18,96
19,92
20,6
21,3
22,74
23,44
24,44
25,13
26,78
27,41
28,24
29,97
30,73
31,35
32,21
33,21
34,12
35,12
36,92
37,53
38,57
39,54
40,10
41,76
42,63
43,39
44,3
45,75
46,51
47,53
48,32
49,95
50,60
51,80
52,2
53,98
54,53
55,10
56,37
57,68
58,79
59,27
60,15
61,15
62,15
63,96
64,96
65,0
66,0
67,31
68,31
69,14
70,55
71,18
72,15
73,15
74,61
75,61
76,72
77,55
78,63
79,15
80,76
81,66
82,66
83,25
84,56
85,69
86,69
87,87
88,17
89,17
90,28
91,32
92,3
93,3
94,62
95,62
96,27
97,66
98,68
99,68
100,15
101,47
102,1
103,1
104,1
105,1
106,43
107,43
108,15
109,15
110,77
111,55
112,55
113,69
114,69
115,70
116,73
117,66
118,39
119,68
120,68
121,30
122,30
123,38
124,47
125,47
126,6
127,51
128,51
129,66
130,15
131,33
132,3
133,3
134,10
135,98
136,98
137,81
138,81
139,56
140,56
141,40
142,37
143,76
144,76
145,26
146,26
147,16
148,57
149,57
150,40
151,82
152,82
153,94
154,30
155,30
156,83
157,45
158,25
159,71
160,30
161,30
162,19
163,19
164,63
165,63
166,67
167,2
168,34
169,34
170,91
171,73
172,73
173,63
174,63
175,66
176,66
177,81
178,23
179,23
180,92
181,92
182,63
183,29
184,29
185,45
186,53
187,53
188,33
189,33
190,94
191,32
192,32
193,79
194,33
195,33
196,72
197,72
198,6
199,86
200,86
201,79
202,53
203,98
204,72
205,38
206,3
207,3
208,20
209,20
210,6
211,6
212,13
213,13
214,13
215,54
216,83
217,67
218,27
219,10
220,60
221,60
222,40
223,17
224,87
225,14
226,14
227,35
228,35
229,53
230,53
231,25
232,25
233,2
234,2
235,94
236,39
237,81
238,81
239,83
240,27
241,2
242,80
243,53
244,35
245,75
246,75
247,27
248,94
249,4
250,4
251,30
252,30
253,72
254,53
255,53
256,32
257,72
258,72
259,71
260,71
261,80
262,80
263,98
264,98
265,34
266,34
267,2
268,2
269,25
270,25
271,25
272,75
273,75
274,67
275,67
276,15
277,15
278,97
279,38
280,38
281,50
282,50
283,89
284,89
285,74
286,61
287,61
288,53
289,53
290,27
291,15
292,15
293,10
294,10
295,63
296,63
297,3
298,3
299,45
300,45
301,13
302,13
303,13
304,13
305,32
306,32
307,70
308,70
309,95
310,95
311,90
312,77
313,77
314,74
315,74
316,63
317,63
318,80
319,80
320,94
321,94
322,91
323,91
324,40
325,37
326,37
327,51
328,51
329,17
330,17
331,35
332,35
333,87
334,83
335,83
336,15
337,42
338,42
339,42
340,79
341,79
342,77
343,77
344,87
345,87
346,28
347,28
348,17
349,17
350,99
351,99
352,78
353,39
354,54
355,54
356,30
357,30
358,10
359,39
360,39
361,83
362,83
363,27
364,27
365,18
366,18
367,37
368,37
369,97
370,97
371,27
372,27
373,33
374,33
375,90
376,90
377,71
378,71
379,53
380,53
381,10
382,10
383,48
384,48
385,97
386,61
387,61
388,53
389,53
390,78
391,78
392,24
393,24
394,97
395,97
396,39
397,39
398,16
399,16
400,69
401,69
402,40
403,40
404,27
405,27
406,43
407,43
408,97
409,97
410,41
411,41
412,27
413,27
414,15
415,15
416,17
417,17
418,5
419,5
420,25
421,25
