descendant_obs_id,ancestor_obs_id
0,0
1,1
2,4
3,6
4,7
5,8
6,11
7,12
8,13
9,14
10,15
11,16
12,21
13,22
14,23
15,24
16,25
17,35
18,37
19,41
20,43
21,44
22,45
23,46
24,47
25,48
26,49
27,51
28,53
29,54
30,59
31,65
32,66
33,67
34,68
35,69
36,71
37,72
38,73
39,74
40,75
41,76
42,80
43,81
44,84
45,85
46,86
47,88
48,89
49,90
50,92
51,93
52,94
53,95
54,97
55,99
56,100
57,101
58,102
59,105
60,106
61,107
62,110
63,112
64,113
65,114
66,115
67,116
68,117
69,118
70,120
71,121
72,122
73,123
74,124
75,125
76,127
77,128
78,131
79,132
80,133
81,135
82,137
83,139
84,142
85,145
86,146
87,57
88,57
89,19
90,32
91,138
92,138
93,79
94,78
95,63
96,63
97,20
98,20
99,40
100,40
101,126
102,91
103,91
104,62
105,62
106,79
107,79
108,103
109,78
110,17
111,17
112,140
113,42
114,19
115,143
116,143
117,87
118,87
119,10
120,134
121,119
122,38
123,38
124,126
125,61
126,27
127,27
128,17
129,17
130,111
131,111
132,70
133,82
134,82
135,56
136,119
137,119
138,26
139,5
140,5
141,33
142,32
143,126
144,126
145,130
146,130
147,9
148,104
149,104
150,2
151,2
152,96
153,96
154,29
155,29
156,70
157,70
158,136
159,136
160,130
161,130
162,30
163,30
164,58
165,78
166,78
167,34
168,134
169,134
170,33
171,2
172,10
173,10
174,141
175,141
176,34
177,34
178,40
179,40
180,28
181,28
182,34
183,34
184,9
185,9
186,2
187,2
188,19
189,19
190,144
191,144
192,61
193,130
194,3
195,129
196,129
197,33
198,33
199,52
200,55
201,55
202,109
203,109
204,42
205,42
206,39
207,39
208,83
209,83
210,32
211,32
212,18
213,18
214,129
215,129
216,60
217,60
218,36
219,36
220,108
221,31
222,31
223,64
224,64
225,33
226,33
227,98
228,98
229,103
230,103
231,52
232,52
233,33
234,140
235,140
236,26
237,26
238,58
239,58
240,42
241,108
242,108
243,42
244,42
245,61
246,61
247,50
248,50
249,77
250,77
251,56
252,56
253,52
254,52
255,3
256,3
257,33
258,33
259,130
260,130
261,32
262,32
