descendant_obs_id,ancestor_obs_id
0,0
1,2
2,5
3,7
4,8
5,10
6,15
7,16
8,17
9,20
10,21
11,23
12,29
13,34
14,35
15,37
16,39
17,53
18,55
19,59
20,62
21,64
22,65
23,66
24,67
25,68
26,71
27,73
28,76
29,78
30,85
31,95
32,96
33,97
34,98
35,99
36,1
37,18
38,13
39,33
40,90
41,32
42,36
43,60
44,94
45,94
46,43
47,69
48,11
49,45
50,36
51,36
52,48
53,48
54,90
55,18
56,31
57,31
58,86
59,70
60,22
61,22
62,18
63,45
64,63
65,63
66,88
67,88
68,83
69,83
70,79
71,38
72,38
73,33
74,45
75,45
76,11
77,47
78,33
79,30
80,30
81,77
82,43
83,13
84,75
85,9
86,9
87,82
88,82
89,27
90,50
91,43
92,43
93,19
94,19
95,92
96,92
97,28
98,28
99,58
100,58
101,11
102,45
103,45
104,91
105,91
106,19
107,19
108,86
109,19
110,25
111,25
112,13
113,61
114,27
115,24
116,24
117,69
118,69
119,14
120,77
121,79
122,56
123,56
124,11
125,89
126,41
127,41
128,25
129,25
130,45
131,45
132,1
133,60
134,60
135,81
136,79
137,79
138,40
139,6
140,6
141,51
142,50
143,11
144,11
145,33
146,33
147,12
148,70
149,70
150,3
151,3
152,90
153,90
154,44
155,44
156,1
157,1
158,75
159,75
160,33
161,33
162,46
163,46
164,84
165,19
166,19
167,52
168,77
169,77
170,51
171,3
172,14
173,14
174,75
175,75
176,52
177,52
178,58
179,58
180,42
181,42
182,52
183,52
184,12
185,12
186,3
187,3
188,27
189,27
190,24
191,24
192,89
193,33
194,4
195,47
196,47
197,51
198,51
199,74
200,80
201,80
202,18
203,18
204,61
205,61
206,57
207,57
208,30
209,30
210,50
211,50
212,26
213,26
214,47
215,47
216,87
217,87
218,54
219,54
220,45
221,49
222,49
223,93
224,93
225,51
226,51
227,18
228,18
229,86
230,86
231,74
232,74
233,51
234,13
235,13
236,40
237,40
238,84
239,84
240,61
241,45
242,45
243,61
244,61
245,89
246,89
247,72
248,72
249,32
250,32
251,81
252,81
253,74
254,74
255,4
256,4
257,51
258,51
259,33
260,33
261,50
262,50
