descendant_obs_id,ancestor_obs_id
0,2
1,7
2,8
3,10
4,15
5,16
6,20
7,21
8,23
9,29
10,34
11,37
12,53
13,55
14,59
15,62
16,64
17,65
18,67
19,71
20,73
21,76
22,78
23,85
24,95
25,96
26,97
27,98
28,18
29,13
30,33
31,32
32,36
33,60
34,94
35,69
36,11
37,45
38,36
39,48
40,48
41,31
42,31
43,86
44,70
45,22
46,22
47,18
48,45
49,63
50,88
51,83
52,83
53,79
54,38
55,33
56,45
57,45
58,11
59,47
60,33
61,30
62,77
63,13
64,9
65,9
66,82
67,50
68,43
69,19
70,92
71,28
72,28
73,58
74,58
75,11
76,45
77,45
78,91
79,91
80,19
81,19
82,86
83,19
84,25
85,25
86,13
87,61
88,27
89,24
90,69
91,69
92,14
93,56
94,89
95,41
96,41
97,25
98,45
99,45
100,60
101,60
102,81
103,79
104,79
105,6
106,11
107,11
108,33
109,33
110,12
111,70
112,70
113,3
114,90
115,90
116,44
117,44
118,1
119,1
120,75
121,33
122,33
123,46
124,19
125,19
126,77
127,51
128,3
129,14
130,75
131,75
132,52
133,52
134,58
135,58
136,42
137,42
138,52
139,52
140,3
141,24
142,24
143,89
144,33
145,4
146,47
147,47
148,51
149,51
150,80
151,80
152,18
153,18
154,61
155,57
156,30
157,50
158,50
159,26
160,26
161,47
162,87
163,54
164,45
165,49
166,93
167,51
168,51
169,18
170,18
171,86
172,74
173,51
174,13
175,13
176,40
177,84
178,84
179,61
180,45
181,45
182,61
183,89
184,89
185,72
186,32
187,32
188,81
189,81
190,74
191,74
192,4
193,4
194,51
195,51
196,33
197,50
198,50
199,30
200,47
201,47
202,49
203,3
204,1
205,1
206,43
207,74
208,74
209,92
210,49
211,49
212,87
213,3
214,39
215,77
216,66
217,66
218,74
219,43
220,43
221,92
222,92
223,39
224,39
225,56
226,56
227,3
228,3
229,68
230,68
231,90
232,88
233,88
234,94
235,36
236,36
237,38
238,38
239,27
240,27
241,40
242,87
243,87
244,61
245,6
246,6
247,12
248,12
249,25
250,25
251,51
252,51
253,40
254,40
255,50
256,50
257,40
258,30
259,30
260,18
261,18
262,46
263,46
264,57
265,33
266,90
267,90
268,75
269,75
270,84
271,84
272,90
273,90
274,72
275,72
276,99
277,99
278,1
279,86
280,77
281,77
282,27
283,27
284,75
285,75
286,3
287,3
288,52
289,52
290,0
291,0
292,30
293,30
294,61
295,61
296,77
297,5
298,5
299,43
300,43
301,94
302,54
303,54
304,94
305,94
306,27
307,84
308,84
309,77
310,77
311,40
312,40
313,51
314,51
315,86
316,24
317,24
318,33
319,33
320,27
321,27
322,43
323,43
324,1
325,1
326,17
327,93
328,93
329,82
330,82
331,12
332,12
333,17
334,17
335,14
336,14
337,63
338,63
339,57
340,57
341,35
342,35
343,61
344,61
345,79
346,79
347,86
348,86
349,19
350,19
351,11
352,11
353,74
354,74
