descendant_obs_id,ancestor_obs_id
0,2
1,5
2,6
3,8
4,9
5,10
6,12
7,15
8,16
9,17
10,21
11,25
12,26
13,28
14,29
15,30
16,31
17,38
18,41
19,42
20,44
21,45
22,46
23,51
24,52
25,55
26,56
27,57
28,59
29,63
30,67
31,68
32,69
33,70
34,72
35,74
36,75
37,77
38,85
39,87
40,94
41,96
42,99
43,100
44,101
45,104
46,105
47,107
48,115
49,117
50,118
51,120
52,121
53,124
54,127
55,129
56,130
57,131
58,133
59,134
60,139
61,140
62,142
63,144
64,145
65,147
66,148
67,149
68,150
69,153
70,155
71,156
72,157
73,158
74,160
75,161
76,162
77,164
78,167
79,168
80,170
81,173
82,174
83,175
84,176
85,177
86,180
87,181
88,183
89,187
90,188
91,190
92,197
93,203
94,204
95,205
96,208
97,209
98,211
99,212
100,213
101,214
102,81
103,18
104,20
105,126
106,126
107,185
108,152
109,116
110,116
111,48
112,110
113,110
114,154
115,89
116,146
117,169
118,169
119,217
120,217
121,84
122,84
123,184
124,184
125,179
126,179
127,166
128,78
129,216
130,216
131,198
132,198
133,65
134,14
135,14
136,65
137,108
138,11
139,22
140,22
141,196
142,112
143,112
144,186
145,186
146,146
147,146
148,97
149,58
150,58
151,20
152,20
153,19
154,215
155,106
156,19
157,79
158,125
159,125
160,93
161,189
162,189
163,89
164,86
165,86
166,23
167,53
168,136
169,200
170,71
171,71
172,102
173,102
174,113
175,202
176,141
177,141
178,34
179,34
180,182
181,106
182,111
183,109
184,109
185,132
186,132
187,83
188,171
189,95
190,194
191,119
192,80
193,23
194,23
195,165
196,66
197,66
198,90
199,49
200,201
201,18
202,192
203,192
204,98
205,88
206,88
207,76
208,76
209,135
210,135
211,111
212,111
213,152
214,152
215,111
216,151
217,54
218,54
219,23
220,23
221,11
222,11
223,166
224,166
225,18
226,61
227,61
228,0
229,0
230,81
231,81
232,95
233,82
234,24
235,1
236,1
237,53
238,53
239,201
240,201
241,49
242,49
243,182
244,182
245,98
246,24
247,199
248,199
249,89
250,89
251,178
252,178
253,196
254,84
255,84
256,4
257,4
258,82
259,82
260,53
261,53
262,40
263,40
264,49
265,49
266,165
267,165
268,98
269,98
270,111
271,48
272,48
273,106
274,215
275,7
276,7
277,4
278,4
279,92
280,92
281,78
282,78
283,123
284,123
285,93
286,65
287,80
288,80
289,111
290,111
291,137
292,137
293,60
294,33
295,206
296,206
297,191
298,191
299,83
300,83
301,202
302,202
303,114
304,141
305,80
306,80
307,136
308,136
309,207
310,141
311,141
312,138
313,171
314,159
315,47
316,47
317,64
318,36
319,36
320,122
321,122
322,35
323,193
324,193
325,65
326,65
327,35
328,35
329,171
330,171
331,95
332,95
333,24
334,24
335,207
336,171
337,171
338,19
339,19
340,141
341,33
342,33
343,90
344,90
345,113
346,113
347,62
348,62
349,154
350,154
351,163
352,163
353,195
354,195
355,73
356,82
357,82
358,50
359,50
360,103
361,103
362,215
363,215
364,64
365,37
366,37
367,39
368,39
369,171
370,171
371,185
372,185
373,108
374,108
375,138
376,138
377,210
378,210
379,200
380,200
381,151
382,151
383,102
384,102
385,141
386,141
387,165
388,165
389,159
390,159
391,106
392,106
393,81
394,81
395,114
396,114
397,3
398,3
399,73
400,73
401,93
402,93
403,89
404,89
405,79
406,79
407,27
408,27
409,196
410,196
411,64
412,64
413,172
414,172
415,119
416,119
417,60
418,60
419,13
420,13
421,207
422,207
423,43
424,43
425,18
426,18
427,91
428,91
429,97
430,97
431,194
432,194
433,128
434,128
435,32
436,32
437,143
438,143
