cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.386513,2.597841,13.211337
1,-1,1,0.000000,0.432922,7.192236,3.876405
2,-1,2,0.000000,1.426410,18.074594,2.751251
3,-1,3,0.000000,,,
4,-1,4,0.000000,1.164282,11.785622,7.081214
5,-1,5,0.000000,1.684496,2.882081,20.996162
6,-1,6,0.000000,0.905678,18.070425,9.553681
7,-1,7,0.000000,0.634505,16.498737,3.288800
8,-1,8,0.000000,0.998725,9.143783,19.096991
9,-1,9,0.000000,1.197287,-0.201686,14.495311
10,-1,10,0.000000,0.302063,1.032275,7.357518
11,-1,11,0.000000,,,
12,-1,12,0.000000,,,
13,-1,13,0.000000,0.943781,4.155953,6.463771
14,-1,14,0.000000,0.298053,19.319558,10.542217
15,-1,15,0.000000,0.298933,5.292836,3.034895
16,-1,16,0.000000,,,
17,-1,17,0.000000,0.387682,17.017654,12.208179
18,-1,18,0.000000,,,
19,-1,19,0.000000,0.914991,11.728228,17.391670
20,-1,20,0.000000,0.039063,17.145391,6.434592
21,-1,21,0.000000,,,
22,-1,22,0.000000,0.412402,10.182271,8.034380
23,-1,23,0.000000,0.538954,13.423801,8.666034
24,-1,24,0.000000,0.613138,5.510312,13.773582
25,-1,25,0.000000,1.295189,5.801128,5.057263
26,-1,26,0.000000,,,
27,-1,27,0.000000,0.643761,7.433289,7.543118
28,-1,28,0.000000,0.020987,6.849899,17.138620
29,-1,29,0.000000,0.726220,18.847671,18.846130
30,-1,30,0.000000,0.998207,7.277732,7.311724
31,-1,31,0.000000,0.151575,6.718027,5.154124
32,-1,32,0.000000,,,
33,-1,33,0.000000,1.118148,2.609802,1.571681
34,-1,34,0.000000,1.200115,14.639879,11.811876
35,-1,35,0.000000,1.304262,1.348849,17.184950
36,-1,36,0.000000,,,
37,-1,37,0.000000,1.283257,21.354724,3.282945
38,-1,38,0.000000,1.994598,3.272178,8.644249
39,-1,39,0.000000,1.983359,7.178057,14.251962
40,-1,40,0.000000,0.571934,14.309896,6.546229
41,-1,41,0.000000,,,
42,-1,42,0.000000,,,
43,-1,43,0.000000,0.464626,3.760289,19.652854
44,-1,44,0.000000,0.041427,15.026879,14.421535
45,-1,45,0.000000,1.883717,17.447991,6.946748
46,-1,46,0.000000,0.368114,17.495773,15.038483
47,-1,47,0.000000,1.179090,7.895816,9.797690
48,-1,48,0.000000,,,
49,-1,49,0.000000,,,
50,-1,50,0.000000,0.131265,1.881649,8.845900
51,-1,51,0.000000,,,
52,-1,52,0.000000,,,
53,-1,53,0.000000,,,
54,-1,54,0.000000,0.812302,20.008567,6.812359
55,-1,55,0.000000,1.559702,0.508641,7.218092
56,-1,56,0.000000,1.687990,4.581358,14.980472
57,-1,57,0.000000,0.210336,17.315341,7.660592
58,-1,58,0.000000,,,
59,-1,59,0.000000,1.701524,15.014673,9.931219
60,-1,60,0.000000,,,
61,-1,61,0.000000,1.683181,13.791214,9.792711
62,-1,62,0.000000,0.111443,2.345970,16.153024
63,-1,63,0.000000,1.330891,3.998550,16.455597
64,-1,64,0.000000,1.579461,9.498687,4.767536
65,-1,65,0.000000,,,
66,-1,66,0.000000,,,
67,-1,67,0.000000,0.822873,11.772422,8.359948
68,-1,68,0.000000,0.967411,1.628974,10.149969
69,-1,69,0.000000,0.285903,14.524954,3.358528
70,-1,70,0.000000,0.335817,8.584705,13.248726
71,-1,71,0.000000,1.598451,9.559900,14.120029
72,-1,72,0.000000,,,
73,-1,73,0.000000,0.588255,19.017051,13.667460
74,-1,74,0.000000,,,
75,-1,75,0.000000,1.442675,13.191438,20.062482
76,-1,76,0.000000,,,
77,-1,77,0.000000,1.403567,2.454814,0.993967
78,-1,78,0.000000,0.305006,10.429679,4.400257
79,-1,79,0.000000,0.088075,9.300707,16.518853
80,-1,80,0.000000,1.212079,10.984874,14.923894
81,-1,81,0.000000,0.086624,15.965799,11.060752
82,-1,82,0.000000,0.469873,7.491255,13.033055
83,-1,83,0.000000,1.007738,15.494068,8.209397
84,-1,84,0.000000,1.488270,1.004989,14.345433
85,-1,85,0.000000,,,
86,-1,86,0.000000,1.767290,1.764039,8.597359
87,-1,87,0.000000,,,
88,-1,88,0.000000,1.763621,0.251787,8.517691
89,-1,89,0.000000,0.769265,17.707961,16.069219
90,-1,90,0.000000,1.679042,15.043986,11.686999
91,-1,91,0.000000,1.539009,17.203054,10.141329
92,-1,92,0.000000,,,
93,-1,93,0.000000,0.472743,4.620569,8.449669
94,-1,94,0.000000,0.708582,2.043332,1.977813
95,-1,95,0.000000,0.283733,8.368231,17.470000
96,-1,96,0.000000,1.712271,18.121897,16.494758
97,-1,97,0.000000,,,
98,-1,98,0.000000,,,
99,-1,99,0.000000,0.216804,11.296233,7.397563
100,28,28,0.020987,,,
101,28,28,0.020987,,,
102,20,20,0.039063,0.202533,16.816586,6.375040
103,20,20,0.039063,,,
104,44,44,0.041427,0.641153,14.965981,14.408858
105,44,44,0.041427,1.634409,15.169191,12.954388
106,81,81,0.086624,,,
107,81,81,0.086624,0.566186,16.116583,11.168771
108,79,79,0.088075,1.459755,8.938102,16.626342
109,79,79,0.088075,0.537482,8.848094,16.723318
110,62,62,0.111443,1.553503,2.262752,16.627555
111,62,62,0.111443,1.374233,1.795896,16.516327
112,50,50,0.131265,,,
113,50,50,0.131265,1.310049,1.415479,8.521992
114,31,31,0.151575,,,
115,31,31,0.151575,,,
116,102,20,0.202533,1.298877,17.042896,6.105715
117,102,20,0.202533,0.323615,16.821065,6.295776
118,57,57,0.210336,1.235182,18.315489,7.402502
119,57,57,0.210336,,,
120,99,99,0.216804,0.367698,11.499278,7.037223
121,99,99,0.216804,0.394918,11.222799,7.228242
122,95,95,0.283733,,,
123,95,95,0.283733,0.470992,8.413610,17.555583
124,69,69,0.285903,0.796153,14.808964,3.229898
125,69,69,0.285903,1.062371,14.491231,2.647369
126,14,14,0.298053,,,
127,14,14,0.298053,1.553327,18.324720,10.505146
128,15,15,0.298933,1.260939,6.027536,2.354830
129,15,15,0.298933,,,
130,10,10,0.302063,0.861139,1.278200,6.934141
131,10,10,0.302063,0.415033,1.034163,7.294476
132,78,78,0.305006,1.594032,10.470727,4.832561
133,78,78,0.305006,,,
134,117,20,0.323615,0.843133,16.898428,6.084952
135,117,20,0.323615,0.512629,17.037844,6.321064
136,70,70,0.335817,1.676251,9.348916,13.504547
137,70,70,0.335817,,,
138,120,99,0.367698,0.743491,11.441137,7.205719
139,120,99,0.367698,0.644828,11.147390,6.682253
140,46,46,0.368114,0.491767,17.577453,14.887496
141,46,46,0.368114,1.159301,17.470371,14.733801
142,0,0,0.386513,,,
143,0,0,0.386513,0.432989,2.435238,13.209859
144,17,17,0.387682,1.640114,17.022544,11.959538
145,17,17,0.387682,,,
146,121,99,0.394918,1.104996,11.969945,7.204904
147,121,99,0.394918,0.471320,11.232837,7.305865
148,22,22,0.412402,0.579327,10.430033,8.124354
149,22,22,0.412402,,,
150,131,10,0.415033,,,
151,131,10,0.415033,0.628683,0.965946,7.061323
