obs_id,x,y
0,8.795513,9.513927
1,7.523109,2.056436
2,9.441263,5.882594
3,11.242101,14.641639
4,9.846528,10.254966
5,7.611008,13.584632
6,1.510033,11.089618
7,2.391936,0.157983
8,16.696489,12.812091
9,11.818497,6.308725
10,15.573001,17.776902
11,16.332034,17.657753
12,13.912995,20.008883
13,10.973994,12.283893
14,1.139103,5.909830
15,6.399645,19.367708
16,1.994620,19.215158
17,6.056130,19.242880
18,8.185633,13.966239
19,13.553347,16.862466
20,1.792348,3.264825
21,17.591910,18.060098
22,16.879411,17.949326
23,1.275346,13.031603
24,2.687859,5.979268
25,1.352551,8.302376
26,6.523287,10.153685
27,11.195918,13.632221
28,17.099237,6.052151
29,16.184370,11.029771
30,14.441595,5.759410
31,3.898638,2.689578
32,6.944704,14.929206
33,16.806840,7.489151
34,15.860123,11.840543
35,10.199327,0.477427
36,1.459199,13.907789
37,1.719638,12.415980
38,12.380996,8.570609
39,11.146866,17.290065
40,14.212172,4.280623
41,0.619401,13.642014
42,11.950856,1.217588
43,11.305909,4.918631
44,11.187435,6.020869
45,-0.012696,15.443410
46,11.030992,11.926700
47,2.133539,1.189547
48,15.989963,9.625079
49,14.937925,15.961980
50,17.401597,7.726170
51,13.069516,4.688171
52,6.489083,12.457927
53,5.061258,12.312087
54,10.190543,11.490571
55,6.232815,2.433168
56,16.765515,-0.019447
57,12.552404,18.315782
58,6.247154,16.514522
59,14.023297,8.414862
60,6.593981,4.506207
61,17.009690,11.084109
62,2.194689,1.685417
63,16.625973,1.186657
64,16.206686,4.633680
65,14.993525,3.367645
66,15.524322,7.607007
67,17.299722,17.533038
68,13.526214,2.916376
69,1.844646,13.902271
70,13.594437,2.431980
71,13.722982,2.489555
72,11.690477,5.068024
73,19.746326,2.209739
74,7.379603,17.175717
75,11.183670,13.872099
76,16.994050,13.856984
77,16.955055,14.017691
78,6.510533,3.627268
79,6.363979,3.177393
80,8.916712,11.975102
81,9.946511,6.374089
82,9.782152,6.216768
83,17.897716,0.477461
84,7.059541,15.172848
85,7.335161,15.554954
86,7.895161,17.212885
87,9.929584,12.220977
88,10.200978,11.620674
89,8.241835,8.845929
90,7.179457,16.287304
91,7.211357,16.597474
92,8.947807,11.201307
93,9.402747,11.492462
94,3.379235,7.009864
95,3.327927,6.748217
96,11.116390,13.811652
97,10.867430,13.784728
98,11.989082,4.588361
99,11.933841,4.897626
100,4.006429,2.452728
101,3.833573,2.330385
102,11.262690,9.288480
103,11.382174,9.642717
104,5.736346,4.090587
105,5.819846,4.173555
106,11.390417,15.611447
107,12.044497,15.402363
108,6.735320,16.846027
109,12.007694,5.024498
110,12.126605,5.496776
111,7.220494,16.818051
112,7.000045,16.851299
113,19.271170,9.134870
114,19.690300,9.350405
115,4.899000,6.979694
116,5.166699,6.697896
117,12.502627,1.206522
118,12.512168,1.271788
119,6.464042,15.203174
120,6.573029,15.237276
121,2.128427,8.688747
122,1.948230,8.740602
123,7.260949,16.962140
124,7.072199,17.343119
125,7.169100,17.242072
126,8.113968,9.248409
127,8.019341,9.102841
128,6.772795,12.511512
129,7.082958,12.538216
130,7.163859,17.025569
131,7.261659,17.198641
132,17.989097,0.973568
133,18.004379,0.842196
134,15.514288,10.568265
135,15.542506,10.694033
136,5.156489,19.320660
137,7.900434,17.506867
138,7.705111,17.609822
139,19.465916,1.860300
140,19.525564,1.815175
141,5.355181,19.408808
142,5.207845,19.507162
143,11.424014,13.674017
144,11.407355,13.449268
145,8.163248,19.621947
146,8.110993,19.541743
