obs_id,x,y
0,19.635709,18.507685
1,16.016241,5.582646
2,14.693431,17.434853
3,15.196086,14.782117
4,6.404612,5.080222
5,9.758840,19.560943
6,2.887945,17.111579
7,13.366259,16.552448
8,2.061297,12.367115
9,14.475444,0.097249
10,4.648918,18.110942
11,12.792505,18.209250
12,11.840572,5.962646
13,18.883679,10.562703
14,2.927395,14.510790
15,20.706952,14.664005
16,1.219149,12.972441
17,10.075744,19.934445
18,17.052432,3.263326
19,5.637514,5.401671
20,18.143475,7.280216
21,16.450052,2.428191
22,1.263407,9.940673
23,15.878324,8.658181
24,17.245152,1.557040
25,17.487534,11.558632
26,15.352482,-0.459968
27,5.391185,1.373489
28,19.498515,13.833476
29,16.385457,4.228966
30,4.209325,20.929326
31,8.487798,-0.442205
32,6.892652,6.292596
33,9.763223,20.435727
34,13.467007,2.024545
35,2.130514,9.820942
36,4.377505,19.931785
37,18.785337,11.115016
38,12.490916,2.271234
39,14.469793,1.537339
40,10.897682,7.150583
41,8.277916,5.643021
42,-0.907370,11.752070
43,-0.498829,4.012655
44,6.784951,7.546582
45,7.438605,18.583127
46,16.964602,17.584655
47,15.282026,14.852854
48,14.398187,17.495965
49,6.759449,14.249471
50,18.201612,13.053340
51,8.072155,20.522858
52,20.976787,14.417870
53,2.935667,11.705996
54,6.518877,17.129990
55,13.482193,10.755686
56,2.731682,13.479667
57,16.064761,6.622418
58,11.954685,0.262916
59,5.868412,15.613611
60,14.106310,13.273563
61,2.338886,1.588045
62,3.353320,8.867853
63,15.902118,9.774486
64,14.048030,9.240467
65,16.844295,2.507934
66,13.751085,1.373450
67,15.941050,13.062400
68,13.719604,14.259527
69,12.541394,14.315705
70,1.109686,14.441665
71,1.283660,19.369605
72,3.320870,19.999481
73,13.612034,19.818438
74,-0.934207,7.424186
75,-0.490819,9.897713
76,12.396978,14.477499
77,18.768805,9.940121
78,20.722219,9.639512
79,19.194465,9.550027
80,21.620843,6.172032
81,14.191766,1.166709
82,12.246120,3.581802
83,13.875210,9.840206
84,14.370564,9.879946
85,2.949711,13.315425
86,10.062958,19.570092
87,13.532219,18.360581
88,0.764759,13.403060
89,1.031360,10.789971
90,5.244692,13.630757
91,4.190065,12.519795
92,15.985796,12.205513
93,15.396895,12.828966
94,14.138366,22.755561
95,14.623427,19.985748
96,-0.272009,17.363799
97,-0.077808,16.349019
98,18.147422,-0.607888
99,18.151752,-2.263740
100,15.308857,14.915217
101,15.344030,13.792422
102,8.950560,11.247353
103,8.628253,9.757240
104,10.508020,-0.798659
105,11.893321,0.972313
106,13.982411,17.340604
107,13.757781,9.643826
108,13.500420,9.225163
109,6.000974,14.989422
110,5.640671,13.556476
111,8.497746,5.743880
112,7.866001,6.336467
113,3.125858,13.116546
114,4.871804,11.815042
115,5.358180,5.761717
116,4.396512,6.933899
117,11.173015,13.979704
118,10.780750,12.312159
119,0.982530,9.257746
120,1.585967,8.941630
121,12.893237,14.266651
122,11.724700,14.042975
123,12.436305,5.093567
124,12.047011,5.408127
125,11.870267,-0.128438
126,11.611480,0.602378
127,8.835621,6.117495
128,8.992349,6.768955
129,3.740971,13.788389
130,3.788618,14.204002
131,14.347681,16.896175
132,14.420168,17.458524
133,8.628946,6.673859
134,7.580125,6.162941
135,8.117590,20.698736
136,9.029199,20.780772
137,4.388295,1.773074
138,5.454817,1.709904
139,3.595463,14.534572
140,3.460551,15.168834
141,8.544063,11.415199
142,8.122683,11.272571
