descendant_obs_id,ancestor_obs_id
0,1
1,5
2,6
3,7
4,8
5,9
6,11
7,12
8,16
9,20
10,21
11,24
12,25
13,26
14,27
15,28
16,31
17,33
18,37
19,38
20,40
21,41
22,43
23,48
24,50
25,54
26,56
27,57
28,58
29,59
30,60
31,62
32,66
33,68
34,69
35,72
36,73
37,75
38,78
39,80
40,82
41,84
42,86
43,88
44,89
45,91
46,92
47,99
48,101
49,102
50,104
51,105
52,108
53,109
54,110
55,111
56,113
57,114
58,116
59,117
60,118
61,119
62,120
63,121
64,122
65,123
66,127
67,130
68,131
69,133
70,136
71,137
72,141
73,142
74,143
75,147
76,148
77,153
78,155
79,156
80,162
81,165
82,168
83,171
84,173
85,175
86,132
87,100
88,170
89,164
90,164
91,74
92,145
93,128
94,97
95,87
96,13
97,126
98,169
99,169
100,154
101,83
102,2
103,2
104,23
105,4
106,4
107,14
108,14
109,100
110,45
111,71
112,71
113,77
114,77
115,46
116,146
117,90
118,132
119,17
120,17
121,163
122,163
123,46
124,10
125,70
126,70
127,83
128,95
129,95
130,15
131,87
132,87
133,174
134,174
135,177
136,177
137,112
138,35
139,135
140,135
141,46
142,46
143,13
144,15
145,15
146,65
147,172
148,172
149,146
150,146
151,13
152,44
153,44
154,145
155,145
156,154
157,46
158,46
159,129
160,98
161,98
162,0
163,0
164,46
165,42
166,179
167,179
168,74
169,74
170,63
171,83
172,132
173,47
174,47
175,166
176,134
177,67
178,67
179,139
180,125
181,125
182,94
183,94
184,53
185,53
186,150
187,115
188,124
189,124
190,178
191,112
192,76
193,76
194,64
195,129
196,129
197,103
198,103
199,29
200,29
201,100
202,157
203,157
204,178
205,178
206,178
207,178
208,161
209,161
210,36
211,138
212,138
213,79
214,79
215,97
216,97
217,39
218,39
219,96
220,180
221,180
222,112
223,13
224,61
225,13
226,170
227,85
228,167
229,42
230,90
231,90
232,144
233,144
234,140
235,140
236,81
237,52
238,52
239,158
240,158
241,34
242,34
243,3
244,30
245,3
246,3
247,36
248,36
249,32
250,170
251,55
252,146
253,42
254,100
255,100
256,176
257,176
258,45
259,152
260,152
261,67
262,181
263,181
264,81
265,81
266,10
267,139
268,139
269,115
270,115
271,154
272,154
273,32
274,51
275,51
276,65
277,65
278,49
279,49
280,159
281,159
282,65
283,65
284,63
285,63
286,42
287,42
288,128
289,128
290,32
291,32
292,134
293,134
294,149
295,149
296,96
297,96
298,176
299,170
300,170
301,45
302,45
303,55
304,160
305,160
306,83
307,83
308,55
309,150
310,150
311,64
312,64
313,107
314,107
315,167
316,176
317,176
318,85
319,85
320,61
321,61
322,151
323,151
324,106
325,106
326,22
327,22
328,158
329,158
330,23
331,23
332,132
333,132
334,167
335,167
336,100
337,100
338,112
339,167
340,167
341,154
342,154
343,146
344,112
345,112
346,35
347,35
348,55
349,55
350,170
351,170
352,13
353,93
354,93
355,166
356,166
357,126
358,126
359,13
360,177
361,177
362,30
363,30
364,161
365,161
366,67
367,67
368,10
369,10
370,46
371,46
372,19
373,19
374,152
375,152
376,18
377,18
378,146
379,146
380,13
381,13
