cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.100304,19.873960,8.406919
1,-1,1,0.000000,1.120667,19.064004,18.546574
2,-1,2,0.000000,,,
3,-1,3,0.000000,0.407482,9.849861,5.689208
4,-1,4,0.000000,1.401015,13.745049,16.345185
5,-1,5,0.000000,0.875206,14.194753,12.339330
6,-1,6,0.000000,0.022327,16.590211,1.282266
7,-1,7,0.000000,1.685254,6.787455,7.020428
8,-1,8,0.000000,0.128290,4.501939,16.404981
9,-1,9,0.000000,0.270166,15.035595,10.184632
10,-1,10,0.000000,0.886340,8.853765,19.130480
11,-1,11,0.000000,1.804490,1.482965,16.915763
12,-1,12,0.000000,0.248779,17.303870,-0.096272
13,-1,13,0.000000,,,
14,-1,14,0.000000,,,
15,-1,15,0.000000,1.204575,14.092639,0.595312
16,-1,16,0.000000,1.130994,6.019531,19.306108
17,-1,17,0.000000,0.641213,11.446754,18.853066
18,-1,18,0.000000,1.891474,12.946974,6.281795
19,-1,19,0.000000,1.252618,19.455636,9.464275
20,-1,20,0.000000,0.079870,0.508466,7.885577
21,-1,21,0.000000,0.511971,2.588271,15.050463
22,-1,22,0.000000,0.062151,1.261851,14.119792
23,-1,23,0.000000,0.389661,14.646950,5.527168
24,-1,24,0.000000,0.006228,16.003490,11.795556
25,-1,25,0.000000,1.632204,17.634915,14.110958
26,-1,26,0.000000,0.066163,1.299891,19.572699
27,-1,27,0.000000,0.415186,3.899392,13.685049
28,-1,28,0.000000,0.164383,15.253834,12.005245
29,-1,29,0.000000,0.826930,2.826304,14.849443
30,-1,30,0.000000,0.275979,8.183988,7.690929
31,-1,31,0.000000,0.055950,13.947404,15.023219
32,-1,32,0.000000,,,
33,-1,33,0.000000,0.835277,15.908582,4.173541
34,-1,34,0.000000,0.934834,4.060388,6.364777
35,-1,35,0.000000,,,
36,-1,36,0.000000,1.028971,15.555531,2.942804
37,-1,37,0.000000,0.832811,1.982598,11.690642
38,-1,38,0.000000,0.487703,8.372428,9.756286
39,-1,39,0.000000,,,
40,-1,40,0.000000,0.351542,1.380557,9.301270
41,-1,41,0.000000,,,
42,-1,42,0.000000,0.825827,16.448994,12.950518
43,-1,43,0.000000,,,
44,-1,44,0.000000,0.267844,14.820076,18.135133
45,-1,45,0.000000,0.348068,10.350172,11.259164
46,-1,46,0.000000,0.085969,12.218490,15.571066
47,-1,47,0.000000,1.283008,6.693785,1.267360
48,-1,48,0.000000,,,
49,-1,49,0.000000,1.174292,15.554536,3.926415
50,-1,50,0.000000,0.531592,5.050589,19.984404
51,-1,51,0.000000,0.061624,13.061447,12.898001
52,-1,52,0.000000,1.095537,8.173143,0.512884
53,-1,53,0.000000,,,
54,-1,54,0.000000,0.313868,6.706431,6.097994
55,-1,55,0.000000,1.178450,11.301323,19.506075
56,-1,56,0.000000,1.152556,12.378581,1.862313
57,-1,57,0.000000,0.431262,8.467250,7.097984
58,-1,58,0.000000,0.148192,6.025963,13.563343
59,-1,59,0.000000,1.884282,0.464984,9.831889
60,-1,60,0.000000,,,
61,-1,61,0.000000,0.730704,17.703227,11.110631
62,-1,62,0.000000,1.771669,12.172773,1.163927
63,-1,63,0.000000,0.260171,7.705328,11.785515
64,-1,64,0.000000,1.554950,13.717218,1.341759
65,-1,65,0.000000,1.679436,8.257812,6.833634
66,-1,66,0.000000,,,
67,-1,67,0.000000,0.605847,-0.053813,12.402112
68,-1,68,0.000000,,,
69,-1,69,0.000000,0.241586,0.964792,17.199791
70,-1,70,0.000000,1.803288,9.539384,7.597238
71,-1,71,0.000000,0.270823,5.533322,13.498354
72,-1,72,0.000000,1.848491,7.111740,18.734075
73,-1,73,0.000000,0.073681,14.796117,19.916630
74,-1,74,0.000000,1.038842,18.802944,16.687642
75,-1,75,0.000000,0.111940,14.405378,1.887057
76,-1,76,0.000000,,,
77,-1,77,0.000000,0.448570,6.623662,19.878280
78,-1,78,0.000000,1.761570,15.544512,16.662684
79,-1,79,0.000000,,,
80,-1,80,0.000000,0.266385,10.023896,0.446193
81,-1,81,0.000000,0.647329,17.675161,13.013541
82,-1,82,0.000000,0.137887,11.909874,17.943997
83,-1,83,0.000000,1.507956,6.786976,19.252456
84,-1,84,0.000000,0.089903,17.608281,10.804334
85,-1,85,0.000000,,,
86,-1,86,0.000000,0.116255,14.741669,8.309710
87,-1,87,0.000000,0.654463,2.868959,13.496139
88,-1,88,0.000000,,,
89,-1,89,0.000000,1.133072,13.072665,8.769915
90,-1,90,0.000000,0.654591,3.117209,13.811759
91,-1,91,0.000000,1.494177,16.874501,6.947399
92,-1,92,0.000000,0.449576,6.465802,3.753766
93,-1,93,0.000000,,,
94,-1,94,0.000000,0.276061,4.052848,12.562339
95,-1,95,0.000000,0.608196,6.737764,14.314678
96,-1,96,0.000000,0.401342,12.437154,0.897481
97,-1,97,0.000000,1.715871,15.261731,13.258821
98,-1,98,0.000000,,,
99,-1,99,0.000000,1.537026,5.449412,8.651073
100,24,24,0.006228,,,
101,24,24,0.006228,0.708749,15.288559,11.033483
102,6,6,0.022327,0.667129,17.016627,1.585970
103,6,6,0.022327,,,
104,31,31,0.055950,,,
105,31,31,0.055950,,,
106,51,51,0.061624,0.249553,13.491460,12.911122
107,51,51,0.061624,0.540863,12.860566,13.076911
108,22,22,0.062151,0.870251,1.617603,14.295426
109,22,22,0.062151,0.142433,1.356221,14.230851
110,26,26,0.066163,1.494875,1.368236,19.450345
111,26,26,0.066163,1.486501,1.981550,19.893483
112,73,73,0.073681,0.998670,14.539018,19.591170
113,73,73,0.073681,0.230345,14.717810,20.330888
114,20,20,0.079870,,,
115,20,20,0.079870,,,
116,46,46,0.085969,,,
117,46,46,0.085969,0.374674,12.251420,15.526721
118,84,84,0.089903,0.779003,17.661515,10.430995
119,84,84,0.089903,,,
120,0,0,0.100304,1.592032,20.085473,8.312505
121,0,0,0.100304,,,
122,75,75,0.111940,,,
123,75,75,0.111940,1.205899,14.163870,1.804668
124,86,86,0.116255,1.348136,13.622696,8.308544
125,86,86,0.116255,1.885842,14.179523,9.049248
126,8,8,0.128290,,,
127,8,8,0.128290,0.471934,4.082722,16.133386
128,82,82,0.137887,1.994759,11.776286,18.829254
129,82,82,0.137887,,,
130,109,22,0.142433,0.675114,1.029358,13.939305
131,109,22,0.142433,1.604507,1.050018,13.367728
132,58,58,0.148192,0.570847,5.893538,13.602281
133,58,58,0.148192,,,
134,28,28,0.164383,0.809039,15.052981,11.832625
135,28,28,0.164383,,,
136,113,73,0.230345,,,
137,113,73,0.230345,,,
138,69,69,0.241586,0.878341,0.579739,16.909612
139,69,69,0.241586,,,
140,12,12,0.248779,1.810119,15.993505,0.070152
141,12,12,0.248779,1.607378,17.922584,-0.550981
142,106,51,0.249553,1.083195,13.724386,12.264014
143,106,51,0.249553,0.664953,13.876808,13.322033
144,63,63,0.260171,0.985508,7.528595,12.366355
145,63,63,0.260171,1.443495,8.141190,11.295598
146,80,80,0.266385,0.942195,9.767874,-0.093825
147,80,80,0.266385,,,
148,44,44,0.267844,1.589032,14.577210,19.155602
149,44,44,0.267844,0.428466,15.066658,18.015403
150,9,9,0.270166,,,
151,9,9,0.270166,,,
152,71,71,0.270823,,,
153,71,71,0.270823,,,
154,30,30,0.275979,0.754355,8.024790,7.377134
155,30,30,0.275979,,,
156,94,94,0.276061,0.599180,4.090096,12.536516
157,94,94,0.276061,,,
158,54,54,0.313868,,,
159,54,54,0.313868,0.643900,6.673993,5.897917
160,45,45,0.348068,0.906375,10.532074,12.022260
161,45,45,0.348068,1.414106,9.741833,10.825091
162,40,40,0.351542,,,
163,40,40,0.351542,0.613383,1.424030,9.346954
164,117,46,0.374674,1.246412,12.843867,14.869423
165,117,46,0.374674,,,
166,23,23,0.389661,,,
167,23,23,0.389661,1.109573,13.723200,5.982377
168,96,96,0.401342,0.526908,12.540523,0.859638
169,96,96,0.401342,1.101669,12.582862,1.523247
170,3,3,0.407482,,,
171,3,3,0.407482,0.935116,9.670851,5.846348
172,27,27,0.415186,1.468663,3.441902,14.135369
173,27,27,0.415186,1.251262,4.430210,14.508811
174,149,44,0.428466,0.587795,15.316729,17.942352
175,149,44,0.428466,1.350607,14.709104,18.497876
176,57,57,0.431262,0.516386,8.829784,7.284642
177,57,57,0.431262,1.729112,9.080814,7.247245
178,77,77,0.448570,,,
179,77,77,0.448570,,,
180,92,92,0.449576,,,
181,92,92,0.449576,1.179638,6.441475,3.971373
182,127,8,0.471934,1.386326,4.276419,16.025950
183,127,8,0.471934,,,
184,38,38,0.487703,0.517078,8.579382,9.737632
185,38,38,0.487703,1.336337,8.369192,9.253846
186,21,21,0.511971,,,
187,21,21,0.511971,1.971351,2.710841,14.069451
188,176,57,0.516386,1.144643,8.319404,6.949292
189,176,57,0.516386,0.954779,8.538498,6.884725
190,184,38,0.517078,1.705852,8.048928,9.714103
