obs_id,x,y
0,4.186178,10.940405
1,1.608440,12.639086
2,5.518719,11.523328
3,9.584070,12.579114
4,9.762614,17.803009
5,17.151226,18.745542
6,4.205128,6.875387
7,11.347212,5.954224
8,9.291804,5.347712
9,13.223649,14.423814
10,7.890675,11.949805
11,4.484825,17.106152
12,13.226876,10.972041
13,20.599257,3.057853
14,16.772503,6.540622
15,5.908712,14.851244
16,4.406824,8.489154
17,7.147396,5.282623
18,10.119935,8.534853
19,14.219339,15.420864
20,3.906963,9.676398
21,18.000302,2.868536
22,0.390945,18.464163
23,12.807908,13.537532
24,7.349961,11.723487
25,12.803113,7.623999
26,7.984925,1.007781
27,7.117085,0.264523
28,1.402333,3.218702
29,0.286269,5.061423
30,0.853834,20.188813
31,1.344885,5.076063
32,7.475527,15.677277
33,14.570064,-0.558576
34,3.118223,18.554892
35,4.024759,17.918041
36,15.713840,4.195057
37,15.039980,4.527611
38,6.165753,14.453681
39,0.032692,16.192056
40,1.095797,15.851675
41,14.721807,11.145557
42,14.449840,11.310299
43,12.731402,11.095119
44,2.004111,15.577900
45,0.863535,15.749477
46,8.885402,17.569665
47,14.261133,13.865577
48,18.743195,16.558743
49,18.086186,8.311094
50,13.859175,17.295948
51,13.335353,16.638740
52,11.417065,0.121882
53,10.935106,0.645860
54,19.259924,15.371378
55,19.303960,15.978062
56,1.150677,6.501425
57,4.908308,10.462450
58,3.860910,14.798919
59,17.290998,2.837101
60,17.495274,1.850065
61,1.329636,19.722212
62,7.217981,11.739369
63,15.359371,12.912371
64,17.294253,13.681278
65,15.707188,0.553914
66,19.030336,1.286858
67,20.045304,1.593704
68,15.356878,1.280853
69,5.472224,15.876131
70,8.025966,13.135465
71,7.985141,12.110822
72,10.865640,1.607152
73,5.478764,9.984578
74,18.802955,2.732801
75,12.848441,14.998791
76,14.901767,13.814896
77,19.228965,2.747074
78,4.863894,1.098668
79,4.576072,1.490730
80,8.415297,18.732674
81,1.172476,4.652326
82,17.510057,0.041930
83,17.408915,0.717917
84,2.683576,6.389981
85,5.141668,10.308895
86,1.252895,20.800734
87,1.497975,19.870636
88,6.522767,15.963112
89,3.872914,16.327190
90,17.891925,17.466959
91,18.028192,19.168736
92,5.416774,10.199669
93,1.725068,5.028340
94,0.060236,5.557165
95,2.829400,5.897202
96,2.927599,5.278179
97,2.220564,6.491290
98,1.084369,3.124704
99,1.031547,3.848096
100,8.181941,19.790389
101,7.114428,19.457883
102,4.884867,9.480541
103,5.749237,9.570878
104,17.501306,1.403155
105,18.683137,2.251362
106,11.993775,1.421663
107,19.337242,15.478831
108,6.600137,9.667049
109,5.517774,9.464237
110,2.449341,5.183057
111,2.834001,5.711462
112,6.627084,1.057182
113,7.081401,0.786171
114,14.512172,9.779941
115,14.293962,9.882512
116,11.550475,1.420663
117,15.115463,0.898552
118,14.647277,0.891997
119,1.074097,5.387192
120,15.174841,13.014844
121,5.434801,9.811071
122,5.264649,10.202569
123,8.196346,19.302409
124,8.227023,19.104801
125,16.200957,19.808482
126,16.060596,20.024771
127,14.966406,14.662061
128,11.284028,11.784839
129,9.377037,17.380103
130,9.075142,16.528147
131,19.700958,5.872929
132,19.927234,5.754172
133,9.912696,7.847840
134,9.585843,8.246603
135,19.220489,8.426700
136,19.311634,8.083942
137,19.630055,2.144173
138,19.742192,2.390965
139,14.911936,1.389836
140,14.754982,1.158870
141,12.074429,12.853884
142,12.353929,13.322866
143,1.147803,5.279581
144,1.954363,5.606994
145,15.870873,20.162859
146,5.032943,17.950722
147,4.647077,17.786514
148,0.611996,5.547000
149,12.250212,12.252432
