obs_id,x,y
0,8.747765,19.972554
1,4.524317,10.980362
2,1.340180,13.070285
3,5.504918,11.889750
4,10.660256,12.302438
5,9.322874,17.964757
6,1.620893,20.019551
7,16.966463,18.775359
8,18.462532,2.247217
9,13.200215,8.739608
10,5.783629,9.435999
11,2.262561,9.390365
12,3.976463,6.535716
13,10.976663,5.093165
14,17.779889,17.163541
15,15.099550,14.968573
16,4.526451,16.913617
17,18.962330,8.392693
18,17.475812,1.780106
19,5.341777,8.905070
20,19.062726,1.772452
21,9.763082,5.449795
22,9.721576,4.973577
23,6.646429,15.902027
24,4.244860,17.834267
25,10.436536,10.538078
26,13.145348,14.679230
27,0.397026,5.280017
28,3.573883,18.281590
29,7.621133,11.452607
30,12.407592,12.415341
31,3.758985,17.117400
32,13.191164,11.486603
33,20.105004,3.062067
34,10.818082,1.770766
35,16.794923,6.273467
36,16.686495,2.048483
37,11.638414,1.193175
38,10.921489,11.358060
39,3.037579,15.638928
40,5.356208,13.590205
41,5.098394,1.928644
42,12.245587,13.570704
43,4.902936,8.106878
44,8.041906,4.834530
45,16.693499,19.188542
46,14.072368,15.200297
47,16.266848,17.954693
48,4.873554,18.143355
49,7.980191,11.989256
50,15.579432,12.622467
51,6.822867,1.665373
52,17.958209,18.045388
53,8.311621,19.439413
54,-0.228149,5.854379
55,5.066567,15.809299
56,17.229955,13.672280
57,10.458580,8.372087
58,14.353019,16.000443
59,3.706636,9.710539
60,19.914686,5.378761
61,17.928233,2.977260
62,0.800393,18.237491
63,13.092528,13.053638
64,4.551152,17.636081
65,7.741989,11.859028
66,9.584768,13.013765
67,13.314944,14.463183
68,2.310046,7.014446
69,12.934503,6.833295
70,9.145680,16.350328
71,0.738337,5.678613
72,8.253983,0.043536
73,7.140072,0.176511
74,0.023676,3.418262
75,0.567674,3.416014
76,1.280578,6.226954
77,0.627847,20.392264
78,0.525707,19.844881
79,1.400842,4.656276
80,1.541917,4.539889
81,3.817370,16.981234
82,4.203909,17.707092
83,1.214469,5.787474
84,7.746730,14.709215
85,7.755877,13.980429
86,14.625126,-0.214270
87,14.756966,0.795915
88,3.173197,18.476311
89,3.696871,18.548320
90,14.908382,4.915189
91,15.222042,4.681975
92,6.295940,14.613123
93,6.175084,15.036135
94,0.238682,16.039695
95,0.688333,15.942494
96,14.335312,11.643685
97,14.131518,11.650481
98,4.670934,9.677940
99,13.544274,10.147665
100,13.219946,10.666470
101,1.873889,15.776325
102,1.575989,15.978298
103,0.424789,5.693357
104,0.190483,6.219493
105,9.309981,16.857409
106,9.856065,16.572389
107,13.412752,13.462104
108,13.379610,13.722223
109,18.782651,16.106613
110,18.662393,16.278849
111,1.845160,5.964774
112,1.766636,5.716339
113,17.624481,7.919786
114,17.463388,7.808944
115,10.876743,8.336369
116,10.529426,8.463943
117,17.453335,0.629184
118,17.707867,0.469942
119,13.597561,17.287740
120,13.244351,16.978123
121,19.736233,1.216296
122,19.654252,1.198488
123,15.083432,0.523338
124,15.092942,0.586673
125,11.191417,0.288992
126,10.839638,0.144157
127,18.876869,15.676724
128,19.023072,15.590607
129,0.992546,6.707400
130,1.054829,6.377833
131,6.124630,1.438231
132,5.998010,1.339785
133,4.934527,9.941494
134,4.979157,9.994445
