descendant_obs_id,ancestor_obs_id
0,2
1,3
2,4
3,5
4,9
5,11
6,12
7,16
8,18
9,21
10,25
11,26
12,32
13,33
14,34
15,35
16,36
17,37
18,38
19,39
20,41
21,42
22,45
23,47
24,48
25,49
26,51
27,52
28,53
29,55
30,56
31,58
32,59
33,60
34,61
35,63
36,64
37,65
38,66
39,71
40,72
41,74
42,75
43,76
44,77
45,80
46,83
47,84
48,85
49,86
50,87
51,88
52,90
53,91
54,92
55,96
56,97
57,98
58,28
59,28
60,20
61,44
62,81
63,79
64,62
65,62
66,50
67,50
68,31
69,31
70,20
71,57
72,57
73,95
74,69
75,14
76,14
77,15
78,15
79,78
80,78
81,70
82,70
83,46
84,0
85,17
86,17
87,99
88,22
89,10
90,1
91,1
92,0
93,0
94,0
95,43
96,82
97,82
98,95
99,99
100,99
101,93
102,46
103,20
104,79
105,23
106,81
107,40
108,40
109,22
110,73
111,20
112,20
113,24
114,10
115,10
116,7
117,81
118,44
119,27
120,27
121,99
122,73
123,73
124,79
125,79
126,7
127,46
128,46
129,94
130,94
131,29
132,29
133,93
134,93
135,99
136,99
137,24
138,24
139,99
140,22
141,22
142,89
143,89
144,81
145,81
146,69
147,69
148,99
149,99
150,54
151,54
152,67
153,67
154,43
155,43
156,20
157,20
158,95
159,95
160,10
161,10
162,7
163,7
164,6
165,6
166,19
167,19
168,44
169,44
170,23
171,23
172,13
173,13
174,7
175,7
176,68
177,68
178,30
179,30
180,8
181,8
