cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-0.8232966065406799,2.004157304763794,6.0887908935546875,-0.8049231171607971,-2.533395290374756,1.5673900842666626,-2.6135430335998535,0.4154282808303833,1.9160003662109375,0.20421862602233887,0.1854417473077774,-0.30628371238708496,1.2332510948181152,-0.562595784664154,0.24989153444766998,1.2547953128814697,1.450668215751648,-1.7265820503234863,1.040277123451233,-1.3742257356643677,0.06411723792552948,0.19303558766841888,-0.6637856960296631,0.15554708242416382,0.7292119264602661,0.7336479425430298,1.3426084518432617,1.5799658298492432,1.889682412147522,0.8148900270462036
1,-1.6035833358764648,-2.6198410987854004,-1.4392457008361816,3.9514245986938477,3.033386468887329,-1.93264639377594,-1.4703781604766846,1.9790229797363281,-0.49211767315864563,-2.0451180934906006,-2.299528121948242,0.8262805938720703,-2.7177302837371826,-0.5106431245803833,-0.6570300459861755,-0.2191392034292221,-0.4513603746891022,-0.18973729014396667,-1.1410053968429565,-0.6159042716026306,-0.2528582215309143,0.4609156548976898,0.44763582944869995,-0.1634073704481125,-0.40369272232055664,1.0488533973693848,2.01191782951355,-0.5016812086105347,0.04995668679475784,-0.7262996435165405
2,7.114583969116211,-4.561180591583252,-4.101188659667969,-1.3307301998138428,-1.1293716430664062,1.35685396194458,1.9884006977081299,-1.3046685457229614,0.2935333251953125,-0.3568451702594757,1.7434638738632202,2.502181053161621,0.7190374135971069,1.7017515897750854,-0.5795049071311951,0.15322518348693848,-0.16574175655841827,-1.0599759817123413,1.166513204574585,-2.141033172607422,-0.09463655203580856,-0.3345447778701782,-1.370916724205017,0.00021624019427690655,-1.0046690702438354,0.017844349145889282,-1.5703428983688354,0.11320524662733078,-0.4466465413570404,-0.3185407519340515
3,-0.2576533854007721,-2.8389484882354736,1.421234369277954,4.472898006439209,-0.08676964789628983,-1.041155219078064,-1.0243399143218994,3.8807268142700195,-2.0936689376831055,0.3889479637145996,0.573596715927124,-0.6579837203025818,1.185566782951355,-1.730992317199707,0.0027598701417446136,0.7050442099571228,1.474211573600769,1.3641438484191895,-0.08962363004684448,0.5161303877830505,0.7627792358398438,-0.8809040188789368,0.24166099727153778,-0.06214242801070213,1.680654764175415,0.28600430488586426,0.8310133814811707,-0.6024526357650757,0.03316435217857361,-1.1764963865280151
4,1.4930864572525024,0.6880426406860352,0.427158921957016,-0.1438971310853958,4.453383922576904,-0.35507431626319885,-0.6700499653816223,-0.6278017163276672,0.04182092845439911,-0.04774675890803337,0.08760391175746918,0.04566694051027298,-0.34189411997795105,0.9720588326454163,0.9274090528488159,-0.47319382429122925,0.2693374454975128,-1.398328185081482,-0.5169756412506104,-0.7176123261451721,-0.7829096913337708,-0.2685643434524536,-0.19590280950069427,-0.7304419279098511,-0.2754337191581726,0.7818560600280762,-0.5492442846298218,0.8109702467918396,-0.1530715376138687,-0.1881815493106842
5,11.370305061340332,-12.471579551696777,-1.369632363319397,-1.5919013023376465,-1.3816614151000977,0.2834871709346771,1.7573398351669312,-0.020942695438861847,0.17265069484710693,-0.9923381805419922,-0.6344714164733887,-0.06698601692914963,-0.349547803401947,0.20834432542324066,-0.15187352895736694,1.7253338098526,0.8300557732582092,-1.139620304107666,-0.10160979628562927,0.3363904058933258,0.037089426070451736,0.3180984556674957,-0.4507606029510498,-0.404302716255188,-0.3315780758857727,-0.11872516572475433,0.20595683157444,-0.6979396939277649,0.7694905996322632,-0.22071629762649536
6,-4.709150791168213,-0.6343778371810913,-0.49084100127220154,-0.9901820421218872,-2.6030378341674805,0.3202565014362335,0.616615355014801,-0.5350381731987,0.6427476406097412,-1.763771891593933,2.090460777282715,-2.8820385932922363,-0.5089988708496094,-0.037252750247716904,-0.9485432505607605,-0.20865881443023682,2.6750094890594482,-0.11639665812253952,0.47506842017173767,-2.6621785163879395,-0.19229698181152344,1.0086734294891357,0.6779611706733704,-0.04548470303416252,-0.7840012907981873,0.6073917150497437,0.34407350420951843,0.5509971976280212,-0.569402813911438,-0.32005035877227783
7,1.964785099029541,-3.6951258182525635,4.6874470710754395,0.9909256100654602,0.09232187271118164,-2.0908381938934326,-3.4226489067077637,0.3633585572242737,4.7306013107299805,2.5121819972991943,2.219980239868164,-0.33214640617370605,-0.604837954044342,-0.5405139327049255,-1.6789599657058716,-0.9390946626663208,-0.7449710369110107,2.652971029281616,1.9940416812896729,0.7799356579780579,0.5194298028945923,-1.1583439111709595,1.0557339191436768,0.6326581835746765,-0.9683057069778442,0.9064399003982544,-0.23888756334781647,-0.895764172077179,-0.009708632715046406,-0.2510169446468353
8,-2.8432843685150146,3.7362184524536133,0.7993302345275879,-4.958705425262451,-0.6657863855361938,-0.6434493064880371,1.9097603559494019,3.178978681564331,-2.62717342376709,2.126875400543213,-1.1041276454925537,0.7805280089378357,0.030682798475027084,-1.1229724884033203,-0.24570271372795105,-1.8874537944793701,1.4346308708190918,-0.47292280197143555,-1.069812536239624,-1.8021414279937744,0.6876341104507446,0.14669299125671387,-1.922134280204773,0.551055371761322,-1.562555193901062,-0.5357592701911926,-0.39889803528785706,0.836132287979126,-1.0816969871520996,-1.076297402381897
9,-5.736168384552002,-1.4475905895233154,0.43424728512763977,-1.903732180595398,-2.779423713684082,-0.0751713439822197,1.2236334085464478,-1.5726134777069092,0.06044326350092888,-1.4082762002944946,2.351504325866699,-3.5178496837615967,-0.9042391180992126,-0.40737655758857727,-2.087462902069092,-0.032343003898859024,0.6357191801071167,0.8307197690010071,0.5918189287185669,-1.3391046524047852,0.14469148218631744,-0.025311801582574844,0.371931791305542,-1.26447331905365,-0.21213208138942719,1.6681960821151733,0.3193659782409668,-0.580805242061615,0.3632671535015106,0.24374212324619293
10,-3.249673843383789,-0.31279781460762024,-4.779348850250244,1.528132677078247,-2.9373233318328857,-0.22507554292678833,0.182017982006073,3.119128942489624,0.3271501958370209,0.3035278022289276,-0.23045094311237335,0.8475720882415771,0.028980333358049393,0.8862165808677673,0.76976078748703,0.2688162624835968,-0.1576613187789917,-0.04978366568684578,-0.7213141322135925,-0.7931342720985413,0.26817211508750916,1.1299214363098145,-0.3850739598274231,-0.09333470463752747,-1.428922176361084,0.9278072714805603,-0.15154282748699188,1.3330634832382202,0.010342461988329887,0.8640031218528748
11,1.620861291885376,-1.7350660562515259,2.2087199687957764,1.8988745212554932,0.10450216382741928,-1.2172470092773438,-0.7310351133346558,-0.7179562449455261,-2.6104090213775635,0.4327872097492218,-1.7476780414581299,-0.052019037306308746,0.2959130108356476,0.5108019113540649,-0.03680296987295151,0.17292903363704681,0.20714055001735687,0.9803479313850403,0.7911226153373718,0.4050545394420624,-0.7725102305412292,0.7403853535652161,-1.0917643308639526,-0.960247814655304,-1.1141107082366943,1.3665974140167236,0.23251760005950928,-0.14969128370285034,-1.6638835668563843,-1.4239437580108643
12,0.5245280265808105,0.10676810890436172,1.5704214572906494,4.343276500701904,0.23185117542743683,-3.0096676349639893,-0.14381304383277893,-1.6514792442321777,0.1290198266506195,0.879460871219635,-1.103446364402771,-1.1795570850372314,0.8665894269943237,0.9994533658027649,0.6255853176116943,0.30351004004478455,-1.5047687292099,0.008204931393265724,0.3721258044242859,-0.017818322405219078,-0.6843791604042053,-0.07827283442020416,2.4311442375183105,-0.2615182399749756,-1.1859747171401978,-0.7465362548828125,0.5584502816200256,-0.1687048077583313,-0.4653642177581787,0.46451854705810547
13,1.6203358173370361,-0.14690890908241272,1.5430632829666138,1.2098032236099243,-0.12711767852306366,-0.858809769153595,-1.5535322427749634,-0.4675135016441345,-1.8607338666915894,0.5744949579238892,-0.7110127210617065,-0.33991414308547974,0.5098313689231873,0.32076236605644226,1.3788572549819946,0.019649367779493332,1.5463192462921143,0.45275452733039856,0.16911058127880096,0.43102169036865234,0.9875168204307556,1.564167857170105,-1.2581714391708374,1.4001213312149048,-0.8572953939437866,1.8091206550598145,-0.12399537116289139,0.047214310616254807,-0.36421871185302734,-0.7245412468910217
14,-7.413079738616943,-2.978888511657715,-1.8327293395996094,-2.6390652656555176,2.5731711387634277,-0.13832488656044006,-2.758324384689331,-0.7072191834449768,0.3941325843334198,-1.8146494626998901,-1.505679726600647,1.7805750370025635,-0.5723388195037842,-0.15374688804149628,-0.2199222296476364,0.8619356155395508,-0.023503296077251434,0.03532286733388901,0.16656383872032166,-0.5760247111320496,0.605960488319397,0.29430249333381653,1.1302425861358643,-0.5770906805992126,0.33783549070358276,0.5850704908370972,-0.12855789065361023,0.26123490929603577,-0.047169480472803116,0.2634578347206116
15,-1.3073506355285645,3.7910921573638916,1.2356191873550415,-2.880580425262451,0.9047414660453796,-2.548955202102661,1.9543200731277466,1.2380728721618652,-0.6080025434494019,-0.35796260833740234,1.3202404975891113,-1.0195518732070923,-0.01823873445391655,-1.3556854724884033,0.22449427843093872,-0.13452516496181488,1.1902967691421509,0.0394216813147068,-0.11436733603477478,-0.5017864108085632,0.21831531822681427,0.002984878607094288,-0.25430017709732056,0.690598726272583,-0.06622207164764404,0.42494329810142517,0.11823049187660217,1.2989424467086792,0.921672523021698,0.18927182257175446
16,-5.8638410568237305,-3.001600980758667,0.34173017740249634,-2.0165629386901855,2.6456801891326904,-0.09625642746686935,-1.6634958982467651,-1.8961083889007568,-0.24342313408851624,-1.8152164220809937,-0.6344955563545227,0.21643534302711487,-0.596324622631073,-0.5670796036720276,0.3116883635520935,-0.6306602358818054,-0.8338848352432251,0.8060201406478882,-1.151626706123352,0.6543776392936707,0.9864814877510071,-0.7272967100143433,-0.4567875564098358,-1.3176079988479614,0.2921764850616455,0.40847358107566833,-0.0748237892985344,-0.5547857284545898,-1.1502032279968262,0.2617831826210022
17,2.2544853687286377,0.9585723876953125,1.672646403312683,-1.9620928764343262,1.7042362689971924,-3.8181891441345215,0.9173347353935242,1.9493882656097412,-0.7756139636039734,0.9343118667602539,-0.6258994340896606,-0.5511610507965088,0.5078238844871521,1.1184138059616089,-0.4914412796497345,-0.9753291010856628,0.69120854139328,-0.362377792596817,-1.441375732421875,0.6077588200569153,-2.2019712924957275,0.4281240701675415,0.21737824380397797,-2.6548314094543457,0.7870274186134338,-0.7603172659873962,1.181830883026123,0.9208346009254456,-1.3369218111038208,0.9505221843719482
18,0.8911575078964233,0.7882068157196045,3.1037728786468506,2.0794310569763184,0.6948117017745972,2.510427236557007,-2.677747964859009,-1.8922288417816162,-1.5164223909378052,1.0620564222335815,-1.7957441806793213,-1.4115371704101562,-2.0097897052764893,0.023129642009735107,0.64198237657547,-0.9455159306526184,2.207124948501587,-0.6014784574508667,1.14195716381073,2.4895753860473633,-0.6565305590629578,2.540184497833252,1.7125613689422607,-2.5161280632019043,0.07498065382242203,1.2648054361343384,-1.8615411520004272,0.6119306087493896,1.2867259979248047,-0.26403769850730896
19,0.8167872428894043,0.7721210718154907,-4.1116533279418945,4.946261405944824,0.9181702136993408,-1.470518946647644,-0.09270806610584259,0.816296398639679,-0.2693578898906708,-0.6929279565811157,0.8026845455169678,1.2541512250900269,0.8553130030632019,-0.4452984631061554,-1.1341402530670166,-0.4213374853134155,1.0296483039855957,-0.5741047263145447,-0.8097429871559143,0.6144903898239136,1.8245508670806885,-1.3521959781646729,-0.7945346236228943,0.7418057322502136,0.6511363983154297,-0.6370343565940857,0.9915748238563538,-0.32802093029022217,0.2940041720867157,0.6291377544403076
20,-2.7973389625549316,0.09720377624034882,1.6543577909469604,1.8111116886138916,-0.7035328149795532,-1.8353456258773804,2.8829383850097656,-1.0156723260879517,-0.42336440086364746,-2.7398884296417236,2.9806230068206787,1.5350786447525024,-0.12490344047546387,-0.13576294481754303,1.0236130952835083,1.7863001823425293,0.5864580273628235,3.215587615966797,0.5240262150764465,-0.04577876627445221,-1.2981210947036743,-0.10555199533700943,0.8465949892997742,0.2880977392196655,1.7248895168304443,0.05745119974017143,0.379585862159729,1.148830533027649,-0.989653468132019,-0.10357286036014557
21,-1.2592217922210693,-2.691270112991333,-0.41603145003318787,4.904402256011963,1.2247095108032227,-1.3037327527999878,0.7828181982040405,3.7554004192352295,-1.3010979890823364,0.39674195647239685,-0.03875110298395157,-1.732168436050415,0.9516632556915283,-2.015960693359375,1.042240858078003,-0.0008978568948805332,0.2519828677177429,0.3742828369140625,-0.9234612584114075,0.9310254454612732,0.6576387286186218,-0.9090114831924438,-0.3614216446876526,0.5978430509567261,1.3315691947937012,-0.002276889979839325,0.41855761408805847,-1.3506543636322021,1.1603437662124634,-0.08943881094455719
22,-7.153024673461914,-2.284550666809082,-0.4460827112197876,-3.0923919677734375,1.455307960510254,0.6359050869941711,-0.9147079586982727,-1.3366100788116455,-0.3658929169178009,-1.0265061855316162,-1.2303897142410278,-1.4147474765777588,0.6831696033477783,0.25330138206481934,0.09430816024541855,-1.0939031839370728,-0.9053016304969788,0.6501451134681702,-1.1831408739089966,0.1880180537700653,0.1934821605682373,0.4411526024341583,-0.5540125966072083,-0.2366892397403717,-0.6747533679008484,0.6303260922431946,1.2514336109161377,0.17891556024551392,0.3257923424243927,-0.36975473165512085
