cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.386513,2.689822,12.987999
1,-1,1,0.000000,0.432922,7.453893,2.651245
2,-1,2,0.000000,1.426410,18.414201,1.722357
3,-1,3,0.000000,,,
4,-1,4,0.000000,1.164282,10.800696,8.261440
5,-1,5,0.000000,1.684496,2.816164,24.742197
6,-1,6,0.000000,0.905678,17.995834,9.407070
7,-1,7,0.000000,0.634505,16.721593,4.049633
8,-1,8,0.000000,0.998725,9.288242,20.906857
9,-1,9,0.000000,1.197287,-1.027338,11.878183
10,-1,10,0.000000,0.302063,1.731907,7.716663
11,-1,11,0.000000,,,
12,-1,12,0.000000,,,
13,-1,13,0.000000,0.943781,4.776286,5.287898
14,-1,14,0.000000,0.298053,19.564458,11.163643
15,-1,15,0.000000,0.298933,5.401225,3.904401
16,-1,16,0.000000,,,
17,-1,17,0.000000,0.387682,16.237565,13.234994
18,-1,18,0.000000,,,
19,-1,19,0.000000,0.914991,12.405488,18.320482
20,-1,20,0.000000,0.039063,17.228521,5.966937
21,-1,21,0.000000,,,
22,-1,22,0.000000,0.412402,9.338440,6.745371
23,-1,23,0.000000,0.538954,12.757736,9.710178
24,-1,24,0.000000,0.613138,5.541079,14.363705
25,-1,25,0.000000,1.295189,6.728093,5.740617
26,-1,26,0.000000,,,
27,-1,27,0.000000,0.643761,6.964101,7.321111
28,-1,28,0.000000,0.020987,6.914845,17.144078
29,-1,29,0.000000,0.726220,19.147791,20.178794
30,-1,30,0.000000,0.998207,7.769433,6.232591
31,-1,31,0.000000,0.151575,6.676248,5.144641
32,-1,32,0.000000,,,
33,-1,33,0.000000,1.118148,0.312964,1.809867
34,-1,34,0.000000,1.200115,15.688646,15.372242
35,-1,35,0.000000,1.304262,2.173362,14.253544
36,-1,36,0.000000,,,
37,-1,37,0.000000,1.283257,25.587078,2.661992
38,-1,38,0.000000,1.994598,4.298208,7.889592
39,-1,39,0.000000,1.983359,6.371711,14.141209
40,-1,40,0.000000,0.571934,12.736656,5.574571
41,-1,41,0.000000,,,
42,-1,42,0.000000,,,
43,-1,43,0.000000,0.464626,2.345888,19.621678
44,-1,44,0.000000,0.041427,15.141592,14.717189
45,-1,45,0.000000,1.883717,18.358258,4.964188
46,-1,46,0.000000,0.368114,18.459678,14.315406
47,-1,47,0.000000,1.179090,2.705302,11.243740
48,-1,48,0.000000,,,
49,-1,49,0.000000,,,
50,-1,50,0.000000,0.131265,2.385254,8.439675
51,-1,51,0.000000,,,
52,-1,52,0.000000,,,
53,-1,53,0.000000,,,
54,-1,54,0.000000,0.812302,20.426083,9.792271
55,-1,55,0.000000,1.559702,0.154182,6.450946
56,-1,56,0.000000,1.687990,7.335876,15.543627
57,-1,57,0.000000,0.210336,15.987478,5.728500
58,-1,58,0.000000,,,
59,-1,59,0.000000,1.701524,18.409879,8.351723
60,-1,60,0.000000,,,
61,-1,61,0.000000,1.683181,14.449763,10.231916
62,-1,62,0.000000,0.111443,2.488738,16.114213
63,-1,63,0.000000,1.330891,3.079557,18.919988
64,-1,64,0.000000,1.579461,12.401434,4.177497
65,-1,65,0.000000,,,
66,-1,66,0.000000,,,
67,-1,67,0.000000,0.822873,12.773702,6.423147
68,-1,68,0.000000,0.967411,3.431758,13.618014
69,-1,69,0.000000,0.285903,14.071126,2.780202
70,-1,70,0.000000,0.335817,7.995415,13.671766
71,-1,71,0.000000,1.598451,10.290294,13.304038
72,-1,72,0.000000,,,
73,-1,73,0.000000,0.588255,18.989110,16.120386
74,-1,74,0.000000,,,
75,-1,75,0.000000,1.442675,14.053400,21.901287
76,-1,76,0.000000,,,
77,-1,77,0.000000,1.403567,1.103117,1.831854
78,-1,78,0.000000,0.305006,9.540014,4.605662
79,-1,79,0.000000,0.088075,9.307585,15.725374
80,-1,80,0.000000,1.212079,9.263384,14.645945
81,-1,81,0.000000,0.086624,16.237572,11.195552
82,-1,82,0.000000,0.469873,6.073891,13.107310
83,-1,83,0.000000,1.007738,13.770668,8.771992
84,-1,84,0.000000,1.488270,2.144149,12.195689
85,-1,85,0.000000,,,
86,-1,86,0.000000,1.767290,1.676442,4.655194
87,-1,87,0.000000,,,
88,-1,88,0.000000,1.763621,-1.484327,9.655544
89,-1,89,0.000000,0.769265,17.413829,14.169661
