descendant_obs_id,ancestor_obs_id
0,2
1,3
2,4
3,5
4,9
5,15
6,20
7,23
8,25
9,27
10,29
11,30
12,37
13,38
14,41
15,45
16,49
17,50
18,51
19,52
20,54
21,59
22,60
23,62
24,63
25,64
26,66
27,68
28,70
29,78
30,80
31,85
32,88
33,89
34,90
35,91
36,93
37,95
38,96
39,100
40,101
41,103
42,108
43,111
44,112
45,115
46,117
47,120
48,121
49,124
50,128
51,129
52,132
53,135
54,136
55,138
56,139
57,142
58,143
59,148
60,151
61,152
62,153
63,154
64,155
65,156
66,157
67,158
68,159
69,160
70,162
71,166
72,167
73,168
74,169
75,170
76,171
77,174
78,176
79,182
80,183
81,189
82,190
83,192
84,26
85,75
86,75
87,40
88,83
89,83
90,12
91,125
92,119
93,119
94,28
95,28
96,147
97,122
98,56
99,56
100,181
101,21
102,73
103,73
104,72
105,72
106,150
107,150
108,79
109,79
110,34
111,173
112,173
113,48
114,48
115,32
116,81
117,122
118,87
119,141
120,141
121,104
122,104
123,16
124,21
125,21
126,53
127,118
128,118
129,122
130,181
131,14
132,179
133,179
134,130
135,134
136,134
137,35
138,35
139,26
140,26
141,17
142,140
143,184
144,184
145,11
146,11
147,6
148,97
149,97
150,17
151,36
152,36
153,46
154,105
155,105
156,106
157,19
158,191
159,33
160,98
161,98
162,7
163,7
164,175
165,175
166,31
167,84
168,77
169,77
170,44
171,81
172,81
173,177
174,177
175,122
176,122
177,35
178,10
179,10
180,92
181,92
182,109
183,13
184,13
185,19
186,145
187,145
188,14
189,14
190,46
191,126
192,126
193,144
194,14
195,14
196,172
197,172
198,53
199,39
200,39
201,144
202,146
203,134
204,69
205,16
206,180
207,180
208,8
209,8
210,53
211,53
212,113
213,114
214,114
215,99
216,106
217,31
218,55
219,137
220,127
221,127
222,17
223,82
224,40
225,161
226,161
227,86
228,86
229,186
230,186
231,191
232,191
233,133
234,133
235,46
236,87
237,35
238,35
239,106
240,55
241,84
242,187
243,145
244,86
245,116
246,116
247,55
248,46
249,0
250,0
251,58
252,58
253,69
254,145
255,145
256,125
257,69
258,69
259,33
260,33
261,188
262,188
263,134
264,134
265,76
266,76
267,84
268,84
269,191
270,191
271,191
272,102
273,102
274,31
275,31
276,181
277,181
278,163
279,16
280,16
281,24
282,24
283,42
284,42
285,61
286,94
287,94
288,146
289,146
290,147
291,57
292,57
293,130
294,130
295,109
296,109
297,180
298,180
299,19
300,19
301,113
302,113
303,113
304,113
305,125
306,125
307,32
308,32
309,123
310,123
311,43
312,34
313,34
314,61
315,61
316,178
317,178
318,187
319,187
320,46
321,46
322,44
323,44
324,17
325,140
326,140
327,118
328,118
329,82
330,82
331,86
332,86
333,40
334,107
335,107
336,131
337,18
338,18
339,18
340,144
341,144
342,34
343,34
344,40
345,40
346,12
347,12
348,82
349,82
350,47
351,47
352,65
353,110
354,99
355,99
356,104
357,104
358,137
359,87
360,87
361,106
362,106
363,55
364,55
365,165
366,165
367,140
368,140
369,164
370,164
371,55
372,55
373,14
374,14
375,43
376,43
377,33
378,33
379,185
380,185
381,137
382,137
383,22
384,22
385,163
386,94
387,94
388,145
389,145
390,65
391,65
392,71
393,71
394,163
395,163
396,110
397,110
398,6
399,6
400,74
401,74
402,17
403,17
404,147
405,147
406,149
407,149
408,163
409,163
410,67
411,67
412,55
413,55
414,131
415,131
416,82
417,82
418,1
419,1
420,191
421,191
