descendant_obs_id,ancestor_obs_id
0,0
1,4
2,5
3,6
4,7
5,11
6,13
7,14
8,15
9,16
10,17
11,19
12,26
13,28
14,30
15,31
16,32
17,34
18,35
19,38
20,39
21,40
22,43
23,45
24,47
25,49
26,50
27,51
28,52
29,54
30,56
31,61
32,62
33,65
34,66
35,68
36,71
37,74
38,75
39,78
40,82
41,83
42,84
43,85
44,88
45,89
46,90
47,94
48,97
49,98
50,101
51,104
52,106
53,107
54,109
55,110
56,113
57,115
58,116
59,117
60,119
61,120
62,121
63,123
64,126
65,132
66,138
67,143
68,145
69,91
70,91
71,99
72,55
73,55
74,136
75,128
76,128
77,92
78,92
79,105
80,103
81,103
82,37
83,112
84,22
85,22
86,67
87,142
88,10
89,46
90,102
91,136
92,86
93,80
94,111
95,100
96,3
97,3
98,141
99,141
100,1
101,1
102,127
103,112
104,112
105,131
106,131
107,18
108,18
109,27
110,64
111,64
112,102
113,102
114,129
115,114
116,114
117,102
118,80
119,80
120,58
121,86
122,86
123,2
124,10
125,81
126,102
127,102
128,122
129,122
130,77
131,77
132,142
133,142
134,25
135,140
136,20
137,44
138,73
139,73
140,29
141,29
142,27
143,41
144,24
145,24
146,108
147,108
148,111
149,111
150,41
151,41
152,140
153,140
154,87
155,87
156,59
157,59
158,21
159,21
160,60
161,60
162,96
163,96
164,129
165,129
166,44
167,81
168,27
169,27
170,135
171,135
172,122
173,122
174,46
175,46
176,63
177,79
178,79
179,118
180,118
181,72
182,72
183,2
184,2
185,12
186,12
187,127
188,127
189,41
190,41
191,118
192,118
193,127
194,127
195,134
196,134
197,144
198,144
199,144
200,36
201,36
202,57
203,125
204,125
205,63
206,81
207,81
208,139
209,139
210,53
211,53
212,57
213,57
214,70
215,70
216,37
217,8
218,8
219,130
220,130
221,99
222,99
223,10
224,10
225,137
226,137
227,41
228,41
229,9
230,27
231,27
232,25
233,25
234,76
235,76
236,12
237,12
238,63
239,63
240,33
241,33
242,133
243,133
244,58
245,105
246,105
247,100
248,100
249,93
250,93
251,67
252,67
253,95
254,95
255,37
256,37
257,124
258,44
259,44
260,137
261,124
262,124
263,136
264,136
265,69
266,69
267,9
268,9
269,137
270,129
271,129
272,144
273,144
274,122
275,122
276,48
277,48
278,58
279,58
280,20
281,20
282,42
283,42
284,23
285,23
286,137
287,137
