obs_id,x,y
0,10.024540,-1.420234
1,-2.149632,11.248840
2,2.008597,17.583792
3,9.784826,7.057224
4,14.918173,7.404482
5,14.810229,14.288289
6,7.711629,5.999864
7,15.317864,13.119125
8,17.011685,13.538035
9,2.698212,19.673526
10,2.894326,14.497419
11,15.825617,2.424191
12,15.197314,12.214592
13,11.370100,4.849989
14,5.464848,-1.033182
15,12.574085,11.144810
16,6.594395,12.339534
17,7.837922,4.419155
18,15.468183,4.973331
19,11.410279,17.363072
20,16.646410,5.608407
21,17.157818,7.592625
22,9.557141,21.952588
23,14.159020,5.247504
24,11.625348,5.233463
25,4.146190,-1.138762
26,15.547331,18.727269
27,0.997364,6.376036
28,22.360903,22.074735
29,10.349195,19.088269
30,8.743734,11.337567
31,8.272655,18.202805
32,1.898166,7.133141
33,20.177780,1.159770
34,9.777194,12.806904
35,2.342984,6.589499
36,23.967084,10.555321
37,7.397958,17.044357
38,15.999413,7.301655
39,10.437190,7.225053
40,9.299929,7.355323
41,8.303573,4.933131
42,8.557617,7.538374
43,10.240217,18.220344
44,14.591945,16.565570
45,9.252796,1.000947
46,15.580473,10.313697
47,6.661213,-0.795340
48,9.645570,6.710383
49,12.473437,2.523904
50,9.206038,0.868264
51,6.535188,2.785573
52,6.966395,7.121995
53,5.795946,8.926566
54,3.463772,12.905528
55,-0.764157,10.787106
56,9.058624,0.255973
57,9.772399,19.183180
58,1.737662,16.201819
59,20.684638,2.583161
60,11.292263,5.672743
61,13.335366,13.494866
62,2.294874,2.861754
63,8.443316,3.891276
64,12.960266,4.122351
65,4.587777,7.398405
66,5.422070,22.898658
67,2.472678,5.550341
68,0.854225,0.377893
69,5.800932,3.123745
70,6.410315,12.858295
71,3.966911,1.377282
72,2.143976,20.028185
73,8.258592,13.454047
74,9.099169,12.968424
75,13.711176,13.724771
76,0.883196,14.430293
77,10.235200,9.407942
78,0.962352,14.346080
79,2.189317,16.357446
80,4.731391,17.206592
81,2.792992,18.155993
82,1.266652,19.013720
83,5.145924,10.607560
84,5.874632,4.595143
85,9.329963,1.832803
86,-1.880032,5.531338
87,13.464456,14.403991
88,3.046236,6.238321
89,14.623946,16.723611
90,12.396581,14.356699
91,7.015779,23.367073
92,6.083837,14.871185
93,10.461785,14.028394
94,15.442541,14.917142
95,17.143768,14.726065
96,6.225048,15.745454
97,5.552001,19.448444
98,-1.730681,5.904811
99,-0.706853,1.813099
100,16.939580,3.108952
101,20.727509,6.180052
102,3.495601,9.916660
103,-1.117535,10.915726
104,3.275672,9.063531
105,5.456956,5.968949
106,9.848060,10.212922
107,6.105806,10.904077
108,8.956697,14.357499
109,7.022548,15.270278
110,6.037788,10.940874
111,12.036390,15.020123
112,16.415695,2.681501
113,3.535425,18.793446
114,2.797716,7.840174
115,0.333093,14.984772
116,1.531042,17.175463
117,6.563298,0.828223
118,6.773870,2.012878
119,10.197448,11.882928
120,3.858677,12.132468
121,18.547430,2.152117
122,16.427336,16.039471
123,3.725868,16.804423
124,3.119437,14.356169
125,3.613370,10.301612
126,13.699023,21.131069
127,9.690393,13.793556
128,3.905956,4.551744
129,5.369605,7.337541
130,9.880717,12.978448
131,14.269983,12.599219
132,7.206728,10.054011
133,18.956884,-1.105189
134,15.639886,-1.493350
135,14.811629,18.181249
136,17.436917,17.914162
137,5.660933,22.556158
138,3.683922,19.804749
139,3.137337,9.648935
140,0.482277,8.746162
141,2.050606,0.644218
142,3.828569,-0.555405
143,4.718151,7.154587
144,12.596032,7.023581
145,13.866685,11.222677
146,9.741375,-3.277687
147,-4.318730,13.078844
148,-6.169670,11.981154
149,13.026844,16.475054
150,11.607163,15.053659
151,4.186968,11.862460
152,3.464380,0.066145
