descendant_obs_id,ancestor_obs_id
0,0
1,2
2,3
3,5
4,6
5,9
6,10
7,11
8,14
9,15
10,16
11,17
12,18
13,21
14,22
15,23
16,24
17,25
18,26
19,27
20,30
21,33
22,34
23,35
24,36
25,39
26,43
27,45
28,46
29,47
30,53
31,54
32,60
33,63
34,64
35,66
36,68
37,69
38,70
39,72
40,76
41,77
42,79
43,81
44,83
45,85
46,92
47,95
48,97
49,98
50,100
51,103
52,104
53,105
54,110
55,112
56,114
57,118
58,122
59,124
60,127
61,131
62,132
63,134
64,135
65,136
66,138
67,139
68,141
69,142
70,144
71,146
72,147
73,151
74,156
75,157
76,158
77,160
78,164
79,167
80,168
81,170
82,173
83,176
84,177
85,179
86,181
87,182
88,184
89,90
90,90
91,74
92,32
93,32
94,51
95,48
96,130
97,61
98,107
99,137
100,137
101,7
102,20
103,20
104,153
105,133
106,84
107,84
108,65
109,8
110,8
111,111
112,111
113,42
114,172
115,172
116,61
117,94
118,126
119,150
120,149
121,133
122,57
123,57
124,166
125,166
126,145
127,145
128,140
129,13
130,175
131,175
132,13
133,13
134,154
135,78
136,31
137,117
138,80
139,80
140,183
141,101
142,153
143,153
144,116
145,49
146,49
147,116
148,12
149,12
150,115
151,41
152,41
153,108
154,91
155,130
156,130
157,28
158,28
159,109
160,159
161,152
162,133
163,165
164,115
165,93
166,93
167,71
168,73
169,73
170,74
171,65
172,65
173,87
174,87
175,113
176,113
177,93
178,107
179,107
180,180
181,180
182,126
183,126
184,40
185,40
186,56
187,37
188,140
189,140
190,161
191,161
192,94
193,94
194,67
195,38
196,154
197,154
198,67
199,44
200,44
201,174
202,174
203,86
204,116
205,116
206,108
207,96
208,117
209,163
210,117
211,117
212,128
213,128
214,93
215,178
216,4
217,4
218,183
219,183
220,42
221,42
222,20
223,67
224,82
225,82
226,108
227,101
228,101
229,148
230,178
231,150
232,162
233,162
234,96
235,96
236,169
237,183
238,183
239,67
240,120
241,120
242,106
243,106
244,38
245,71
246,71
247,61
248,61
249,38
250,143
251,48
252,48
253,67
254,67
255,102
256,102
257,108
258,108
259,149
260,150
261,150
262,52
263,52
264,171
265,163
266,163
267,99
268,99
269,89
270,89
271,117
272,117
273,59
274,59
275,50
276,75
277,75
278,93
279,93
280,32
281,74
282,74
283,143
284,143
285,37
286,19
287,148
288,148
289,109
290,109
291,7
292,7
293,155
294,155
295,91
296,91
297,7
298,7
299,7
300,7
301,37
302,37
303,56
304,56
305,133
306,133
307,119
308,165
309,165
310,169
311,169
312,29
313,29
314,62
315,62
316,140
317,140
318,31
319,31
320,148
321,148
322,51
323,51
324,86
325,86
326,159
327,159
328,125
329,125
330,78
331,78
332,59
333,59
334,152
335,152
336,129
337,129
338,55
339,55
340,59
341,19
342,119
343,119
344,32
345,20
346,20
347,19
348,19
349,58
350,58
351,38
352,38
353,123
354,123
355,171
356,171
357,32
358,32
359,50
360,50
361,88
362,88
363,59
364,59
365,38
366,38
367,149
368,149
369,61
370,61
371,121
372,121
373,178
374,178
375,115
376,115
377,1
378,1
379,113
380,113
381,82
382,82
