descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,3
4,5
5,8
6,10
7,11
8,12
9,15
10,16
11,17
12,18
13,19
14,21
15,22
16,23
17,25
18,26
19,27
20,28
21,30
22,31
23,32
24,33
25,34
26,37
27,39
28,41
29,44
30,45
31,47
32,48
33,49
34,50
35,51
36,52
37,53
38,55
39,56
40,58
41,59
42,60
43,61
44,62
45,63
46,65
47,66
48,67
49,69
50,70
51,71
52,73
53,75
54,76
55,78
56,80
57,81
58,82
59,85
60,86
61,90
62,92
63,93
64,94
65,95
66,96
67,97
68,98
69,99
70,101
71,102
72,103
73,105
74,107
75,108
76,109
77,110
78,112
79,115
80,116
81,117
82,118
83,119
84,120
85,121
86,122
87,123
88,124
89,126
90,128
91,129
92,130
93,131
94,4
95,91
96,42
97,42
98,87
99,87
100,79
101,79
102,54
103,88
104,88
105,7
106,6
107,6
108,29
109,29
110,104
111,104
112,13
113,100
114,100
115,113
116,113
117,89
118,89
119,68
120,68
121,35
122,24
123,77
124,77
125,35
126,35
127,43
128,43
129,57
130,7
131,7
132,83
133,83
134,13
135,13
136,72
137,72
138,91
139,91
140,9
141,127
142,127
143,74
144,74
145,24
146,57
147,57
148,111
149,111
150,4
151,4
152,54
153,54
154,64
155,114
156,114
157,38
158,38
159,20
160,20
161,84
162,84
163,40
164,40
165,64
166,36
167,36
168,91
169,91
170,46
171,46
172,64
173,64
174,64
175,106
176,106
177,14
178,14
179,24
180,24
181,125
182,125
183,9
184,9
