descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,9
8,10
9,11
10,14
11,15
12,16
13,17
14,18
15,19
16,21
17,22
18,23
19,24
20,25
21,26
22,27
23,29
24,30
25,33
26,34
27,35
28,36
29,38
30,39
31,43
32,44
33,45
34,46
35,47
36,50
37,52
38,53
39,54
40,55
41,58
42,60
43,62
44,63
45,64
46,66
47,68
48,69
49,70
50,72
51,75
52,76
53,77
54,79
55,81
56,83
57,85
58,86
59,88
60,89
61,92
62,95
63,96
64,97
65,98
66,99
67,100
68,102
69,103
70,104
71,105
72,106
73,110
74,112
75,114
76,118
77,119
78,120
79,121
80,122
81,123
82,124
83,125
84,127
85,128
86,129
87,131
88,132
89,134
90,135
91,136
92,138
93,139
94,141
95,142
96,143
97,144
98,146
99,147
100,151
101,155
102,156
103,157
104,158
105,160
106,162
107,163
108,164
109,167
110,168
111,169
112,170
113,171
114,173
115,174
116,176
117,177
118,178
119,179
120,181
121,182
122,184
123,90
124,90
125,74
126,32
127,148
128,148
129,32
130,32
131,51
132,51
133,48
134,48
135,117
136,130
137,61
138,20
139,107
140,137
141,137
142,7
143,7
144,59
145,20
146,20
147,153
148,133
149,84
150,84
151,65
152,8
153,8
154,61
155,111
156,111
157,42
158,42
159,172
160,172
161,61
162,61
163,94
164,126
165,150
166,150
167,149
168,149
169,133
170,57
171,57
172,113
173,166
174,166
175,145
176,145
177,140
178,140
179,13
180,175
181,175
182,13
183,13
184,154
185,154
186,78
187,78
188,31
189,31
190,117
191,117
192,80
193,80
194,183
195,183
196,183
197,101
198,101
199,153
200,153
201,59
202,59
203,116
204,49
205,49
206,116
207,116
208,12
209,12
210,115
211,41
212,41
213,108
214,108
215,91
216,91
217,130
218,130
219,28
220,28
221,82
222,82
223,109
224,109
225,159
226,159
227,152
228,152
229,133
230,133
231,165
232,165
233,115
234,115
235,93
236,93
237,71
238,71
239,73
240,73
241,74
242,74
243,65
244,65
245,87
246,87
247,113
248,113
249,93
250,93
251,107
252,107
253,180
254,180
255,126
256,126
257,40
258,40
259,56
260,56
261,37
262,37
263,140
264,140
265,161
266,161
267,94
268,94
269,67
270,67
