obs_id,x,y
0,7.523448,8.488977
1,4.405253,1.638949
2,10.732233,10.787559
3,7.230383,11.085929
4,3.618175,10.975804
5,2.048194,-1.318799
6,16.985947,13.398931
7,15.140302,9.893562
8,16.462890,17.352019
9,12.686395,18.707240
10,11.810516,12.202537
11,-0.399064,5.171033
12,4.471024,20.309373
13,1.328719,16.869351
14,7.531521,16.111389
15,20.575472,19.822861
16,17.711141,16.521520
17,1.009197,9.608835
18,1.561148,2.434992
19,5.171538,9.925323
20,18.280356,6.606094
21,17.574651,13.876532
22,12.839322,8.130551
23,3.590166,3.199560
24,12.805969,9.183856
25,11.431236,-0.433155
26,5.186913,13.415609
27,2.803983,11.356255
28,8.932644,17.511136
29,3.362841,15.321387
30,9.821346,7.473784
31,11.008798,5.511425
32,-0.432876,14.229800
33,10.612825,14.054615
34,3.902305,0.156339
35,15.676334,10.674224
36,17.125155,15.277486
37,20.739932,7.924401
38,11.216966,7.869864
39,7.413667,11.505386
40,4.757828,10.811945
41,8.762474,8.123546
42,5.858395,1.300576
43,7.824001,14.349095
44,14.019623,5.330350
45,8.029773,8.036215
46,14.143414,4.988872
47,12.496655,5.920664
48,17.211190,9.145001
49,16.238383,17.294160
50,14.372187,1.083254
51,1.895680,14.594799
52,12.114572,2.979262
53,11.304326,7.369784
54,20.942454,4.345036
55,9.273711,17.192597
56,9.872940,13.030181
57,18.696153,15.039413
58,17.398723,14.950003
59,3.938797,11.201228
60,10.377533,8.538057
61,20.244202,-2.947732
62,5.458042,14.835305
63,6.696208,18.444754
64,6.453903,14.195379
65,10.146211,8.796668
66,6.413002,7.600164
67,7.397707,16.127469
68,7.466717,7.317235
69,9.512825,9.465704
70,1.037093,7.039636
71,2.788461,6.953163
72,11.036893,11.901196
73,7.581393,11.574880
74,11.251045,3.456680
75,10.149877,6.241579
76,7.041633,1.332762
77,4.633933,0.539201
78,10.913056,8.522622
79,6.567151,2.464961
80,6.442089,2.263602
81,9.049741,17.651042
82,12.247870,14.208369
83,6.218622,17.425517
84,13.756182,5.757227
85,13.187592,5.764060
86,4.074675,19.496493
87,19.698525,8.312310
88,17.837329,10.329928
89,7.306120,8.272921
90,5.327025,6.018299
91,16.200132,0.748268
92,15.662062,0.268929
93,7.257883,14.958504
94,4.138038,10.199856
95,-0.879729,8.930292
96,7.019365,15.520673
97,5.787860,20.395930
98,5.157982,17.424268
99,6.652897,7.199961
100,4.601934,11.999529
101,7.316719,16.758658
102,8.090324,19.633745
103,17.958819,3.236649
104,20.171928,-1.497532
105,16.768506,11.811323
106,3.189552,19.770721
107,8.905354,19.771405
108,17.493514,1.239603
109,3.087069,16.832900
110,2.575415,20.676946
111,10.736771,13.323965
112,7.112901,20.678879
113,8.764157,18.040146
114,13.243611,23.130989
115,13.738539,18.966992
116,12.694338,14.792667
117,8.908157,12.987960
118,15.618335,4.435541
119,5.571071,18.713440
120,6.288778,18.268105
121,7.228599,5.032844
122,5.422342,2.619475
123,17.669952,1.448762
124,17.004195,0.774317
125,3.662915,1.479004
126,1.974506,3.362362
127,13.218899,1.576295
128,13.319345,3.879199
129,7.052291,7.146655
130,7.112589,15.333866
131,7.403303,17.824903
132,1.497117,2.879535
133,3.425351,0.584764
134,10.248214,3.356895
135,8.906912,2.665674
136,13.994014,11.129116
137,12.108560,10.444203
138,14.137212,6.184738
139,16.585467,8.638570
140,6.394555,7.023342
141,8.075188,5.630680
142,6.014138,18.134909
143,3.412291,18.306338
144,20.137800,0.475811
145,19.696028,0.584272
146,9.164328,0.627918
147,10.324567,1.088238
148,14.620314,15.677424
149,14.212443,17.011334
150,10.220511,15.876158
151,10.648406,14.719605
152,10.802929,10.207723
153,11.536422,12.278897
154,16.143574,19.031890
155,15.950253,17.293710
156,15.926835,10.735010
157,17.367236,11.631033
158,5.100966,13.557295
159,13.933540,10.226460
160,13.697907,11.018510
161,7.990235,7.818279
162,9.806016,8.582025
163,14.601153,8.747600
164,16.243034,9.732704
165,3.593190,12.136596
166,3.852650,11.996959
167,10.438520,13.436129
168,10.454609,13.520438
169,6.815427,19.860210
170,7.860596,21.488100
171,5.174769,19.093840
172,5.765711,17.951656
173,10.214243,13.690680
174,11.484317,14.214319
175,14.801271,3.292190
176,13.183617,3.412750
177,6.839024,8.179027
178,7.459781,7.721177
179,15.116987,-1.900765
180,15.060166,-0.779188
181,2.354438,15.592463
182,2.599305,16.257341
183,11.296291,8.706135
184,10.554896,9.632029
185,2.864549,16.031176
186,3.006498,15.754905
187,7.287364,6.361977
188,7.436581,6.788931
