cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-1.7828234434127808,1.920210361480713,-1.6866443157196045,-3.165760040283203,-0.4105525612831116,-1.8039921522140503,-1.2368909120559692,-0.15872113406658173,-0.5380085110664368,0.08836857974529266,-0.5376981496810913,0.6502872109413147,1.3014506101608276,0.6863964200019836,-0.7478315234184265,-0.33140185475349426,0.8766023516654968,1.4874869585037231,0.221104234457016,0.36538195610046387,-0.6059147715568542,0.4745020270347595,0.5095529556274414,-0.7739661335945129,-0.24376031756401062,0.29260534048080444,-0.11720824241638184,-0.6262869834899902,-0.3984221816062927,0.19554807245731354
1,2.120347261428833,2.573483467102051,0.9174311757087708,0.17198093235492706,0.05762716010212898,2.2877938747406006,0.408145010471344,-0.23125366866588593,-0.03390249237418175,0.20205406844615936,0.31468692421913147,0.6829804182052612,0.09565664082765579,1.0193969011306763,-0.30544450879096985,-0.46884217858314514,-0.0803438350558281,-0.2948106527328491,-0.16922834515571594,-0.5208739042282104,0.22858671844005585,0.6614540815353394,-0.21178819239139557,0.23274321854114532,0.875138521194458,-0.48785001039505005,-0.635545551776886,-0.12914125621318817,0.4352656304836273,0.3960663676261902
2,-0.7001367807388306,-0.703394889831543,0.0778193548321724,2.728311538696289,0.47151803970336914,-0.9382272958755493,-0.17488515377044678,1.6393768787384033,0.3028010129928589,0.6032278537750244,-0.5717408657073975,-0.222493976354599,-0.8450328707695007,1.3162992000579834,0.6270986795425415,-0.19775880873203278,-0.4394463002681732,-0.490155428647995,-0.11436813324689865,0.38545849919319153,-1.0453128814697266,0.4882829785346985,-0.5177428722381592,0.46025434136390686,0.026223383843898773,0.519131064414978,0.26465141773223877,-1.4303630590438843,0.11280080676078796,0.3301432132720947
3,0.6945083141326904,1.0309325456619263,1.7705028057098389,2.149841547012329,0.11809029430150986,-0.7133069634437561,-0.8886840343475342,-0.6123995780944824,0.04205266758799553,0.19942620396614075,0.3502384126186371,-0.7718033194541931,0.05431067943572998,0.3525061309337616,0.2372966706752777,-0.867750346660614,0.04792605713009834,-0.7734746932983398,-0.11497612297534943,0.17476880550384521,-1.1196835041046143,0.15276221930980682,-0.36119544506073,0.6102522015571594,-0.88835608959198,0.560637354850769,0.6550629138946533,0.3062010109424591,0.21282482147216797,0.7622487545013428
4,1.11683988571167,2.1588258743286133,0.39520299434661865,0.14400969445705414,-0.06536749750375748,1.682303547859192,-0.08487822115421295,-0.08133700489997864,0.1954360455274582,-0.0789283812046051,0.25575119256973267,0.36599302291870117,0.873099684715271,0.37994498014450073,-0.3101392090320587,-0.6248008608818054,-0.7078784704208374,-0.4129846394062042,1.1895376443862915,0.05215766653418541,0.746094286441803,-0.020259562879800797,-0.42931056022644043,-0.30445319414138794,0.6968029737472534,-0.24940191209316254,-0.24314671754837036,0.015469996258616447,0.4253171384334564,0.7268420457839966
5,-0.7492395043373108,0.35462406277656555,-1.3810107707977295,0.6502583026885986,-1.4009028673171997,1.0423122644424438,-0.1643422245979309,-0.3058624863624573,-0.07220540940761566,-0.05099909380078316,-0.21888390183448792,0.2866174876689911,0.13202053308486938,0.005843667313456535,-0.7573265433311462,-0.5857412815093994,-1.8139837980270386,0.46156153082847595,-0.662590742111206,-0.69068843126297,0.27517297863960266,0.01905638352036476,0.7621490955352783,-0.4369567334651947,0.5504335165023804,0.48947614431381226,-0.1520373672246933,-0.5764104723930359,-0.10464268177747726,0.06159941852092743
6,0.8352778553962708,0.412158340215683,-0.5135190486907959,2.0351052284240723,0.0032829120755195618,-0.3754121661186218,0.9786518216133118,-0.7567293643951416,-0.4224381744861603,-0.6019665002822876,0.8613024353981018,0.3693719804286957,0.1817161738872528,-0.7063755393028259,-0.3717268407344818,0.20025752484798431,-1.3221558332443237,0.2632732093334198,-0.4130757451057434,-0.2040594071149826,0.2258179783821106,-0.05250566452741623,1.1437569856643677,-0.15271738171577454,0.27958542108535767,-0.28582820296287537,-0.07812328636646271,-0.20461152493953705,0.4011209011077881,-0.33954569697380066
7,-3.3197262287139893,-1.6065833568572998,1.44840407371521,0.04862993210554123,-1.0659301280975342,0.18448325991630554,-0.019499441608786583,0.9927739500999451,0.5389013886451721,-0.40925541520118713,-0.31258487701416016,-0.8075962662696838,0.21824489533901215,0.3896729648113251,-0.8597747087478638,0.7306339740753174,0.013744194060564041,0.15707561373710632,1.2304086685180664,0.3983152210712433,0.2095148265361786,-0.22458313405513763,-0.24294239282608032,0.41111963987350464,0.4166668951511383,0.37441155314445496,-0.06441506743431091,0.18234054744243622,0.3589739501476288,-0.025321858003735542
8,1.1762882471084595,-0.3587833642959595,-0.8903517723083496,2.7080564498901367,-0.18226447701454163,-0.7176758050918579,-0.14835494756698608,-0.28950998187065125,-0.7785840630531311,-0.22118015587329865,-0.029389195144176483,0.3109752833843231,-0.8668497204780579,-0.03166838362812996,0.6846264004707336,0.7979069352149963,-0.3367319107055664,0.15196944773197174,0.5868596434593201,-0.37386104464530945,-0.025369489565491676,-0.31600263714790344,0.46997854113578796,-0.13978484272956848,-0.19991713762283325,-0.7305780649185181,0.09357210248708725,-0.28709787130355835,0.19389739632606506,-0.4190186858177185
9,-0.24686022102832794,0.7961439490318298,-2.5593771934509277,0.6825081706047058,-0.30224841833114624,1.2779958248138428,-0.837809145450592,-0.09390801936388016,-1.4128456115722656,-0.10314705222845078,0.09853354096412659,0.6367819905281067,1.2011178731918335,1.0605385303497314,-0.0729149878025055,-0.8826450705528259,1.2022126913070679,-0.09468585252761841,0.8292953968048096,-0.5512574315071106,-0.09535519033670425,0.05447300523519516,-0.2086755931377411,0.15060442686080933,0.2594982981681824,0.21414506435394287,-0.41948437690734863,0.013066081330180168,1.0433260202407837,0.11727265268564224
