descendant_obs_id,ancestor_obs_id
0,3
1,4
2,5
3,7
4,13
5,22
6,29
7,32
8,35
9,40
10,43
11,44
12,57
13,58
14,61
15,65
16,72
17,73
18,74
19,76
20,78
21,86
22,88
23,90
24,91
25,92
26,95
27,97
28,101
29,109
30,113
31,119
32,125
33,126
34,127
35,128
36,130
37,133
38,39
39,36
40,6
41,50
42,123
43,121
44,87
45,49
46,34
47,98
48,20
49,67
50,41
51,53
52,118
53,68
54,134
55,6
56,23
57,81
58,52
59,80
60,111
61,111
62,111
63,75
64,75
65,0
66,0
67,19
68,19
69,8
70,37
71,10
72,111
73,111
74,132
75,132
76,99
77,37
78,124
79,71
80,50
81,45
82,45
83,15
84,38
85,106
86,106
87,60
88,116
89,116
90,17
91,20
92,87
93,87
94,42
95,42
96,80
97,45
98,82
99,82
100,71
101,30
102,104
103,104
104,103
105,103
106,27
107,27
108,112
109,112
110,51
111,37
112,37
113,70
114,70
115,47
116,114
117,45
118,122
119,81
120,81
121,85
122,85
123,24
124,30
125,30
126,77
127,34
128,34
129,45
130,71
131,21
132,87
133,87
134,6
135,68
136,68
137,54
138,54
139,38
140,38
141,25
142,23
143,50
144,50
145,16
146,16
147,9
148,39
149,39
150,25
151,55
152,55
153,66
154,85
155,85
156,56
157,28
158,15
159,48
160,85
161,85
162,11
163,11
164,124
165,124
166,46
167,117
168,108
169,108
170,64
171,114
172,114
173,124
174,124
175,45
176,45
177,54
178,14
179,14
180,129
181,129
182,123
183,18
184,18
185,28
186,98
187,98
188,21
189,21
190,66
191,20
192,20
193,52
194,21
195,21
196,99
197,99
198,77
199,59
200,59
201,52
202,98
203,68
204,100
205,24
206,87
207,87
208,12
209,12
210,77
211,77
212,93
213,93
214,93
215,36
216,56
217,46
218,79
219,6
220,41
221,41
222,25
223,115
224,60
225,8
226,8
227,120
228,120
229,134
230,134
231,15
232,15
233,118
234,118
235,66
236,122
237,54
238,54
239,56
240,79
241,117
242,53
243,98
244,120
245,49
246,49
247,79
248,66
249,1
250,1
251,84
252,84
253,100
254,98
255,98
256,20
257,100
258,100
259,48
260,48
261,53
262,53
263,68
264,68
265,107
266,107
267,117
268,117
269,15
270,15
271,15
272,49
273,49
274,46
275,46
276,71
277,71
278,110
279,24
280,24
281,33
282,33
283,62
284,62
285,89
286,131
287,131
288,98
289,98
290,80
291,83
292,83
293,6
294,6
295,123
296,123
297,87
298,87
299,28
300,28
301,93
302,93
303,93
304,93
305,20
306,20
307,47
308,47
309,67
310,67
311,63
312,51
313,51
314,89
315,89
316,124
317,124
318,53
319,53
320,66
321,66
322,64
323,64
324,25
325,23
326,23
327,34
328,34
329,115
330,115
331,120
332,120
333,60
334,56
335,56
336,71
337,26
338,26
339,26
340,52
341,52
342,51
343,51
344,60
345,60
346,17
347,17
348,115
349,115
350,69
351,69
352,94
353,121
354,36
355,36
356,85
357,85
358,6
359,122
360,122
361,56
362,56
363,79
364,79
365,10
366,10
367,23
368,23
369,110
370,110
371,79
372,79
373,21
374,21
375,63
376,63
377,48
378,48
379,134
380,134
381,6
382,6
383,31
384,31
385,110
386,131
387,131
388,98
389,98
390,94
391,94
392,102
393,102
394,110
395,110
396,121
397,121
398,9
399,9
400,105
401,105
402,25
403,25
404,80
405,80
406,27
407,27
408,110
409,110
410,96
411,96
412,79
413,79
414,71
415,71
416,115
417,115
418,2
419,2
420,15
421,15
