descendant_obs_id,ancestor_obs_id
0,0
1,1
2,2
3,3
4,4
5,7
6,8
7,9
8,10
9,11
10,12
11,13
12,16
13,17
14,18
15,19
16,20
17,22
18,23
19,25
20,26
21,27
22,29
23,30
24,31
25,33
26,34
27,35
28,36
29,38
30,39
31,43
32,44
33,46
34,47
35,48
36,51
37,53
38,54
39,56
40,58
41,59
42,60
43,61
44,63
45,64
46,65
47,67
48,70
49,71
50,72
51,73
52,74
53,75
54,76
55,77
56,78
57,79
58,80
59,81
60,82
61,83
62,84
63,85
64,88
65,90
66,95
67,97
68,99
69,100
70,101
71,102
72,104
73,105
74,106
75,107
76,108
77,109
78,110
79,111
80,113
81,114
82,116
83,118
84,119
85,120
86,121
87,123
88,124
89,125
90,127
91,128
92,130
93,131
94,132
95,134
96,135
97,136
98,137
99,138
100,140
101,141
102,143
103,146
104,147
105,148
106,149
107,150
108,151
109,152
110,153
111,154
112,158
113,159
114,160
115,161
116,162
117,163
118,164
119,165
120,167
121,168
122,169
123,171
124,173
125,174
126,176
127,177
128,178
129,179
130,180
131,181
132,183
133,184
134,186
135,187
136,190
137,192
138,193
139,194
140,195
141,196
142,197
143,202
144,203
145,204
146,205
147,206
148,207
149,208
150,209
151,210
152,211
153,212
154,62
155,62
156,41
157,41
158,14
159,14
160,42
161,42
162,69
163,69
164,200
165,200
166,191
167,175
168,198
169,198
170,93
171,93
172,117
173,117
174,126
175,126
176,45
177,57
178,57
179,156
180,156
181,52
182,52
183,170
184,170
185,144
186,144
187,142
188,142
189,182
190,182
191,155
192,155
193,139
194,139
195,92
196,92
197,98
198,98
199,98
200,24
201,24
202,40
203,87
204,87
205,45
206,175
207,175
208,96
209,96
210,37
211,37
212,40
213,40
214,50
215,50
216,115
217,5
218,5
219,89
220,89
221,103
222,103
223,172
224,172
225,94
226,94
227,201
228,201
229,6
230,188
231,188
232,185
233,185
234,55
235,55
236,145
237,145
238,45
239,45
240,21
241,21
242,91
243,91
244,166
245,112
246,112
247,133
248,133
249,66
250,66
251,122
252,122
253,68
254,68
255,115
256,115
257,86
258,191
259,191
260,94
261,86
262,86
263,129
264,129
265,49
266,49
267,6
268,6
269,94
270,199
271,199
272,98
273,98
274,157
275,157
276,32
277,32
278,166
279,166
280,189
281,189
282,28
283,28
284,15
285,15
286,94
287,94
