obs_id,x,y
0,19.027953,18.598458
1,15.428210,4.069684
2,14.014079,16.639875
3,6.892182,7.225847
4,1.851088,17.615358
5,14.501581,15.689055
6,3.103274,11.102174
7,14.087840,0.462727
8,6.143802,19.042936
9,12.887753,6.048580
10,19.453805,9.618943
11,18.248143,13.896163
12,10.123731,19.462441
13,18.785808,6.633563
14,15.526806,2.919697
15,16.143534,8.603101
16,17.749672,0.853879
17,15.151001,1.073732
18,6.941678,0.955272
19,19.780603,14.480854
20,15.392683,3.886142
21,8.226011,0.157124
22,7.331090,5.960172
23,11.500331,19.215198
24,12.444875,1.716241
25,1.049344,9.436658
26,5.079435,19.703601
27,12.244384,1.076183
28,13.874071,1.928179
29,7.767953,6.901522
30,6.586406,6.447409
31,0.808607,3.580575
32,8.155655,7.335355
33,7.640605,18.528880
34,18.822708,16.707064
35,15.104451,15.334662
36,15.595021,16.273020
37,4.922400,12.941367
38,7.129085,19.535057
39,20.504533,13.165325
40,7.394383,14.921941
41,13.014456,9.031816
42,16.512725,6.910630
43,13.827742,0.767013
44,15.195376,12.637368
45,2.078104,2.190599
46,4.939987,9.281901
47,16.246597,10.844025
48,15.356606,1.838940
49,14.837218,14.550008
50,14.129104,14.443638
51,1.783995,19.373712
52,1.906075,19.838034
53,0.706070,7.422767
54,0.199569,8.336657
55,12.162783,15.526159
56,17.512151,10.462613
57,19.805447,8.458203
58,19.296515,7.680870
59,14.285331,1.555996
60,14.028923,1.809849
61,14.081499,8.422061
62,14.693943,8.613500
63,4.207170,15.588708
64,11.701956,18.410279
65,12.922089,17.789325
66,0.797339,13.088864
67,5.930192,13.570632
68,15.041822,11.738783
69,14.698777,19.635638
70,14.717345,19.966813
71,0.256301,17.448613
72,17.050796,0.329864
73,17.272658,-0.850616
74,13.661388,12.459270
75,7.819754,11.293578
76,9.954597,0.555548
77,14.775858,18.712628
78,15.161383,10.309027
79,15.098333,10.547865
80,5.443525,14.202128
81,5.319960,13.827315
82,8.125664,7.818806
83,4.367746,12.997570
84,6.671972,5.966942
85,9.702584,10.641700
86,1.153543,9.501016
87,12.577780,15.377039
88,11.666664,15.781498
89,13.728675,5.448193
90,13.955481,5.896554
91,12.401509,1.656694
92,9.582490,6.411058
93,3.423327,13.842371
94,3.835203,14.382013
95,14.880714,18.090560
96,8.961909,7.664972
97,7.132066,20.059068
98,7.736672,19.918451
99,6.202040,3.230469
100,6.275275,4.132338
101,4.027601,16.057067
102,4.043940,16.111420
103,8.271723,9.339516
104,2.456221,15.421157
105,3.263618,14.701142
106,8.330443,7.100425
107,8.404738,10.074296
108,8.630235,9.599954
109,12.117012,1.378418
110,5.542388,19.736060
111,5.475739,20.144433
112,13.120537,13.179866
113,12.693122,13.216477
114,6.110589,13.579234
115,13.072938,0.605668
116,12.546621,1.210270
117,12.448339,0.861460
118,4.182035,12.630560
119,3.934676,12.930947
120,-0.306288,12.614534
121,-0.163608,12.561364
122,7.162061,14.015758
123,6.189660,14.420489
124,1.263574,9.598462
125,0.922652,9.376646
126,15.454634,17.923518
127,16.017710,17.593157
128,11.286078,18.796170
129,11.327842,18.451090
130,7.227614,5.926996
131,6.878733,6.022638
132,17.329470,12.721528
133,17.928889,13.389026
134,3.124006,13.480390
135,2.800392,13.388135
136,2.915468,13.805018
137,2.986660,14.233315
138,13.654861,13.349048
139,17.122755,1.469706
140,13.957232,13.089976
141,1.220589,14.341362
142,15.150674,11.241247
143,14.805967,11.334897
144,17.778681,11.161018
145,18.082245,10.757851
146,8.111869,7.344981
147,8.351411,7.165993
148,17.370511,10.127401
149,15.015235,11.580705
150,16.073777,12.851397
151,16.213859,12.991110
152,2.901379,14.909331
153,3.058043,14.420047
154,1.911685,11.737670
155,2.096380,11.472048
156,15.782447,4.177298
157,15.811092,4.417918
158,17.713386,10.064992
159,17.575744,10.246834
160,15.748259,17.670819
161,13.762323,12.843154
162,13.425747,13.019159
163,2.004379,14.563861
164,1.976007,14.355859
165,13.964655,12.380382
166,14.243283,12.442994
167,0.853798,17.161814
168,0.434082,16.601182
169,8.745799,19.044149
170,9.012424,19.232950
171,10.654714,11.872488
172,10.492815,12.500171
173,3.849042,6.604622
174,4.210073,6.542316
175,9.555511,5.798776
176,9.509386,6.075256
177,9.864928,-0.209124
178,9.735340,0.074896
179,8.344436,6.665263
180,8.422126,6.836011
181,5.565521,13.607182
182,5.761371,13.676948
183,15.994407,17.549775
184,15.832484,17.825565
185,15.940377,17.553773
186,16.468529,1.585758
187,16.535697,1.799638
188,7.483220,12.346930
189,7.581612,12.440202
190,1.424094,13.986057
191,1.456447,14.117541
192,17.645850,10.150323
193,17.673701,10.173344
194,15.064834,11.659380
195,15.054962,11.671287
196,14.547500,19.618309
197,14.545332,19.562745
