descendant_obs_id,ancestor_obs_id
0,0
1,2
2,3
3,5
4,6
5,8
6,9
7,10
8,11
9,12
10,13
11,14
12,16
13,17
14,19
15,20
16,22
17,23
18,24
19,25
20,26
21,28
22,29
23,30
24,31
25,34
26,35
27,37
28,38
29,39
30,41
31,42
32,43
33,44
34,46
35,47
36,48
37,49
38,50
39,51
40,54
41,56
42,57
43,59
44,62
45,64
46,65
47,67
48,68
49,69
50,70
51,71
52,74
53,75
54,77
55,78
56,81
57,82
58,83
59,84
60,85
61,86
62,87
63,88
64,89
65,92
66,93
67,94
68,95
69,97
70,33
71,33
72,21
73,73
74,73
75,45
76,45
77,80
78,80
79,61
80,61
81,96
82,96
83,99
84,99
85,15
86,15
87,21
88,21
89,36
90,36
91,66
92,66
93,4
94,4
95,4
96,4
97,1
98,1
99,58
100,58
101,76
102,76
103,53
104,53
105,52
106,60
107,60
108,55
109,55
110,90
111,90
112,79
113,79
114,32
115,32
116,40
117,40
118,52
119,98
120,98
121,18
122,18
123,60
124,60
125,91
126,91
127,63
128,63
129,27
130,72
131,72
132,7
133,7
134,27
135,27
136,27
137,27
138,52
139,52
