cell_id,parent_id,founder_id,birth_time,div_time,div_x,div_y
0,-1,0,0.000000,0.100304,20.545610,7.959439
1,-1,1,0.000000,1.120667,19.723692,17.429730
2,-1,2,0.000000,,,
3,-1,3,0.000000,0.407482,9.581443,6.420318
4,-1,4,0.000000,1.401015,12.974648,19.376862
5,-1,5,0.000000,0.875206,15.707579,14.237580
6,-1,6,0.000000,0.022327,16.330450,1.243052
7,-1,7,0.000000,1.685254,5.546220,4.805111
8,-1,8,0.000000,0.128290,4.786881,16.268200
9,-1,9,0.000000,0.270166,13.926786,9.784869
10,-1,10,0.000000,0.886340,7.211952,20.013274
11,-1,11,0.000000,1.804490,0.327772,15.295200
12,-1,12,0.000000,0.248779,17.711363,-1.837339
13,-1,13,0.000000,,,
14,-1,14,0.000000,,,
15,-1,15,0.000000,1.204575,13.961446,1.570860
16,-1,16,0.000000,1.130994,6.448641,22.644702
17,-1,17,0.000000,0.641213,15.270365,19.744731
18,-1,18,0.000000,1.891474,13.287931,6.930783
19,-1,19,0.000000,1.252618,18.281868,7.781065
20,-1,20,0.000000,0.079870,-0.127463,7.482617
21,-1,21,0.000000,0.511971,2.751471,15.036280
22,-1,22,0.000000,0.062151,1.507461,13.963420
23,-1,23,0.000000,0.389661,13.496852,5.915387
24,-1,24,0.000000,0.006228,16.019409,11.799626
25,-1,25,0.000000,1.632204,15.993951,15.519255
26,-1,26,0.000000,0.066163,1.736082,20.000415
27,-1,27,0.000000,0.415186,3.894362,13.309038
28,-1,28,0.000000,0.164383,15.539548,11.380609
29,-1,29,0.000000,0.826930,-0.899695,11.438381
30,-1,30,0.000000,0.275979,8.490426,6.514928
31,-1,31,0.000000,0.055950,13.727190,14.675291
32,-1,32,0.000000,,,
33,-1,33,0.000000,0.835277,17.771917,4.495395
34,-1,34,0.000000,0.934834,3.266543,6.209386
35,-1,35,0.000000,,,
36,-1,36,0.000000,1.028971,17.442283,5.407165
37,-1,37,0.000000,0.832811,0.960774,10.540216
38,-1,38,0.000000,0.487703,8.102595,11.551900
39,-1,39,0.000000,,,
40,-1,40,0.000000,0.351542,1.707227,8.739932
41,-1,41,0.000000,,,
42,-1,42,0.000000,0.825827,16.774996,12.970024
43,-1,43,0.000000,,,
44,-1,44,0.000000,0.267844,12.937435,17.344801
45,-1,45,0.000000,0.348068,11.347994,12.714095
46,-1,46,0.000000,0.085969,12.157755,15.065266
47,-1,47,0.000000,1.283008,6.166998,2.423430
48,-1,48,0.000000,,,
49,-1,49,0.000000,1.174292,17.340815,4.699033
50,-1,50,0.000000,0.531592,4.080503,20.915831
51,-1,51,0.000000,0.061624,13.357919,13.457752
52,-1,52,0.000000,1.095537,9.234624,0.409284
53,-1,53,0.000000,,,
54,-1,54,0.000000,0.313868,5.369843,6.804461
55,-1,55,0.000000,1.178450,8.954053,21.337696
56,-1,56,0.000000,1.152556,15.165697,3.119160
57,-1,57,0.000000,0.431262,7.710842,5.908921
58,-1,58,0.000000,0.148192,5.397922,12.612274
59,-1,59,0.000000,1.884282,-1.281419,11.269183
60,-1,60,0.000000,,,
61,-1,61,0.000000,0.730704,19.698489,12.012435
62,-1,62,0.000000,1.771669,11.755016,1.684642
63,-1,63,0.000000,0.260171,8.813900,10.405772
64,-1,64,0.000000,1.554950,13.070081,-2.052847
65,-1,65,0.000000,1.679436,8.635080,7.367534
66,-1,66,0.000000,,,
67,-1,67,0.000000,0.605847,-0.330325,10.776153
68,-1,68,0.000000,,,
69,-1,69,0.000000,0.241586,1.187904,17.260613
70,-1,70,0.000000,1.803288,12.555815,10.761667
71,-1,71,0.000000,0.270823,5.691297,12.779228
72,-1,72,0.000000,1.848491,6.417904,19.661063
73,-1,73,0.000000,0.073681,14.501930,20.519732
74,-1,74,0.000000,1.038842,16.084112,17.576282
75,-1,75,0.000000,0.111940,14.605181,2.721143
76,-1,76,0.000000,,,
77,-1,77,0.000000,0.448570,8.342957,21.021693
78,-1,78,0.000000,1.761570,13.714347,20.441072
79,-1,79,0.000000,,,
80,-1,80,0.000000,0.266385,11.204115,0.731262
81,-1,81,0.000000,0.647329,16.770324,14.562395
82,-1,82,0.000000,0.137887,11.436859,17.941147
83,-1,83,0.000000,1.507956,4.971240,18.256173
84,-1,84,0.000000,0.089903,18.767115,10.356258
85,-1,85,0.000000,,,
86,-1,86,0.000000,0.116255,14.566931,8.827527
87,-1,87,0.000000,0.654463,2.289683,11.699888
88,-1,88,0.000000,,,
89,-1,89,0.000000,1.133072,11.447395,9.926639
90,-1,90,0.000000,0.654591,2.463696,11.818565
91,-1,91,0.000000,1.494177,17.800654,6.628366
92,-1,92,0.000000,0.449576,4.908982,1.809371
93,-1,93,0.000000,,,
94,-1,94,0.000000,0.276061,3.672428,13.220460
