cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0,-1.389805555343628,-0.7545117139816284,1.3030924797058105,0.31770405173301697,1.035796046257019,-0.4874039888381958,0.3894418179988861,-0.3178975582122803,0.23653936386108398,0.13237729668617249,0.1944277286529541,0.6237949728965759,1.306682825088501,-0.9969908595085144,0.17723587155342102,0.032695475965738297,1.0294842720031738,-0.106962651014328,-0.031600188463926315,0.24544984102249146,0.6024048328399658,-0.06531405448913574,0.15665894746780396,-0.24735626578330994,0.4253351390361786,-0.48028650879859924,0.050645843148231506,0.4356538951396942,-0.7078338265419006,0.28400570154190063
1,-2.4613306522369385,-1.4937505722045898,-0.15232497453689575,-0.18118293583393097,0.10298790782690048,1.0026415586471558,-1.565983772277832,-0.5178477764129639,0.3829154670238495,-1.5067538022994995,-0.6930767893791199,-0.716076135635376,-0.1137564480304718,0.27624329924583435,0.40792158246040344,0.16257518529891968,0.21205003559589386,0.43335458636283875,-0.06234148144721985,-0.6509199738502502,0.7532666325569153,0.6055846810340881,0.6136263012886047,-0.6219063401222229,0.023236935958266258,0.02183898724615574,1.1073572635650635,0.5641261339187622,0.029039865359663963,-0.16911284625530243
2,-1.6551361083984375,0.07304050028324127,0.5783094167709351,-0.514856219291687,-1.9948676824569702,-0.36301425099372864,-1.4444738626480103,-0.8129732608795166,0.13173063099384308,1.1788235902786255,-0.34430673718452454,0.6347010731697083,-0.18894198536872864,-0.941194474697113,0.40345340967178345,-0.68781977891922,0.7797471880912781,-0.45572084188461304,0.11889558285474777,-0.8892545700073242,0.512427568435669,-0.29892823100090027,0.09940942376852036,-0.7394063472747803,0.0901227667927742,-0.26881781220436096,0.05654013529419899,-0.6374220252037048,1.0441174507141113,-1.05647873878479
3,-0.05418650060892105,0.0663771703839302,1.5168983936309814,2.6777663230895996,0.4291105568408966,-0.8843655586242676,-1.4964685440063477,0.8530312180519104,0.6320948600769043,-0.2766556739807129,0.42541438341140747,-0.7545952200889587,0.5576622486114502,-0.3965564966201782,0.262325257062912,-0.7263280749320984,-0.29391464591026306,-0.6392324566841125,0.3300744891166687,0.9037238955497742,-0.4846363663673401,0.9284198880195618,0.1376972496509552,-0.011023981496691704,-0.7904810905456543,-0.15397004783153534,0.03455877676606178,0.06862028688192368,0.38507306575775146,0.2928921580314636
4,-1.0416282415390015,0.267741322517395,0.13564562797546387,1.3980207443237305,1.3108242750167847,-0.6388576626777649,-1.4617784023284912,-0.885439395904541,-0.40974220633506775,0.36377832293510437,0.12215685099363327,-0.31162187457084656,0.2878582179546356,0.7937158942222595,-0.5764442682266235,-0.9417474865913391,0.30500757694244385,-0.33365651965141296,0.4585428833961487,0.18740855157375336,-0.29126787185668945,-0.22956597805023193,-0.30964523553848267,0.5383341312408447,-0.2088097780942917,0.28292641043663025,0.14938798546791077,0.6030275821685791,0.45854878425598145,0.6490721106529236
5,0.8240283131599426,1.2265255451202393,0.1688041239976883,0.9191209673881531,-1.3840253353118896,0.9167962670326233,0.4569651186466217,0.43809178471565247,-0.0969419926404953,-0.3750845789909363,0.4526866674423218,0.7837300896644592,0.34906020760536194,-0.7267434597015381,-0.9077902436256409,-0.2775428891181946,-0.2714412808418274,-0.32351604104042053,0.4551984369754791,0.6393138766288757,0.49628549814224243,-0.19857817888259888,0.4458043575286865,-0.267559677362442,-0.7084720730781555,-0.7069133520126343,0.23118172585964203,-0.14987649023532867,-0.15084131062030792,0.17509056627750397
6,0.4735274314880371,0.8357989192008972,-1.4186943769454956,2.0231029987335205,-0.41709211468696594,-0.32708635926246643,0.49754664301872253,-0.4606098234653473,0.11802572757005692,-0.3118402063846588,0.7540378570556641,-0.26324716210365295,-0.6112115383148193,0.09289772808551788,0.34687456488609314,0.7416432499885559,-0.24851401150226593,-0.36739516258239746,0.2208636850118637,-0.4843205511569977,0.9494173526763916,-0.1692558079957962,0.7001258730888367,0.03439629077911377,0.2958948314189911,0.1682519018650055,0.06623969227075577,0.176493301987648,0.3840053081512451,-0.2509837746620178
7,-0.3567924499511719,0.3077470362186432,-1.9866703748703003,1.0227108001708984,-0.9686625599861145,-0.01054206769913435,0.2162345051765442,-0.12262053042650223,1.7401148080825806,0.4641459584236145,-0.44125479459762573,-0.029590990394353867,0.5254371762275696,0.3743896484375,0.23344789445400238,-0.015021225437521935,0.10255319625139236,0.12233154475688934,-0.4395272731781006,-0.10536467283964157,-0.6291884779930115,-0.06865567713975906,-0.12769660353660583,-0.6855199337005615,-0.13859012722969055,0.016823405399918556,1.099881887435913,0.9464141130447388,-0.46542489528656006,-0.1273099035024643
8,-2.2568202018737793,-0.32760223746299744,0.654309868812561,-1.4807238578796387,1.4195042848587036,-0.23497305810451508,1.454460620880127,-0.125972718000412,-0.1583532691001892,-0.45483139157295227,-0.24177496135234833,0.3875183165073395,0.06600848585367203,0.024502025917172432,-0.48057955503463745,-0.1423412263393402,-0.1796378195285797,-0.2010331153869629,-0.4526311457157135,0.49789780378341675,-0.09563550353050232,0.05606793239712715,-0.31050196290016174,-0.48816779255867004,-0.5841851830482483,-0.12926648557186127,-0.5840611457824707,-0.9041993618011475,0.86749666929245,-0.5120152831077576
9,-0.19687196612358093,1.6964181661605835,-1.0513144731521606,-0.70058274269104,0.629610002040863,-0.6756148934364319,-0.30498093366622925,0.21266721189022064,-1.6860758066177368,-0.12875965237617493,-0.9457790851593018,0.5461819767951965,0.37964245676994324,-0.08066556602716446,-0.09624865651130676,0.03560080751776695,-0.6832374930381775,-0.4610813558101654,0.08326487243175507,0.6766640543937683,0.07801905274391174,-0.12432517111301422,0.2003035694360733,-0.2811245918273926,0.19600751996040344,0.6335212588310242,-0.4800274670124054,0.26429125666618347,-0.021418815478682518,-0.15054716169834137
